row_type,case_id,name,topology,role,time,source_envelope,generated_envelope,target_envelope,target_phase_error,spatial_target_coherence,energy
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,0.0,0.0,0.0,0.0,,0.0,0.0
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,1.92,2.014699459303998e-06,5.102756052449393e-10,1.926349842870519e-13,,0.11153997792139778,0.0010018472937126566
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,3.84,1.1268496175425541e-05,1.8107617873773757e-08,4.7881991482925606e-11,-0.20045304027893485,0.9981231530497966,0.014931945296935143
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,5.76,4.4932807967788285e-05,1.8050337465112637e-07,1.309920844376638e-09,-0.2596095071162452,0.9900595106683006,0.06990890999823055
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,7.68,0.00014629622520150222,1.1257237426783125e-06,1.5238368572451615e-08,-0.2898510255611719,0.9766748735317312,0.203209461844041
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,9.6,0.00039772228275315003,5.2644323847943844e-06,1.128468455900916e-07,-0.30362464667171496,0.9601837825239263,0.4545840509902655
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,11.52,0.0009348530920972714,1.9790111772699076e-05,6.237972794062048e-07,-0.3092454778518059,0.9422158746930286,0.8618254572815269
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,13.44,0.0019561534995975226,6.264274987056399e-05,2.763040070371429e-06,-0.30645320876073345,0.9232566810807477,1.390597844942525
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,15.36,0.0037094711707037847,0.00017218655889208052,1.0189402828324497e-05,-0.29099466676525143,0.9053078887177111,1.955589667065808
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,17.28,0.00645460905136716,0.00041836497866810473,3.196492754815476e-05,-0.2662943120960519,0.8905589951357694,2.52773632311455
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,19.2,0.01041947753905993,0.0009129020235466368,8.712920229634787e-05,-0.23728125551175028,0.8795135551734131,3.090936504256277
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,21.12,0.015751937597683244,0.0018167712111890953,0.0002103583001318335,-0.208035681111566,0.8717539892073122,3.636399429935989
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,23.04,0.022482709490827237,0.003344767863265737,0.0004566954222736809,-0.1811959694350076,0.8664478332587503,4.158315608733735
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,24.96,0.03051151706766419,0.005759785704350709,0.000903322169674938,-0.1580306418848747,0.8628732207919125,4.65160067166806
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,26.88,0.039621901638079896,0.009332501123208211,0.0016519943183718395,-0.13930455587522506,0.860852081090522,5.1112991513418065
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,28.8,0.049520970989168384,0.014248876352598104,0.0028424172215370178,-0.1269705132661345,0.8605349637370158,5.532878035381687
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,30.72,0.05989164005408629,0.02050089248984161,0.004672579639562547,-0.1250541485147214,0.8608582805642229,5.912762267514474
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,32.64,0.07043997524875312,0.027843529577634835,0.007380681397393363,-0.13725170798636066,0.8581276864117483,6.2487647575418555
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,34.56,0.08092196698631367,0.03587474332962421,0.011145660026735576,-0.162662237336066,0.8473105856185534,6.540306244311639
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,36.480000000000004,0.09114325769360627,0.044205890336559445,0.0159574208161849,-0.19500724429642524,0.8255664169795023,6.788419950611501
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,38.4,0.10093889955671025,0.05261676401242925,0.021570009441864484,-0.22762067363410043,0.7945958876470851,6.995546912552951
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,40.32,0.11015076938059394,0.06110114698341771,0.02758524604969092,-0.2596248568349875,0.7597028887265936,7.165148074765736
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,42.24,0.1186202788074553,0.06979509392365132,0.03360467418973368,-0.295534878519093,0.7262729927908748,7.3012330465232775
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,44.160000000000004,0.12620252891346959,0.07885399824191065,0.03934519028325195,-0.33790112627745694,0.696767835425579,7.40794519050457
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,46.08,0.13279308517466962,0.08834714459994608,0.0446669213487952,-0.3837651362923449,0.6712415181540691,7.489291768153644
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,48.0,0.13835061663384574,0.09820595692039026,0.04954061085720961,-0.4296066159005223,0.6498012949105265,7.549043435197854
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,49.92,0.14290210934214953,0.10823722042701615,0.053999040235306946,-0.4758818010992565,0.6331254174925918,7.590779078309762
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,51.84,0.1465285741101841,0.1181860522496643,0.05808912882247678,-0.5252622045240489,0.6207263743610384,7.617992275302902
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,53.76,0.1493404580294172,0.12780985542441722,0.06183492071119315,-0.5797592506022236,0.6107808854487874,7.6341545083986215
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,55.68,0.15145605907338117,0.13692753550788417,0.06522708054288764,-0.6407872574084665,0.6018134880135916,7.642675639173548
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,57.6,0.15299069323015194,0.14543158553025196,0.06823774533752,-0.7096004028959411,0.5934369478645213,7.6467501767974415
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,59.52,0.1540545184852037,0.1532729174952625,0.0708424841307728,-0.7868227449788083,0.586023136453765,7.649115004694633
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,61.44,0.15475160623829237,0.160438043765289,0.07303415107795423,-0.8721204306614605,0.5801232395665231,7.651797898829236
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,63.36,0.15517557335008966,0.16693302933163265,0.07482376771392553,-0.964148784952672,0.5760355623017175,7.655964947948033
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,65.28,0.15540341177789363,0.17277689884504924,0.07623250310766798,-1.0608215168864294,0.5737306300280269,7.661942008620984
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,67.2,0.15549237786182107,0.17799982634870687,0.07728358832952811,-1.159985634072742,0.5729809683268637,7.669409587134037
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,69.12,0.15548245189129872,0.18264097023859538,0.0779995807682457,-1.2600364249415892,0.573405030516886,7.677684342639437
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,71.04,0.15540219968538935,0.18674456428376118,0.0784037356786936,-1.3603017041540462,0.5743805327023992,7.6859687752475985
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,72.96000000000001,0.15527383248645238,0.19035652057318134,0.078521739887326,-1.4612753678108323,0.5750410427865992,7.69351295069762
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,74.88,0.15511529388763878,0.193523701821743,0.07838183317682818,-1.564540891653223,0.5745291994729461,7.699709250437718
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,76.8,0.154940419459622,0.19629527343019582,0.07801426427322493,-1.6723155060895858,0.5724202711454195,7.7041502378916835
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,78.72,0.1547593196748067,0.1987235563505949,0.07745216684443196,-1.7867017458002015,0.5690692320353106,7.706653774667275
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,80.64,0.1545792940266564,0.20086217926667452,0.07673404574613431,-1.9085864273279987,0.5656984250311694,7.641867818275598
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,82.56,0.1544018333177647,0.2027606254473903,0.07590530997947069,-2.037200191930815,0.5636590583919174,7.447352588526114
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,84.48,0.1542282239014753,0.20445604274086304,0.07501732746408933,-2.1707746201220477,0.563694863066588,7.134785000972215
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,86.4,0.15406462847281158,0.20596806016893665,0.07412365336314558,-2.3071854465229062,0.565704264490104,6.721530442557977
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,88.32000000000001,0.15392207045509754,0.20729795414467495,0.07327472343166705,-2.4445290682395293,0.5690247992357295,6.2273662511159
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,90.24,0.1538121665624444,0.20843011305911277,0.07251419792306658,-2.580898812704367,0.5731777688508206,5.672844986796607
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,92.16,0.15373766968311584,0.20933254106009339,0.07187844810490389,-2.7135692202366526,0.5784109034582985,5.078688360686652
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,94.08,0.1536795537769784,0.2099540314843945,0.07139727159139764,-2.8385721951948066,0.5855735011239149,4.465716668424665
spatial_phase_timeseries,s001,lumped_equivalent_baseline,lumped_equivalent,discovery,96.0,0.15358679753905294,0.21021874955831846,0.07109170331565245,-2.9513837957417928,0.5954370499900348,3.854967112246362
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,0.0,0.0,0.0,0.0,,0.0,0.0
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,1.92,2.1434770036728152e-06,8.462203554131956e-10,4.70397252282014e-13,,0.25099985507443445,0.004803062173503041
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,3.84,8.33541081366811e-06,2.5433530369152245e-08,1.0981906313326169e-10,-0.0008542062833987174,0.9999865601847837,0.0726304326154771
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,5.76,1.823815805483269e-05,1.8144159163981482e-07,2.5671389656280693e-09,-0.0012269877425263864,0.9999698038725331,0.347686322008129
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,7.68,3.1531792669248016e-05,7.179007835123005e-07,2.336255645861613e-08,-0.00156721057446374,0.9999463864254343,1.0394268384219338
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,9.6,4.789517590716315e-05,2.0530259928968206e-06,1.2644311421869642e-07,-0.0018802115650622397,0.9999160218795787,2.4019148520616946
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,11.52,6.697751717679921e-05,4.767496146810135e-06,4.903143540269978e-07,-0.002175553950836129,0.9998776973012281,4.722739787449309
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,13.44,8.623686086439503e-05,9.445663232663742e-06,1.4848234551711297e-06,-0.0028613643364341357,0.9998305809035899,7.944490251768413
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,15.36,0.00010337545838910355,1.616931354778639e-05,3.6126193124159543e-06,-0.003994138773337319,0.9997657656507877,11.770738695296217
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,17.28,0.00011836279005097316,2.4625772093170443e-05,7.3350891633547874e-06,-0.005311641067016648,0.9996705320323691,16.215492627101124
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,19.2,0.00013118306768996422,3.4247687495517925e-05,1.2888006233180732e-05,-0.006837723456470712,0.9995300721405255,21.263382221715435
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,21.12,0.00014186908803541634,4.4324748058004136e-05,2.015531269402305e-05,-0.00873532628521767,0.999323938802258,26.703615939181006
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,23.04,0.00015054183866937372,5.415969472898697e-05,2.868228656308667e-05,-0.011198313688946193,0.9990273537820427,32.064137363194476
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,24.96,0.0001574262378338901,6.322153393822139e-05,3.783777676779956e-05,-0.014328119959066132,0.9986176529413417,36.77672456249854
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,26.88,0.0001628209286216364,7.122214699138042e-05,4.702459792739461e-05,-0.018032387874264533,0.9980831207096683,40.452334681306986
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,28.8,0.00016704002127481402,7.809200112996343e-05,5.5812394482097053e-05,-0.02201924902343766,0.9974291597117892,43.01082762841248
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,30.72,0.00017036392307905252,8.39013491748403e-05,6.395862990157296e-05,-0.025886892966894948,0.9966793397953598,44.608003409399416
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,32.64,0.00017301712061847116,8.878401829952336e-05,7.136537079879915e-05,-0.02923850792939975,0.9958726753973651,45.493457026614834
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,34.56,0.0001751676880294543,9.28880621774586e-05,7.802476971410065e-05,-0.03176385929269543,0.9950590496076651,45.90855299071863
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,36.480000000000004,0.0001769368710719066,9.635119771480908e-05,8.39771268579188e-05,-0.03327370629972348,0.9942935121739821,46.043380264433395
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,38.4,0.00017841072137417268,9.929156110266105e-05,8.92844733653644e-05,-0.03369936571649257,0.9936297628245129,46.03078048544734
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,40.32,0.0001796502840699124,0.0001018061755649817,9.401557558672005e-05,-0.03307351877724596,0.9931135879746741,45.955616806591905
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,42.24,0.00018069944216571633,0.00010397275602889688,9.823798034131812e-05,-0.03150374934967415,0.9927774357842385,45.867374137180015
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,44.160000000000004,0.00018159056849918116,0.00010585268389523965,0.0001020141020255984,-0.029145494536393812,0.9926372051008804,45.791421714942636
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,46.08,0.00018234842381266455,0.00010749415480618832,0.00010539958001735522,-0.026177977321218737,0.9926917239411077,45.737757174677505
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,48.0,0.00018299274431037994,0.00010893506090123243,0.00010844290611332341,-0.02278480595602206,0.9929246850792954,45.70734210850866
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,49.92,0.00018353988961082883,0.00011020543134796591,0.00011118574912022199,-0.019139748907436083,0.9933082726613489,45.69647463239783
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,51.84,0.00018400384255330964,0.00011132938542732137,0.00011366363306910963,-0.015397408958071068,0.9938075471528353,45.699652152427745
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,53.76,0.00018439678316972433,0.00011232662321902724,0.00011590675630791953,-0.01168806005418066,0.994384776245425,45.71130799310274
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,55.68,0.00018472940135627145,0.0001132135172764515,0.00011794082032108978,-0.008115724629249144,0.9950031456964488,45.726735772610965
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,57.6,0.00018501106477658604,0.00011400388568925941,0.00011978779371167863,-0.004758567710294592,0.9956295710666319,45.7424573798046
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,59.52,0.00018524991927462093,0.0001147095280099635,0.00012146657613990624,-0.0016708195538694959,0.9962365238558191,45.75623959943996
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,61.44,0.00018545296836447412,0.00011534059623092686,0.0001229935527015836,0.001114401678138588,0.9968029358926404,45.76691681448733
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,63.36,0.00018562615581549534,0.00011590585838630698,0.0001243830449159003,0.003581828369162654,0.9973143352498585,45.774132686876364
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,65.28,0.00018577446012786727,0.00011641289639271042,0.00012564767165278623,0.005730665423435699,0.9977623922781421,45.77807441677698
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,67.2,0.00018590200057344336,0.00011686826547869116,0.000126798635712588,0.007571319339066296,0.9981440777474205,45.77924125201349
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,69.12,0.0001860121499530006,0.00011727763119797668,0.00012784595104620746,0.009122377105571289,0.9984606138496727,45.77826536625203
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,71.04,0.00018610764785455757,0.00011764589208813764,0.000128798623329413,0.010407928204946959,0.9987163648981392,45.77578765016019
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,72.96000000000001,0.00018619070869613504,0.0001179772911521356,0.00012966479435280812,0.011455280125094891,0.9989177676716715,45.77238204391902
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,74.88,0.00018626312022166277,0.00011827551670337712,0.00013045185828775954,0.012293083827134677,0.9990724057035234,45.768518062026914
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,76.8,0.00018632632978013788,0.00011854379208584886,0.00013116655601391763,0.012949863430039343,0.9991881484708283,45.76455043751748
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,78.72,0.00018638151727681841,0.0001187849536783904,0.00013181505223618478,0.01345292288832134,0.9992725800305735,45.76072596204069
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,80.64,0.00018508629166563261,0.00011891267696477752,0.00013235125571462242,0.01364211404141713,0.9993332188194297,45.390512275401974
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,82.56,0.00018140591327739958,0.00011856453553358219,0.00013254071173141266,0.013340503051408437,0.999372753935929,44.252738078816876
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,84.48,0.00017575354030539782,0.00011748151184678412,0.0001321578774406215,0.012604159609666432,0.9993907551557127,42.38137222993046
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,86.4,0.00016846675176304484,0.00011555846427795407,0.00013105130978922355,0.011510443157404016,0.9993862685590592,39.88207042014652
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,88.32000000000001,0.00015980734348375566,0.00011278784229134406,0.000129138019684114,0.010115612550876119,0.9993575628803817,36.8897236493903
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,90.24,0.00014997030242691996,0.00010921758550510418,0.00012638939328974701,0.008432354236833639,0.9993015026918076,33.54140178708827
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,92.16,0.00013909676758669888,0.00010492448946826083,0.00012281610317772956,0.006413064977516925,0.999212157158323,29.963877015930596
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,94.08,0.00012728800787616088,0.00010000009504325752,0.00011845597689394489,0.003926080403554799,0.9990779422366691,26.271629884943813
spatial_phase_timeseries,s002,codirectional_phase_matched,co_directional_phase_matched,discovery,96.0,0.00011461988090148783,9.454540391899658e-05,0.00011336589197066059,0.0007075769262638865,0.9988755826401501,22.57077155088809
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,0.0,0.0,0.0,0.0,,0.0,0.0
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,1.92,2.143477004167836e-06,1.106571253738435e-10,2.946416153779404e-14,,0.10469092900804185,0.0048030621694013734
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,3.84,8.335411060036011e-06,3.3001800931925274e-09,6.801276740746061e-12,0.5528663649511434,0.42374200815926744,0.07263041795550035
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,5.76,1.8238167218509232e-05,2.3278637716724263e-08,1.5744462875227218e-10,0.12720120660720236,0.4231181242074033,0.34768466365595097
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,7.68,3.153191066246626e-05,9.065907454755481e-08,1.4240627293531356e-09,-0.29816349536314535,0.4224409410571094,1.039381218053601
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,9.6,4.789603048433307e-05,2.5359282236985583e-07,7.695946351334424e-09,-0.7213361173989532,0.42107931883369404,2.401335983698499
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,11.52,6.698186173083829e-05,5.709241376605398e-07,2.9911957674338394e-08,-1.138929445167081,0.41802665338812545,4.718225861906892
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,13.44,8.625418197225252e-05,1.083148366382806e-06,9.081391936347076e-08,-1.5439962315234448,0.4119547284049474,7.919692037805479
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,15.36,0.00010343234743014684,1.7485477776551269e-06,2.2073776634821495e-07,-1.9276059022210332,0.402133194878133,11.669086593391421
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,17.28,0.0001185222979171706,2.481895956486726e-06,4.4250508682065303e-07,-2.279532968133598,0.3880907924449327,15.885754389385827
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,19.2,0.00013157195989944292,3.214692296368085e-06,7.482668078324648e-07,-2.5821180734287053,0.37008143032982804,20.39388627552689
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,21.12,0.00014269982563937987,3.9374989596625315e-06,1.0846084271827386e-06,-2.8190838730620773,0.35096738120197296,24.823917951065855
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,23.04,0.00015210488924608578,4.6881104425953e-06,1.373595300682937e-06,-2.9933942524856216,0.33650071386926966,28.70240861619233
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,24.96,0.00016004154219547898,5.490279822051216e-06,1.562430798036293e-06,-3.1368646082596823,0.33074492271266553,31.696614438316388
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,26.88,0.00016677315199872242,6.31918526976262e-06,1.6595848850130476e-06,2.9934969000204514,0.3313945482118567,33.75230591346136
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,28.8,0.00017253477071792452,7.1240203055191035e-06,1.7383968196016265e-06,2.8103623680477314,0.332383995591366,35.02362970155565
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,30.72,0.00017751750418446653,7.860774778021905e-06,1.9030119690006384e-06,2.596242587913853,0.3291567294313044,35.736105857952154
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,32.64,0.00018186844137232897,8.504168471989497e-06,2.21369792516738e-06,2.357949382055436,0.32029475767819254,36.09755490538683
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,34.56,0.0001856974843177596,9.044790621723618e-06,2.644260076919207e-06,2.1014945375213596,0.3064625306319884,36.26543922357365
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,36.480000000000004,0.00018908600870982264,9.483256962121634e-06,3.1219066005443008e-06,1.829682093528195,0.2890839910284645,36.34467464336841
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,38.4,0.00019209498967141377,9.826131324727282e-06,3.5773025762985622e-06,1.5423547624305005,0.2695627845568162,36.39694562793807
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,40.32,0.00019477158545889056,1.0083626033973415e-05,3.963437241652397e-06,1.2374941879624952,0.24897734538319188,36.45267519331165
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,42.24,0.00019715392473647927,1.0267992774436134e-05,4.256265807762509e-06,0.9124853278671763,0.22807044338244245,36.52210612516155
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,44.160000000000004,0.00019927427807343566,1.039199192061308e-05,4.449237485240593e-06,0.56511512077256,0.20739690969109453,36.604183977107674
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,46.08,0.00020116097650293822,1.0467463135467009e-05,4.546306748689052e-06,0.19405321388938113,0.18749344285776956,36.69290571243651
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,48.0,0.00020283945481848172,1.0504299956744965e-05,4.555808851847296e-06,-0.20106313207449,0.16896451405413582,36.7813156885812
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,49.92,0.00020433274330284863,1.0510051512858618e-05,4.486765191490084e-06,-0.6195551872203029,0.15245538998409144,36.86362835994839
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,51.84,0.00020566166269626434,1.0490130747154873e-05,4.34803567324122e-06,-1.0593512284376798,0.13854585417594173,36.93605643515758
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,53.76,0.00020684490520263556,1.0448404502890993e-05,4.149489119781473e-06,-1.5164732632611162,0.12763495076301973,36.996858354583274
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,55.68,0.00020789911118588295,1.0387878467829515e-05,3.903706832441261e-06,-1.9849273510405714,0.11983641498886057,37.04598036799074
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,57.6,0.00020883898619310364,1.0311254482017907e-05,3.6269123324726446e-06,-2.4575687231981393,0.11495834594184547,37.084536988440505
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,59.52,0.00020967745883275417,1.0221256734398736e-05,3.3384859590927762e-06,-2.9277757779512603,0.11256529051400817,37.114280864095015
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,61.44,0.00021042586168709915,1.0120730707272931e-05,3.0590672648515674e-06,2.892231001129013,0.11209361834010521,37.13715361297996
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,63.36,0.00021109411780501162,1.0012581678621323e-05,2.807634296061522e-06,2.438149153881816,0.11296705235466602,37.15496579093363
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,65.28,0.00021169092224442875,9.899636434149178e-06,2.5982085847504875e-06,1.9931722385706134,0.11467426676567816,37.16921653325788
spatial_phase_timeseries,s003,phase_mismatched_positive,phase_mismatched,discovery,67.2,0.00021222391305846715,9.784497746330656e-06,2.437191914330994e-06,1.5560953236730377,0.11680325188207116,37.181032747160266
