row_type,case_id,name,probe_kind,role,time_s,v_in,v_q1,v_mid,v_q3,v_raw_pre_extraction,v_post_extraction,i_src,i_bias
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,1.7837837837837838e-07,-0.6829797683936147,0.3674545955332491,0.37126985489481207,-0.4495565586485152,0.24962821336358282,0.42437622779682016,0.008449123591841311,0.0017872183041921109
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,1.8150782361308677e-07,0.4885671517773827,-1.609629426267213,0.8668401355836376,-0.6817167455925759,-0.9320168383822564,-0.5009871861864275,-0.009904056733618327,0.00878577174278334
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,1.8463726884779515e-07,1.1764480725662205,-0.7335885667417504,0.9054586756308177,1.5645155471683272,0.17411219044683696,0.48422137912640334,-0.020076914092041133,0.023780227042226
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,1.8776671408250356e-07,0.8884974487674925,0.06260630691543395,-0.6584066766354023,1.061528708245858,-0.4401356515797729,-0.3224377569759985,-0.011386663096877836,0.0002346138215177554
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,1.9089615931721194e-07,-0.27904659308819535,0.7272110240389765,-0.5696299544234444,0.39278056959720653,0.9775870067868089,0.4885533889852114,0.00628029879296442,-0.012271300097302856
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,1.9402560455192033e-07,-1.1322347248870643,1.2247710501791236,-0.13444009582149405,-0.9327919112751075,-0.1201469000643105,-0.4116854020604912,0.019229085430050332,-0.02294384407129489
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,1.9715504978662874e-07,-0.997153791127079,1.2052180035208127,-0.21390047777586588,-1.711696013520197,0.5127880665054223,0.25764241260615695,0.014763740256615683,0.008306427311667145
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.0028449502133712e-07,0.023325118728912592,-1.2735197484434273,0.6811375077685722,0.021462946086868398,-0.8576901022792115,-0.4486765184397849,-0.0029019175052232065,-0.005047898608404197
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.034139402560455e-07,1.0141100793995608,-1.3450938781758643,0.805646952989501,0.26852081880575596,-0.523749424166337,0.1660390907068532,-0.01809597036361598,0.028021398765074732
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.0654338549075391e-07,1.1307303032710292,-0.561787578957865,0.21453127527804633,1.4448400910440868,0.42712020922538263,0.34340775597202017,-0.016768306052683615,0.009952907752604094
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.096728307254623e-07,0.22911403386400364,0.4599668578442036,-1.870124481521734,0.7234991742060749,-0.11561912424399384,-0.3592499325041516,-0.0006374733575046806,-0.00870883075015426
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.1280227596017068e-07,-0.8957847245184363,0.9312075348646146,0.6195443067352001,0.0036904079027794273,0.761274583770624,0.45881592924110093,0.015808307571857708,-0.021891988357921825
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.159317211948791e-07,-1.0999721843097587,0.9945809419690169,-0.6696664250913069,-2.1173127018967324,-0.06476345757086344,-0.48344772099236805,0.019796928492398516,-0.006317789358204464
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.1906116642958748e-07,-0.29025579289390213,0.07901591801822232,0.5223570859857455,-0.08222899345236376,-0.1392380808189766,0.19163037984890183,0.006591739579296,-0.01171414406286284
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.2219061166429586e-07,0.9810753313018532,-1.0161789144649997,0.6965018648461684,-0.8274489582172031,-0.7821837159497576,-0.2981784171119008,-0.009781411340474588,0.01647056199378214
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.2532005689900427e-07,1.4531206492914597,-1.1953832746816013,0.4362802359127075,1.897999905828713,0.5685355593188358,0.5562848234156725,-0.016437209734178466,0.020757722563958927
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.2844950213371265e-07,0.7630456765778868,0.15067735231298732,-1.52108507865452,1.1015071226315216,-0.755500778447723,-0.6204461794908961,-0.006674815194071227,-0.0025826842512063947
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.3157894736842104e-07,-0.9262586866604073,0.5945977703361671,0.3818215332066751,0.36449570068645165,1.1198524610532843,0.7612675857980402,0.004778752058251005,-0.010589458734167487
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.3470839260312945e-07,-1.4823398529865957,0.8019646336343687,-0.27432458210629335,-1.5768794356249285,-0.3552049975773137,-0.6669959145388688,0.01608079978033326,-0.019631686554176936
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.3783783783783783e-07,-0.7532945806021283,0.8361797760297063,0.1318457065657997,-1.228738823378212,0.5625878654133635,0.4818552039791397,0.01256803873642572,0.0018409839068302487
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.409672830725462e-07,0.418771958794435,-1.052879490574375,0.5536196929372585,-0.4347170428710946,-0.8494109749665331,-0.5598756448085843,-0.005185584221437279,0.0008243931747869328
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.440967283072546e-07,1.0573099291236543,-0.7809307262450909,0.5387705018543085,1.2002694772190758,-0.13073188510192058,0.33732054340701145,-0.020453830237831656,0.03251575690593222
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.4722617354196303e-07,1.1630745112274101,-0.5800544726883894,-0.19853286152394323,1.2935819184733621,-0.08749793918613226,-0.021242454565330603,-0.01204047209576617,0.003367661385789325
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.503556187766714e-07,0.2937299343789183,0.4890594140163668,-1.0305945832081413,0.5238024466705472,0.4457593719409753,0.09752407734708782,0.007929265898546164,-0.016961570816984427
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.534850640113798e-07,-1.3119455905548725,0.5735980590355466,0.5046665478608952,-0.5143155936473125,0.22375659218918081,-0.0033206820220238603,0.01449951811267175,-0.017938986367332942
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.566145092460882e-07,-1.4063811225305503,1.0330344239941405,-0.44887180882331457,-2.1337686274866767,0.3298770489294022,-0.06306983811436877,0.012706035229859594,0.0049173749008021295
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.5974395448079657e-07,-0.07138808353955695,-0.39320608263042245,0.5019982490690058,0.11952082970679907,-0.5423490636895493,-0.18133539098172283,0.0019408301683308746,-0.012378096020417045
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.6287339971550495e-07,0.5605246981314912,-0.5627643129440382,0.6067621960608426,-0.3355597385583831,-0.6366272707666752,-0.04327375895006724,-0.020779920035168903,0.03189243278677482
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.660028449502134e-07,1.3332112780473413,-1.0843312129326528,0.32394821701462667,1.7228322640301896,0.6572048409561151,0.5098360894619698,-0.01644646571324123,0.015706859846993625
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.6913229018492177e-07,0.8521451373010195,0.26786454905716867,-1.9659589272889373,0.9787518836685825,-0.6142892769614667,-0.6304265056514706,0.001669906270383297,-0.012993661882226086
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.7226173541963015e-07,-0.4110096829910245,0.35856330695819094,0.7991715878326655,0.2866327727092771,0.9814605147506019,0.7289935095944684,0.017994066393246067,-0.021784466392301336
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.7539118065433854e-07,-1.8038402369244027,0.9346826928892709,-0.5107207454982287,-2.0341419255337625,-0.28764098687340783,-0.6664914292897606,0.011675478527335786,-0.005728863752134944
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.785206258890469e-07,-0.6324935752824818,0.5670126971621776,0.3542916007531714,-0.5551540493457927,0.258954808152457,0.42291443367626064,0.007697773722072449,-0.007714206864296817
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.816500711237553e-07,0.187202034689163,-0.8364500218134059,0.5159218157767059,-0.8594925264086277,-0.7927342817512072,-0.4667706532762058,-0.01534087603709063,0.018585327950582143
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.8477951635846374e-07,1.156694540491091,-0.9057439215628245,0.43440904545801723,1.8273544617972297,0.33170260356687625,0.48852742407359157,-0.020486532297826102,0.02760296341587659
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.879089615931721e-07,1.2243825223975024,-0.3245050717272153,-0.9136313838352834,1.228396921155112,-0.6615815380678459,-0.4529787784395783,-0.005657162802243149,-0.003581048500850484
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.910384068278805e-07,0.2258201885567093,0.37028213891880735,-0.005130851797587609,0.4464526723358423,0.9697083241435699,0.6040486261678268,0.014547809539164642,-0.023866358812844664
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.941678520625889e-07,-1.3459336091132073,0.6854623241660216,0.10382557766886397,-1.1459699843906184,-0.20745603228689208,-0.4780592788613677,0.01681898084874553,-0.016588846675411852
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,2.9729729729729727e-07,-1.3700039286925578,0.9701380493346831,-0.09462637055946997,-1.7668721653029398,0.6159609215322295,0.35155136347261745,0.008754783698925434,0.008136412128495724
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.0042674253200566e-07,-0.07476121826482761,-0.697129790064457,0.46075129193339337,-0.13068113199830078,-0.7851779673765368,-0.4989275309018898,-0.005808314356379575,-0.0024510701735996924
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.035561877667141e-07,0.6903954202197247,-0.4142208532146551,0.5456583575162134,0.5692746546567691,-0.4420652726841531,0.17889177281959098,-0.02315169048406086,0.03429082212912473
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.066856330014225e-07,1.479085824644878,-1.077296824211887,0.1512630036335584,1.4244437874938989,0.3035753333505891,0.27508906799363453,-0.011339324632759754,0.006707657422251592
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.0981507823613086e-07,0.6429675317383448,0.3679024534407615,-1.653500590336647,0.7082992589099407,-0.013921661374752717,-0.26846287509094474,0.006482906522434779,-0.017989442197756746
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.1294452347083924e-07,-0.5725187402964312,0.3538808686695094,0.7220348683710393,-0.06658944996397702,0.5638514518275294,0.3464021768652455,0.02111658950340232,-0.0228008857859943
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.160739687055476e-07,-1.8892509385086282,1.0111699216124623,-0.5538107001754133,-2.2535888954151773,0.056754293384275234,-0.36421186125529675,0.008774702634366183,0.004639384160092059
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.1920341394025606e-07,-0.44738409612815117,0.21356688081705172,0.49956396871216685,0.023535900018640046,-0.24317674318451848,0.08968607245433623,0.0029501515330044624,-0.011972359612410891
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.2233285917496445e-07,0.26817791940030566,-0.5663901529771711,0.5521905905314116,-0.8388031582202854,-0.7326387291917694,-0.22491068446462392,-0.020508750586105236,0.029016436845157555
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.2546230440967283e-07,1.434574951290038,-1.105795022810602,0.336848389101144,1.901213122140201,0.7016552956635559,0.5823417708306569,-0.016492478387140172,0.019419584545056753
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.285917496443812e-07,1.0268215357553374,0.018362004494771413,-1.5424528065168894,1.14631613016505,-0.8242514228033,-0.7058572691464122,-0.0017207862676437294,-0.008519720883794593
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.317211948790896e-07,0.05360220175693005,0.2486092116551979,0.5339882269348025,0.4848452871919518,1.1247471454984144,0.8210842615497611,0.019241981276994724,-0.026153598467960552
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.34850640113798e-07,-1.6539819652994925,0.8406692967521914,-0.29818665880625983,-1.6871271157505066,-0.36714765740193994,-0.7101026253109348,0.013901124874130085,-0.010210557474284086
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.379800853485064e-07,-1.1052692829934332,0.8549244874286303,0.19804759101674568,-1.1689022537981315,0.5396923389625057,0.5172986480507118,0.006604473073201436,0.0012944666158990195
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.411095305832148e-07,0.006774685796418356,-0.8944836526345528,0.4936921132947573,-0.6430352813874932,-0.8475001864412866,-0.5732858099249033,-0.01220446051488018,0.009984844707218917
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.442389758179232e-07,1.0158293588771443,-0.5339162029175606,0.4104690524337435,1.4829289842137154,-0.0006838666421978071,0.3877763819894309,-0.02142014473674127,0.030734500677685673
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.4736842105263157e-07,1.3921442909297006,-0.7422878032982582,-0.22887892059063758,1.28644608920435,-0.3394276631871429,-0.17405974816141523,-0.007921957779704374,0.0008073123669948281
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.5049786628733995e-07,0.46101978987460346,0.3501158426276972,-0.8276758140647663,0.5164364483246661,0.699817466959581,0.3062041924690378,0.011753984707282675,-0.023443326411778383
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.5362731152204833e-07,-0.8961372887964335,0.4959191702727035,0.4488476305880766,-0.5876887670260834,0.039855198438872655,-0.1963551290103455,0.020755255382299394,-0.020216740081936906
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.5675675675675677e-07,-1.760517107673867,1.029688567877019,-0.4010539907917293,-2.1171551069037986,0.5122899482428074,0.112740005267712,0.007177742660980059,0.009174443808092243
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.5988620199146515e-07,-0.25551648201118743,-0.2931018097638526,0.5266259302733244,0.017900294480105862,-0.6368931339197036,-0.33000553383464376,-0.002120386033985724,-0.00863117675239821
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.6301564722617354e-07,0.463510888584872,-0.34649753137996275,0.5384274998370119,-0.18379840802483494,-0.6850402189209495,0.006307485509938197,-0.023041412924272486,0.03376230666603375
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.661450924608819e-07,1.5500699425944757,-1.2354040532450394,0.3072112860891732,1.6364554132312974,0.6203347913156468,0.5126207900780616,-0.013026906358672824,0.012327663015247728
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.692745376955903e-07,0.8168620013029836,0.26251327504690375,-1.878573852098857,0.8846858527209662,-0.44693196155923054,-0.5663377655595466,0.002758662406904192,-0.014367074637181083
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.724039829302987e-07,-0.20604434222869222,0.2488585930423232,0.770076075377742,0.2869749056815101,0.9015047620430213,0.6448344828309764,0.02192147001901089,-0.02489252539691701
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.755334281650071e-07,-1.8782989721332162,0.9609132508826339,-0.5706072246128235,-1.9848258182827319,-0.2440495076653314,-0.6282394609177725,0.010450340156729609,-0.0024853080739378145
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.786628733997155e-07,-0.7509539758486428,0.5853947819924431,0.4232081503444074,-0.5455652722426498,0.17732009886514913,0.38526692934567575,0.004667261942722408,-0.006710646688446507
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.817923186344239e-07,0.09859004311219693,-0.7894624642070698,0.5401291913589094,-0.8858581609458259,-0.7427446832151964,-0.41430819050127876,-0.017901077983850683,0.02186859198504071
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.8492176386913227e-07,1.3132720530322401,-0.8559272306108358,0.34697625249571445,1.896143948571711,0.39706645812188796,0.49494567583020105,-0.018473473490403652,0.025093845726142934
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.8805120910384066e-07,1.1988157160022226,-0.2819637729836412,-0.8988910265065991,1.2707843012177327,-0.7419944378199532,-0.516472017600348,-0.004701000395998857,-0.004486723493366624
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.9118065433854904e-07,0.2592279691024158,0.2801268550592943,0.04019277579866638,0.4723925508054394,0.9995054547853346,0.6591772824458901,0.016503218774457044,-0.025978687672186588
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.943100995732575e-07,-1.3206083273945068,0.6916667176499781,0.02239043856153425,-1.1423375271703322,-0.22927641828167017,-0.5183622295974978,0.0175454739747631,-0.016019068938111728
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,3.9743954480796586e-07,-1.4342789255403243,0.9658107756522697,-0.08202686162013051,-1.7457724246275457,0.6559877500253544,0.39615434652412224,0.006806671372716114,0.007618798326062187
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,4.0056899004267424e-07,-0.10470961817257529,-0.7515830776402758,0.521570514716093,-0.22756845503188797,-0.7690791712307552,-0.5247039234201453,-0.00779567278657057,0.0005668250173523365
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,4.0369843527738263e-07,0.7592161062439141,-0.3278620317887721,0.466259236987945,0.6843935712652889,-0.4313628449087004,0.18475669631402117,-0.022906217532797295,0.033739515722389375
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,4.06827880512091e-07,1.4994602167235134,-1.0430724724880698,0.13232055878292748,1.4263974569740363,0.20695159170422206,0.2315931748589833,-0.010226300987370917,0.005637295760442133
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,4.0995732574679945e-07,0.61706832589465,0.3480955066906663,-1.4980101776631463,0.6462466435532263,0.07602543717784904,-0.19091259753160594,0.007744958194244197,-0.02018924208228989
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,4.1308677098150783e-07,-0.5570788079243383,0.3640055692749703,0.6980018511304195,-0.13671318299315968,0.5551819655549683,0.29855912314554606,0.022262228308879962,-0.02280122475827789
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,4.162162162162162e-07,-1.8895647825976065,1.0117626759890437,-0.5953250900469782,-2.206986327624147,0.1026754779576542,-0.3329023532462287,0.008206310376615834,0.0053766544358176405
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,4.193456614509246e-07,-0.450353483582734,0.14582074724529806,0.508112102776582,-0.053605460403287605,-0.29358764911859125,0.04488802470518021,0.0013425973544277212,-0.010870650393445709
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,4.22475106685633e-07,0.2570614592646276,-0.5096782562250537,0.5647579839462892,-0.7641986572093311,-0.7264074639658035,-0.19487830297788394,-0.021823578628677204,0.03028654017624523
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,4.2560455192034136e-07,1.49932585279853,-1.1722833320323873,0.34707498427154004,1.847490813238093,0.6701319761555447,0.5668939067207925,-0.015355690099821323,0.018604134307919323
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,4.287339971550498e-07,0.9793248869987627,0.09704269042021743,-1.6397290272236151,1.154867919843109,-0.7783587711632592,-0.677141579555287,-0.0008844546673090785,-0.00949191998789606
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,4.318634423897582e-07,0.02749503870366013,0.23437233821694986,0.602829293489562,0.46080583289405297,1.1007542884773112,0.7938074708536361,0.020253113820056696,-0.02638449061398388
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,4.3499288762446657e-07,-1.6813846536481891,0.8555150386894725,-0.34511573425568276,-1.6650803509284708,-0.3800700300953003,-0.7093628781063541,0.01357794819489629,-0.009963670370758536
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,4.3812233285917495e-07,-1.044540288895499,0.8214562014328975,0.2376589513073316,-1.0902196733754672,0.5151941465677001,0.5167394909098824,0.006098363057083538,0.0003250574996730138
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,4.4125177809388333e-07,0.00939092175808486,-0.9159000171291908,0.49583830769853254,-0.6685582085329347,-0.7653180366813588,-0.537394836787608,-0.013669279107186807,0.012543125351124729
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,4.443812233285917e-07,1.09075120605391,-0.5637528637398155,0.3854983434994154,1.5051376032199215,-0.009569467032537471,0.35509713487676875,-0.02077669925077395,0.0298122762174952
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,4.4751066856330015e-07,1.3424389109443193,-0.6343984435441088,-0.33303355838106163,1.346425006830952,-0.3625557676363796,-0.17633850030264803,-0.007469076215759128,0.0003770487192194318
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,4.5064011379800854e-07,0.42700294296755914,0.321585490960804,-0.6360370253708327,0.5371796890232546,0.6723799616395515,0.31135573529129995,0.01288300372027782,-0.02447678265325587
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,4.537695590327169e-07,-0.9902212676183411,0.5523911988550735,0.38652826621657677,-0.6768010812972705,0.08055764665567368,-0.17993069534075,0.020139363536009636,-0.01983672893598842
spice_412_electrical_control_forensics_timeseries,f003,f003_growth_preserving_hybrid_near_miss_h025,growth_preserving_hybrid_near_miss,discovery,4.568990042674253e-07,-1.6691924413317676,0.9984667072971057,-0.33905315023159627,-2.102660270246199,0.4965733076612618,0.10108947713821911,0.00751578296431542,0.00937941721053929
