row_type,valid_spice_netlists_generated,run_requested,ngspice_available,execution_statuses,rows_total,discovery_rows,control_rows,ran_successfully_count,candidate_count,near_miss_count,best_case,best_name,best_cleanup_topology,best_cell_count,best_impedance_ohm,best_phase_lock_target,best_bridge_ratio,best_purity,best_target_growth,best_generated_cv,best_max_phase_jump,best_component_stress_score,best_component_stress_class,best_behavioral_dependency_score,best_lock_case,best_lock_value,controls_dead,max_control_leakage_score,best_cleanup_purity,best_raw_purity,target_cleanup_helped_purity,purity_by_cell_count_json,realistic_candidate_found,recommended_next_step,case_id,name,role,netlist_file,csv_file,execution_status,convergence_failure_reason,ngspice_path,source_only_drive,direct_100mhz_drive_present,direct_150mhz_drive_present,target_frequency_injection_present,cell_count,z0_target_ohm,total_length_m,cell_length_m,per_cell_inductance_h,per_cell_total_capacitance_f,varactor_cjo_f,source_amplitude_v,bias_v,nonlinear_fraction,cjo_scale,varactor_rs_ohm,varactor_vj_v,varactor_m,cleanup_topology,output_load_ohm,extraction_q,source_rejection,generated_rejection,target_q_scale,generated_q_scale,notes,source_fft_peak_hz,generated_fft_peak_hz,target_fft_peak_hz,source_fft_power,generated_fft_power,target_fft_power,target_band_coherent_growth,target_coherent_power,phase_lock_target,phase_lock_generated,bridge_ratio_vs_direct_reference,spectral_purity_150mhz,generated_envelope_cv,target_envelope_cv,max_phase_jump,near_slip_count,control_leakage_score,estimated_line_impedance_ohm,phase_velocity_m_s,per_cell_fixed_capacitance_f,ladder_cutoff_hz,varactor_peak_voltage_v,varactor_peak_current_a,source_peak_current_a,reverse_bias_margin_v,dissipation_estimate_j,component_stress_score,component_stress_class,behavioral_dependency_score,bench_feasibility_score,promotion_category,phase_velocity_error_50,phase_velocity_error_100,phase_velocity_error_150,target_band_extraction_present
spice_varactor_nltl_refine,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r010,refine_80c_100ohm_weak_150_bandpass,discovery,refine_010_80c_100ohm_weak_150_bandpass.cir,refine_010_80c_100ohm_weak_150_bandpass_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,80,100.0,0.38197186342054884,0.004774648292756861,9.00877036369219e-08,9.00877036369219e-12,2.4674953797760797e-11,2.6,3.2,0.92,1.4,0.35,0.62,0.6,weak_150_bandpass,200.0,16.0,False,True,1.0,1.0,Focused refinement around previous d015 varactor NLTL row.,50888081.87520413,99352921.75635092,150241003.63155505,275717.85747123795,301094.18140352325,24702.13917990845,0.8313629044105671,0.03807396885676737,0.93275862641185,0.9999917518116332,3.2226982505162485,0.03294057002081199,0.021232954429407612,0.4016981093225004,1.3345756943547944,5.0,0.0,100.0,5300000.0,7.207016290953749e-13,353333333.3333333,2.090388083673425,0.00021904228463183445,1.3259557962379172,1.1096119163265752,1.3240147497975596e-07,0.7685250307622885,aggressive-but-testable,0.08,0.6022740385092067,not_promoted,0.06,0.0,-0.010000000000000009,True
spice_varactor_nltl_refine,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r011,refine_96c_50ohm_extraction_plus_rejection,discovery,refine_011_96c_50ohm_extraction_plus_rejection.cir,refine_011_96c_50ohm_extraction_plus_rejection_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,96,50.0,0.38197186342054884,0.0039788735772973835,3.684142201201281e-08,1.4736568804805123e-11,4.207053210655487e-11,2.8,3.0,0.94,1.55,0.3,0.6,0.62,extraction_plus_rejection,100.0,18.0,True,True,1.0,1.0,Focused refinement around previous d015 varactor NLTL row.,50898957.73016905,99374155.56842528,150273113.29859433,1170680.7617843673,208160.6756435712,155892.13916331518,1.324853746977207,0.14703673208561976,0.9744812876780009,0.998091697493327,12.445642875755226,0.08776056706556863,0.05349896815465483,0.2026105650164755,0.43645687441847736,0.0,0.0,50.0,5400000.0,8.841941282883075e-13,432000000.00000006,2.995741346964418,0.0004112414165241731,1.1379014144065567,0.0042586530355821495,1.1401999087361484e-08,1.1748005282213405,aggressive-but-testable,0.08,0.6056760559947106,not_promoted,0.08,0.0,-0.015000000000000013,True
spice_varactor_nltl_refine,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r012,refine_96c_75ohm_extraction_plus_rejection,discovery,refine_012_96c_75ohm_extraction_plus_rejection.cir,refine_012_96c_75ohm_extraction_plus_rejection_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,96,75.0,0.38197186342054884,0.0039788735772973835,5.526213301801922e-08,9.824379203203416e-12,2.804702140436991e-11,2.8,3.0,0.94,1.55,0.3,0.6,0.62,extraction_plus_rejection,150.0,18.0,True,True,1.0,1.0,Focused refinement around previous d015 varactor NLTL row.,50895035.38979764,99366497.6657954,150261533.05559304,1083169.506451668,182897.46907710796,173354.29787756823,1.1862561290468554,0.18445048534654299,0.991438381945108,0.9997352899625707,15.612458440290018,0.10144133078840824,0.0668397547737497,0.26066849529852404,0.32164172591519,0.0,0.0,75.0,5400000.0,5.894627521922061e-13,432000000.00000006,3.221635575263859,0.0002742256863299786,1.2476994155299488,-0.2216355752638588,1.3226118113092178e-08,1.263386500103474,aggressive-but-testable,0.08,0.5820569458424836,not_promoted,0.08,0.0,-0.015000000000000013,True
spice_varactor_nltl_refine,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r013,refine_96c_100ohm_extraction_plus_rejection,discovery,refine_013_96c_100ohm_extraction_plus_rejection.cir,refine_013_96c_100ohm_extraction_plus_rejection_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,96,100.0,0.38197186342054884,0.0039788735772973835,7.368284402402562e-08,7.368284402402562e-12,2.1035266053277433e-11,2.8,3.0,0.94,1.55,0.3,0.6,0.62,extraction_plus_rejection,200.0,18.0,True,True,1.0,1.0,Focused refinement around previous d015 varactor NLTL row.,50891798.4189642,99360177.86559677,150251976.28456098,1107378.6145187458,174650.68086823856,203596.10667614467,1.0752074581627575,0.2185970787180866,0.9962832721192616,0.9999198510572036,18.50273150673982,0.11284289458518919,0.07347455177966263,0.26762957339246946,0.2522522221006212,0.0,0.0,100.0,5400000.0,4.4209706414415377e-13,432000000.00000006,3.4441777809164997,0.00020646352246511576,1.28153432365068,-0.44417778091649973,1.411802024877097e-08,1.3506579533005882,unrealistic,0.08,0.5610261195639757,not_promoted,0.08,0.0,-0.015000000000000013,True
spice_varactor_nltl_refine,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r014,refine_80c_75ohm_source_rejection,discovery,refine_014_80c_75ohm_source_rejection.cir,refine_014_80c_75ohm_source_rejection_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,80,75.0,0.38197186342054884,0.004774648292756861,6.886511960707011e-08,1.2242687930145796e-11,3.054522973090798e-11,2.4,3.5,0.9,1.3,0.45,0.65,0.55,source_rejection,75.0,12.0,True,False,1.0,1.0,Focused refinement around previous d015 varactor NLTL row.,50890751.89939704,99358134.66072755,150248886.56012458,300126.6519381544,80919.25277366834,45950.18564770335,1.523605162121515,0.08222791861630903,0.9801020823868823,0.9825728789702737,6.960024852288823,0.09465859400015614,0.021246356650293084,0.2832615327296992,0.40826673388110457,0.0,0.0,75.0,5200000.0,1.2242687930145798e-12,346666666.6666666,2.0736333684557815,0.00021539706898405318,1.5292695304467854,1.4263666315442185,2.9489827251970106e-08,0.6970196196490022,plausible,0.08,0.690290022692308,not_promoted,0.04,0.0,0.0,False
spice_varactor_nltl_refine,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r015,refine_80c_75ohm_generated_rejection,discovery,refine_015_80c_75ohm_generated_rejection.cir,refine_015_80c_75ohm_generated_rejection_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,80,75.0,0.38197186342054884,0.004774648292756861,6.886511960707011e-08,1.2242687930145796e-11,3.054522973090798e-11,2.4,3.5,0.9,1.3,0.45,0.65,0.55,generated_rejection,75.0,12.0,False,True,1.0,1.0,Focused refinement around previous d015 varactor NLTL row.,50890367.447924994,99357384.06499642,150247751.51292142,303983.8189031564,210434.85219951294,11617.688503325238,0.9601333896938623,0.02185189766150829,0.9581282813116526,0.9998413878892156,1.8496120703656524,0.01853557636550749,0.014066292068373431,0.4223143308736594,1.6567083346163218,12.0,0.0,75.0,5200000.0,1.2242687930145798e-12,346666666.6666666,1.9333417135100208,0.00027192776883301677,1.3877734319343642,1.5666582864899792,1.1665278233986747e-07,0.6498627608437044,plausible,0.08,0.6288119739783852,not_promoted,0.04,0.0,0.0,False
spice_varactor_nltl_refine,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r016,refine_80c_75ohm_target_shunt_trap,discovery,refine_016_80c_75ohm_target_shunt_trap.cir,refine_016_80c_75ohm_target_shunt_trap_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,80,75.0,0.38197186342054884,0.004774648292756861,6.886511960707011e-08,1.2242687930145796e-11,3.054522973090798e-11,2.4,3.5,0.9,1.3,0.45,0.65,0.55,target_shunt_trap,75.0,12.0,False,False,1.0,1.0,Focused refinement around previous d015 varactor NLTL row.,50887349.75307985,99351492.37506065,150238842.12814048,363432.3776162791,70844.75163375477,28487.56798357548,1.3491037444517362,0.047654439021753266,0.9330018871039282,0.9988248338631169,4.033618818213655,0.054087173117605386,0.012197933059294674,0.1785344556846945,0.7982701630316905,0.0,0.0,75.0,5200000.0,1.2242687930145798e-12,346666666.6666666,1.6373299352780204,0.0002376010717009689,1.4317757668813451,1.8626700647219796,1.4200891072032325e-07,0.5503630034547967,plausible,0.08,0.6863083832855083,not_promoted,0.04,0.0,0.0,False
spice_varactor_nltl_refine,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c001,linear_fixed_capacitor_refine_control,control,linear_fixed_capacitor_refine_control.cir,linear_fixed_capacitor_refine_control_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,80,75.0,0.38197186342054884,0.004774648292756861,6.756577772769143e-08,1.2011693818256254e-11,0.0,2.6,3.2,0.0,0.0,0.35,0.62,0.6,extraction_plus_rejection,150.0,8.0,True,True,1.0,1.0,Linear fixed-capacitor control.,50873539.8679567,89634332.14830466,152620619.6038701,1183945.9874027118,0.4672463507604904,0.012411242905571067,1.0118075481530688,0.00013303228679264722,0.3237383600409814,0.7835332500150586,0.011260263397327375,1.0070870728779915e-08,1.4228058460903485,0.3269217313455385,2.6764573188826972,27.0,0.005903774076534418,75.0,5300000.0,0.0,353333333.3333333,2.2540498163537577,0.0002865145865601516,0.35133457859542094,0.9459501836462425,3.102841143975854e-08,0.8286947854241755,aggressive-but-testable,0.02,0.6323547849360474,control_dead,0.0,0.0,0.0,True
spice_varactor_nltl_refine,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c002,weak_varactor_refine_control,control,weak_varactor_refine_control.cir,weak_varactor_refine_control_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,80,75.0,0.38197186342054884,0.004774648292756861,6.756577772769143e-08,1.2011693818256254e-11,6.400702621768653e-12,2.6,14.0,0.08,0.4,0.35,0.62,0.6,extraction_plus_rejection,150.0,8.0,True,True,1.0,1.0,Weak-varactor control with small capacitance swing.,50879656.883351795,99336472.96273446,150216129.84608626,1391168.4563336358,11.17954814916886,0.07772356674139852,1.0018092101435048,0.0003166292103600003,0.28497662064045387,0.6246633956385703,0.026800473733857806,4.810433411058783e-08,0.18356042062281003,0.33451245478258423,2.6743823235509536,25.0,0.0009046050717523846,75.0,5300000.0,1.1050758312795754e-11,353333333.3333333,2.405975998826166,0.0003664781080064427,0.3493672873820931,11.594024001173834,1.4535805704539042e-08,0.911443111045898,aggressive-but-testable,0.08,0.5953218467572142,control_dead,0.0,0.0,0.0,True
spice_varactor_nltl_refine,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c003,detuned_target_velocity_refine_control,control,detuned_target_velocity_refine_control.cir,detuned_target_velocity_refine_control_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,80,75.0,0.38197186342054884,0.004774648292756861,9.182015947609348e-08,1.6323583906861062e-11,4.4710172693378535e-11,2.6,3.2,0.92,1.4,0.35,0.62,0.6,extraction_plus_rejection,150.0,8.0,True,True,1.0,1.0,Detuned target phase-velocity control.,50888019.265502125,99352799.51836129,150240818.7838634,292954.6000665411,101803.94870216845,29156.995996121652,0.7818923621720588,0.08940096566003806,0.9417509445417177,0.9892966796222233,7.567173695785014,0.05596027455501724,0.061455529618252194,0.16768061497718006,0.39020525513645277,0.0,0.0,75.0,3900000.0,1.3058867125488827e-12,259999999.99999997,2.517614422006751,0.0002813117555649784,0.6898838218406421,0.6823855779932493,2.451685323670081e-08,0.9255935375024819,aggressive-but-testable,0.08,0.5798374724001276,control_dead,-0.22,0.0,-0.18,True
