row_type,valid_spice_netlists_generated,run_requested,ngspice_available,execution_statuses,rows_total,discovery_rows,control_rows,spice_tl_phase_candidate_count,spice_tl_phase_near_miss_count,best_case,best_topology,best_phase_lock,best_bridge_ratio,phase_matched_lock,phase_matched_bridge_ratio,phase_matched_behavioral_dependency,behavioral_dependency_lower_than_envelope,phase_mismatch_kills_lock,phase_mismatch_suppresses_material_bridge,mismatched_lock,mismatched_bridge_ratio,qpm_helps,qpm_lock,qpm_bridge_ratio,lumped_lock,controls_dead,controls_mostly_clean,max_control_leakage_score,recommended_next_step,case_id,name,topology,role,netlist_file,csv_file,execution_status,convergence_failure_reason,source_only_drive,direct_8_drive_present,direct_12_drive_present,target_frequency_injection_present,cell_count,chain_length,k4,k8,k12,delta_k_448,delta_k_4812,qpm_period,grating_kind,mix448,mix4812,behavioral_dependency_score,transmission_line_realism_score,phase_lock_target,phase_lock_generated,bridge_ratio,target_spectral_purity,target_coherent_growth,target_coherent_power,generated_envelope_cv,target_envelope_cv,max_phase_jump,near_slip_count,accumulated_phase_mismatch,effective_phase_velocity_estimate,source_fft_peak,generated_fft_peak,target_fft_peak,energy_budget_proxy,component_stress_proxy,control_leakage_score,promotion_category
aggregate,True,True,True,ran_successfully,8,2,5,1,0,t001,tl_phase_matched,0.997206257893873,8.261740025175394,0.997206257893873,8.261740025175394,0.36,True,False,True,0.9895421305710689,0.002706840219315203,True,0.9619187789443745,0.006002507753474411,0.9999999999202711,True,True,0.0,"physical waveguide modeling, then PCB/transmission-line approximation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spice_tl_refine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t001,tl_phase_matched_ladder,tl_phase_matched,discovery,tl_phase_matched_ladder.cir,tl_phase_matched_ladder_tran.csv,ran_successfully,,True,False,False,False,32,24.0,1.0,2.0,3.0,0.0,0.0,0.0,none,2.4,16.0,0.36,0.88,0.997206257893873,0.9996551579746374,8.261740025175394,0.961441074707597,3.9559572231806013,1.7198702872542273,0.07088951452874445,0.1441928494349041,0.05731592251889578,0.0,0.0,25.132741228718345,3.9893617021298704,7.978723404259741,11.96808510638961,0.9269211501288027,2.24767921,0.0,spice_tl_phase_candidate
spice_tl_refine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t002,tl_qpm_ladder,tl_qpm,discovery,tl_qpm_ladder.cir,tl_qpm_ladder_tran.csv,ran_successfully,,True,False,False,False,32,24.0,1.0,2.0,3.0,1.2,1.2,5.235987755982989,square,3.2,20.0,0.38,0.875,0.9619187789443745,0.9981258715396852,0.006002507753474411,0.8801584442205528,1.5830099129160653,0.0012495593788663904,0.07769964389565227,0.2111746434197927,0.1572181385240654,0.0,40.729350596345135,25.132741228718345,3.9666798889351615,7.933359777870323,11.900039666805485,0.2095808725876086,0.404372601,0.0,not_promoted
spice_tl_refine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,tl_mismatched_ladder_control.cir,tl_mismatched_ladder_control_tran.csv,ran_successfully,,True,False,False,False,32,24.0,1.0,3.35,1.45,1.35,-1.9,0.0,none,2.4,16.0,0.38,0.875,0.9895421305710689,0.9785255374473149,0.002706840219315203,0.9906970953328595,1.3561518878570356,0.000563490747876214,0.12074213259100572,0.04421957945205636,0.06963232999508229,0.0,55.938537699871986,25.132741228718345,3.946849098804976,7.893698197609952,11.906328114728344,0.174354921320714,0.404069857,0.0,control_dead
spice_tl_refine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,tl_lumped_equivalent_control.cir,tl_lumped_equivalent_control_tran.csv,ran_successfully,,True,False,False,False,4,2.0,1.0,3.1,1.85,0.55,0.7,0.0,none,1.0,6.0,0.38,0.725,0.9999999999202711,0.9999999999390907,0.0022860774940478,0.9996407805374732,0.9815027539071225,0.0004758993558732738,5.137195908384631e-06,4.215820184064351e-05,5.9767838927471395e-06,0.0,1.7804493814764855,25.132741228718345,3.9893617021298704,7.978723404259741,11.96808510638961,0.08004192633862511,0.593573097,0.0,control_dead
spice_tl_refine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c003,tl_linear_no_nonlinearity_control,tl_linear_no_nonlinearity_control,control,tl_linear_no_nonlinearity_control.cir,tl_linear_no_nonlinearity_control_tran.csv,ran_successfully,,True,False,False,False,32,24.0,1.0,2.0,3.0,0.0,0.0,0.0,none,2.4,16.0,0.08,0.95,0.8671168846198917,0.22221417496291063,1.5213910956415734e-16,2.0341306593249395e-05,1.43145965511815,3.1671237931885264e-17,0.5791588808143021,0.6525145466521056,0.423856254313157,0.0,0.0,25.132741228718345,3.9893617021298704,3.9893617021298704,3.9893617021298704,0.1336485211305784,0.403762495,0.0,control_dead
spice_tl_refine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c004,tl_detuned_target_control,tl_detuned_target_control,control,tl_detuned_target_control.cir,tl_detuned_target_control_tran.csv,ran_successfully,,True,False,False,False,32,24.0,1.0,2.0,1.7,0.0,1.15,0.0,none,2.4,16.0,0.38,0.875,0.9997257263378,0.9996365530384528,0.00023676822573669926,0.9323354278245022,1.2909001757104819,4.9288725519029606e-05,0.07166255501782987,0.08464925883024901,0.048141713747843706,0.0,27.599999999999998,25.132741228718345,3.9861812383758477,7.972362476751695,11.958543715127544,0.4528444673006501,0.487292476,0.0,control_dead
spice_tl_refine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c005,tl_shuffled_frequency_control,tl_shuffled_frequency_control,control,tl_shuffled_frequency_control.cir,tl_shuffled_frequency_control_tran.csv,ran_successfully,,True,False,False,False,32,24.0,1.0,3.0,2.0,1.0,-1.0,0.0,none,2.4,16.0,0.38,0.875,0.9885522739545989,0.9998666981989088,5.335490631367906e-09,0.002744815871326166,0.956754716787994,1.110704497702728e-09,0.058390162087305304,0.10950692878745544,0.6617038410569478,0.0,33.941125496954285,25.132741228718345,3.9719316827772575,3.9719316827772575,8.010062226934135,0.13319972839576505,0.403375256,0.0,control_dead
spice_tl_refine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_4plus8_reference,tl_direct_4plus8_reference,tl_direct_4plus8_reference,ceiling_reference,tl_direct_4plus8_reference.cir,tl_direct_4plus8_reference_tran.csv,ran_successfully,,False,True,False,False,32,24.0,1.0,2.0,3.0,0.0,0.0,0.0,none,1.0,8.0,0.36,0.88,0.9989413192542563,0.9996296305610171,,0.9913873688353746,4.684207952539776,0.20817288876355258,0.031660332270924636,0.066770485375909,0.00827599548525526,0.0,0.0,25.132741228718345,3.9888312724393864,7.977662544878773,11.966493817318158,0.7831138978665707,0.695447598,0.0,ceiling_reference_not_discovery
