row_type,case_id,name,topology,role,time,source_envelope,generated_envelope,target_envelope,target_phase_error
spice_tl_timeseries,t001,tl_phase_matched_ladder,tl_phase_matched,discovery,28.016822200000004,0.4003956134761784,0.4783970468468649,2.1370409973768867,0.3333417449632634
spice_tl_timeseries,t001,tl_phase_matched_ladder,tl_phase_matched,discovery,28.3488222,0.4007505757516413,0.48013044199652005,2.165442164684057,0.3401073461002815
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,15.3982289478,0.36183954287896997,0.05463090832742862,0.023683949039583346,-2.0570364629662654
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,15.7289568497,0.3661582658972488,0.05337478543840331,0.02753281018334576,-2.214254601490331
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,16.0586394532,0.3677548739480586,0.05174386639132698,0.03244340644367325,-2.2738976099727726
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,16.387666015799997,0.3669240785877306,0.050041933484412306,0.03780823540228897,-2.2906335500092876
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,16.716856689599997,0.37377809679265334,0.04947185731124318,0.04311847371771761,-2.26220561253493
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,17.0460078806,0.3719300039619065,0.04854558629379911,0.04810209321908586,-2.214217886991727
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,17.375212613,0.3721464399343573,0.04754978001510473,0.05267023614948273,-2.1608528066954573
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,17.705303925099997,0.3763988900269421,0.047601634973348426,0.056536550842881124,-2.0738384923753665
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,18.036412804799998,0.3752788141656293,0.04760847743877813,0.05971836616613919,-1.9970987449855322
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,18.368258165499995,0.3765676178107915,0.048133387259587754,0.06228924416687626,-1.9097507940497698
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,18.7001942,0.37801145478232645,0.04900193830752387,0.06423483436460474,-1.8225993517064847
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,19.0321942,0.3792716634632795,0.049962153697165015,0.06553764507700925,-1.7388216856540541
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,19.364194199999996,0.38036117701460054,0.0511019441830124,0.06619750265923706,-1.6593958299570994
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,19.696192961599998,0.38166827320072316,0.05243265077231012,0.06621935028802357,-1.5871000519299487
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,20.0281483821,0.38277513334709357,0.05372344103812229,0.06559812686493278,-1.5227185780690506
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,20.3598634754,0.3843163629199814,0.054944069754566505,0.06432103770545378,-1.4695750632943403
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,20.690069972299998,0.38782976008318976,0.05609882364450644,0.06254008740348097,-1.412009678562903
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,21.019693099399998,0.3848318049824876,0.05735817059011293,0.0603878428265134,-1.3773460982230183
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,21.349110502600002,0.3910509573047261,0.058829008930232365,0.05773569220422372,-1.3680547012754865
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,21.6780790682,0.3894694325817949,0.05898951679958868,0.054752638031671706,-1.353902940668121
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,22.006880025999997,0.38713102811992156,0.05929057505122259,0.05163669255376378,-1.3633219245600614
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,22.3357781387,0.3941115915994693,0.06037986232237541,0.048570093606256255,-1.383870047909662
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,22.665886781199998,0.3881653905625995,0.0604621184260928,0.04566470092673947,-1.4284574215241896
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,22.99591214,0.3898593473696911,0.0601197505135334,0.04329368071101879,-1.4950525596644164
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,23.325796280000002,0.3932209478329392,0.05996069648218889,0.04159494463573753,-1.5441596922051684
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,23.6544184867,0.38723899127556144,0.06004725907841277,0.040711713666200924,-1.6098811093235756
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,23.9830041552,0.39318356643052654,0.060035339434865616,0.04068336779961652,-1.7139710429150012
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,24.3116835552,0.394306238700224,0.058923607546050694,0.04151534354590545,-1.7681287944541806
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,24.640554228699997,0.3906380030247466,0.058769039568314876,0.043116230887335884,-1.8248189323919313
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,24.969823888799997,0.3964015204108445,0.05909469381035314,0.045376603982583225,-1.878003645155399
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,25.2990963286,0.3946844358458845,0.05829295175866462,0.047895036831905664,-1.902722078645274
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,25.630049458499997,0.39562079862154564,0.058115276933202724,0.05033219520897537,-1.9220322883472392
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,25.9612972551,0.3976743889429981,0.05796073586793818,0.05296133734493884,-1.9152651061143864
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,26.292586880900004,0.39701246365986864,0.057801111867478036,0.05546194341869866,-1.9017856808063858
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,26.6238217185,0.3973869303584747,0.05746650390516498,0.057716506144404496,-1.8821813114472619
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,26.955351841500004,0.3990214372250114,0.0574163380236282,0.059559472260731765,-1.8459640322061999
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,27.2872151151,0.3993651885907843,0.05754264468207107,0.06115555750240205,-1.8126963778198038
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,27.618457762899997,0.40090391847895,0.05750537395375152,0.06233424655887501,-1.7849056826570884
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,27.948811265800003,0.4033239278911892,0.05743159508852905,0.06317897778073762,-1.7235861176042517
spice_tl_timeseries,t002,tl_qpm_ladder,tl_qpm,discovery,28.278205544,0.3980392230798358,0.0581997604515146,0.0638191163096778,-1.6749919465896639
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,15.3841746251,0.359411627579352,0.03240733409472002,0.03435675894808563,-1.346329166236531
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,15.7132155867,0.36798714254836246,0.031107435150710915,0.03477676722232154,-1.3152003337868123
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,16.042357235,0.3649433896336263,0.02948592312213512,0.03482096933611648,-1.2978423152705592
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,16.3708677876,0.36855162937640207,0.028158843971469203,0.03462466250979118,-1.294171000389026
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,16.6983587076,0.3746279159454734,0.0267546679860797,0.03392701272007265,-1.2649903813754158
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,17.023313327700002,0.36547184810637123,0.024976780116533318,0.03346045115831598,-1.2695887054877293
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,17.3471649992,0.37908752636861764,0.02336425136767167,0.032923260197058705,-1.2579173141982913
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,17.6715421196,0.3722742960962957,0.022304925373327764,0.032284276265287744,-1.188284984203209
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,17.997136598899996,0.37196776349231814,0.021750126023429003,0.03186233478206265,-1.1866930274679959
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,18.3222874643,0.3820468926898404,0.021037373761295337,0.031184931756467017,-1.1387085133458985
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,18.6470107684,0.371677707421611,0.020553224290370126,0.030929998149071193,-1.103873000976142
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,18.9741300381,0.3811503138447759,0.02070442083932739,0.030595020021154447,-1.0467080438750465
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,19.302623161,0.3800170241252581,0.021309541868498347,0.03059051773599151,-0.9791432091135857
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,19.6312226239,0.3776540686783969,0.021810853795917295,0.030799510249079027,-0.9646042139953437
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,19.9597272765,0.38553948018685813,0.022290321407269848,0.031119548482626623,-0.9213552308183566
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,20.2882285047,0.381269472298021,0.023205329118816773,0.0317239198196376,-0.8883510484783201
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,20.6176763491,0.3840768097334303,0.024311810500159098,0.03213661374220694,-0.888993700864182
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,20.9464413607,0.3880103210511206,0.025138834173620478,0.032605588923826194,-0.8785090171919521
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,21.2734047543,0.3801786327937131,0.02555665384019921,0.0330036496160804,-0.8818371458592758
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,21.6005186478,0.3903206368990256,0.02628764468286186,0.033430935649910946,-0.8791952882926903
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,21.927660657599997,0.388988968064255,0.027269220424381076,0.0338604424131419,-0.8667759182417409
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,22.2557564794,0.385401694948916,0.02768966869263374,0.03437685182435414,-0.9015447524443232
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,22.584173038,0.39313252607089266,0.02777404142161836,0.03482539600113338,-0.9014643230764747
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,22.9130178275,0.38884393387706595,0.028297621905966602,0.03523306334329607,-0.8960290083964271
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,23.242856888000002,0.3902439690028137,0.02871321281476305,0.035368863376352096,-0.925044450389894
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,23.572165847,0.3930151632413668,0.028794263536255107,0.03539350088580013,-0.9358315065867835
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,23.9014275321,0.3883255953687399,0.02840199953058408,0.03537826950424477,-0.9453466627092659
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,24.2308193972,0.39315744608509184,0.028434586170676915,0.035282045492466996,-0.9535211059407942
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,24.5604131219,0.3944114806444188,0.028256609361863062,0.03513012538792576,-0.9577621924988193
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,24.890384419300002,0.3915967607779826,0.027497219134196633,0.03493288362731575,-0.9751629238771784
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,25.2211794345,0.39615543148089727,0.02702933234318713,0.03488273931200548,-0.9778190486699074
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,25.552941659000005,0.3967574766677595,0.026378719446953563,0.034719917637910845,-0.9835005927851608
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,25.884931267400002,0.3972485154838743,0.025666714244644902,0.03449632202983186,-0.9886226126879869
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,26.216920875800003,0.3978036306655782,0.02489124012831584,0.03427519718690182,-0.9921880643549397
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,26.5489104842,0.3983326064420633,0.024129738008547567,0.034075866864013316,-0.9896649447645274
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,26.8809000926,0.39875474645646375,0.023468998315948477,0.033934839843417365,-0.9827260529577266
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,27.212881439300002,0.39933534266582915,0.022853820729906486,0.033861802447988455,-0.9731518911392172
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,27.544784061599998,0.39970383781232394,0.022292290398830336,0.033855949158011045,-0.9570945512284155
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,27.8763820518,0.39971068162785284,0.021902776079106075,0.033929538541090834,-0.9376414993698727
spice_tl_timeseries,c001,tl_mismatched_ladder_control,tl_phase_mismatched_control,control,28.2071572173,0.402707852123504,0.021500407143056746,0.034105350246040105,-0.9145794471622679
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,15.399188699999998,0.5871102807605737,0.08362971895553645,0.03084505313046657,0.020341421063291953
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,15.731188699999999,0.5871102756129589,0.08363063950972673,0.030845761608513926,0.020345131472790268
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,16.063188699999998,0.5871102803298806,0.08363120882406615,0.03084623866054526,0.020349190659960215
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,16.3951887,0.5871102791388105,0.0836316154241414,0.03084672979144189,0.020351200025894745
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,16.7271887,0.5871102860137377,0.08363185582957554,0.03084708786083238,0.020356344223863676
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,17.0591887,0.587110278377325,0.0836319054578262,0.030847405979281147,0.02035733482943991
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,17.391188699999997,0.5871102804536955,0.08363186278486022,0.030847706555270433,0.020363311613332602
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,17.723188699999998,0.5871102778008774,0.08363176391740551,0.03084784213924384,0.020368809532106624
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,18.0551887,0.5871102812606965,0.08363168675655838,0.030847894976025216,0.0203727384435477
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,18.3871887,0.5871102794758395,0.08363159916582301,0.0308478909593302,0.020376301714263523
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,18.7191887,0.5871102832445394,0.08363151344720113,0.03084785266744088,0.02037933967492478
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,19.051188699999997,0.5871102804627074,0.08363140857849985,0.030847925320288877,0.020380686997514275
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,19.383188699999998,0.587110281492077,0.08363135606359577,0.030847981752111942,0.02037833494908492
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,19.7151887,0.5871102786246694,0.08363129984346498,0.03084802728895476,0.020378100521728726
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,20.0471887,0.5871102808485438,0.08363125458473292,0.030848042138517124,0.02037834824397855
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,20.3791887,0.587110280164359,0.08363121663209092,0.03084793430383802,0.02037605019403177
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,20.711188699999997,0.5871102814565617,0.08363123307325139,0.030847880685399842,0.020374160546619002
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,21.043188699999998,0.5871102806959104,0.08363124652903638,0.03084784863320254,0.020372637423004214
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,21.3751887,0.5871102820115632,0.08363128227642894,0.030848040330096124,0.020369082959747153
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,21.7071887,0.5871102797339961,0.0836314068630936,0.030848445497967347,0.02036358438399244
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,22.0391887,0.5871102810467146,0.08363151288323194,0.03084868845821021,0.020361742490888624
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,22.371188699999998,0.587110281422799,0.08363158881308998,0.030848974229378903,0.020363501405692208
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,22.7031887,0.5871102822882056,0.08363165473217168,0.03084917192565965,0.020364881762115594
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,23.0351887,0.5871102814973547,0.08363173373018265,0.03084931017555572,0.020365949220908508
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,23.3671887,0.5871102821989617,0.08363181471047398,0.030849399855646508,0.020366912470912713
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,23.6991887,0.5871102818768593,0.08363188889729789,0.03084949806291226,0.02036893338257162
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,24.031188699999998,0.5871102819019208,0.08363196316729007,0.03084971803125994,0.02037332013118931
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,24.3631887,0.587110281229061,0.08363199654496647,0.03084988391261873,0.02037697216523382
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,24.6951887,0.5871102822306158,0.0836319988089436,0.030849973596115864,0.020380043732247444
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,25.0271887,0.5871102819477353,0.0836319946671687,0.030850013296976828,0.020382458694510053
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,25.359188699999997,0.5871102818651048,0.08363198847038243,0.03085002487012345,0.020384279746018752
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,25.691188699999998,0.58711028172036,0.08363196882629417,0.030850020622580205,0.020385628931705924
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,26.0231887,0.5871102818492571,0.08363194160300615,0.030850007987113414,0.020386634680090943
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,26.3551887,0.5871102815193452,0.08363191799029163,0.030849991881746194,0.02038733954625993
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,26.6871887,0.5871102817538923,0.08363189665062237,0.030849974764115908,0.020387808979727584
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,27.019188699999997,0.5871102818658647,0.08363187444081979,0.030849958405512454,0.020388115753375846
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,27.3511887,0.5871102819367663,0.0836318538023539,0.03084994396688942,0.020388328921572718
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,27.6831887,0.5871102817786505,0.08363183858400433,0.030849931713310814,0.0203884434725774
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,28.0151887,0.5871102818364362,0.08363182634378453,0.030849921484961153,0.020388500557151357
spice_tl_timeseries,c002,tl_lumped_equivalent_control,tl_lumped_equivalent_control,control,28.347188700000004,0.5871102817341284,0.08363181667454257,0.030849913171622848,0.020388534825972027
spice_tl_timeseries,c003,tl_linear_no_nonlinearity_control,tl_linear_no_nonlinearity_control,control,15.4004249,0.36315816544642404,5.0345226194885684e-05,1.2496973687472114e-07,-0.5481443388438829
spice_tl_timeseries,c003,tl_linear_no_nonlinearity_control,tl_linear_no_nonlinearity_control,control,15.732424899999998,0.3648121097483694,4.9615421080834804e-05,1.3417569319952798e-07,-0.4529342133871528
spice_tl_timeseries,c003,tl_linear_no_nonlinearity_control,tl_linear_no_nonlinearity_control,control,16.0644249,0.36676562083870107,4.968436796128946e-05,1.1940948007598137e-07,-0.30137477897290044
spice_tl_timeseries,c003,tl_linear_no_nonlinearity_control,tl_linear_no_nonlinearity_control,control,16.3964249,0.36843209427150236,4.726407581973256e-05,1.1178864412296187e-07,-0.3005452229488781
