row_type,case_id,name,time_s,v_in,v_mid,v_out,i_src,i_bias,family,extraction_topology
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,1.5967741935483872e-07,1.5967741935483872e-07,-0.1386864463084852,0.0536046324787441,-0.28079390164117374,0.001657586875786741,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,1.6300403225806453e-07,1.6300403225806453e-07,1.0428576059072487,0.8132905710843406,-0.1477219135352337,-0.014155569876409322,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,1.6633064516129034e-07,1.6633064516129034e-07,1.0243737946287246,0.928885884946043,0.058632231267435116,-0.018021005703263947,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,1.6965725806451615e-07,1.6965725806451615e-07,0.10828283323304727,0.40922395780006354,0.3736864488120734,-0.0022809689680493204,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,1.7298387096774196e-07,1.7298387096774196e-07,-0.9387297416992052,-1.4187140622112662,-0.3010358308711926,0.015420035281332617,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,1.7631048387096777e-07,1.7631048387096777e-07,-1.0857344967507494,-0.15694232203124564,0.2699431914996396,0.01728999642838252,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,1.7963709677419355e-07,1.7963709677419355e-07,-0.15957236368389888,-0.40738937838637673,-0.26136770232104745,0.0018157226462701024,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,1.8296370967741936e-07,1.8296370967741936e-07,1.0357287571171836,0.7385924125062389,-0.12804023753951618,-0.013997453470595679,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,1.8629032258064517e-07,1.8629032258064517e-07,1.0315710834070864,0.912104893234759,0.04902686360281536,-0.018101089674547665,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,1.8961693548387098e-07,1.8961693548387098e-07,0.12261830869662108,0.06564913814618448,0.37012075002947437,-0.0025260090591180447,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,1.929435483870968e-07,1.929435483870968e-07,-0.9294895297729225,-1.4865041522396591,-0.3123638820203945,0.015273554400125868,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,1.962701612903226e-07,1.962701612903226e-07,-1.091922836192312,0.40847153372464123,0.28069663172244624,0.01738096080700358,hybrid_varactor_plus_magnetic_line,single_high_q
spice_hybrid_purity_412_lockin_timeseries,p001,p001_h024_single_high_q_96c_75ohm,1.9959677419354842e-07,1.9959677419354842e-07,-0.1728433159286108,-0.4712044942598532,-0.2489845805228615,0.002073927615395131,hybrid_varactor_plus_magnetic_line,single_high_q
