row_type,case_id,name,time_s,v_in,v_mid,v_out,i_src,i_bias,family,hybrid_section_placement,cleanup_topology
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,1.3873365803640093e-07,1.3873365803640093e-07,-0.4701095903615563,-0.04307561488522524,0.09133159201441095,0.006642873025847987,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,1.4211740579338634e-07,1.4211740579338634e-07,0.709246849515733,0.6924175281955467,-0.4919736452853859,-0.011112335500180495,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,1.4550115355037173e-07,1.4550115355037173e-07,1.2304816816501278,0.9053213486988821,0.4440624254335057,-0.016505722527664503,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,1.488849013073571e-07,1.488849013073571e-07,0.42477742030874976,0.18820398049272524,-0.11343586650570654,-0.005772994619706273,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,1.522686490643425e-07,1.522686490643425e-07,-0.794729049643868,-1.57526068417608,0.39508976304747256,0.011190736316540384,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,1.5565239682132788e-07,1.5565239682132788e-07,-1.1860223083298689,-0.14173285902721924,-0.4779884468367489,0.01682072483287319,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,1.5903614457831327e-07,1.5903614457831327e-07,-0.37256570740236294,0.09809930375254995,0.25959084308646585,0.004969418236772599,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,1.6241989233529865e-07,1.6241989233529865e-07,0.8094300716783766,0.8029336215592328,-0.46052027254092975,-0.012176941757336707,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,1.6580364009228407e-07,1.6580364009228407e-07,1.2012625743178016,1.1384148680946535,0.440581837275022,-0.016251744778494576,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
spice_hybrid_magnetic_412_refine_timeseries,h023,h023_varactor_first_then_magnetic_96c_75ohm,1.6918738784926945e-07,1.6918738784926945e-07,0.3196747973111092,0.2618753791466124,-0.22940256978459173,-0.004154514702999091,hybrid_varactor_plus_magnetic_line,varactor_first_then_magnetic,extraction_plus_rejection
