row_type,circuit,case_id,role,control_kind,nonlinear_variant,time_s,v_source,v_generated,v_target,i_source,i_generated,i_target,scale_preset,phase_error_target,unwrapped_phase_error_target,generated_envelope,target_envelope
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,21.6526832,0.0868281289,0.0163470005,4.05066167e-05,-0.687373646,0.0535180322,-0.00167227283,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,24.1668449,0.0242816591,-0.0172313412,1.16871179e-05,0.708950285,-0.0322396633,0.00132896698,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,26.5016176,-0.228987134,0.016547557,-0.000169613883,-0.625674526,-0.0162580737,-2.28671433e-05,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,28.8756211,0.371136415,-0.0124587726,0.000103149188,0.430779424,0.0547814924,-0.000769061333,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,30.8789488,-0.44508818,-0.000358337949,1.11767557e-06,0.125522136,-0.0965388224,0.00126365277,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,33.0636577,0.287638933,0.00905867444,-3.55217599e-05,-0.499310178,0.0831382559,-0.00118203091,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,35.4052569,-0.0923574045,-0.0136292159,0.000127874392,0.636967172,-0.0502863363,0.000725558849,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,37.910174,-0.0417004692,0.0149104762,-0.000167314046,-0.642683655,0.0229045478,-0.000345255904,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,40.2074676,0.254214592,-0.0132232485,0.000114545636,0.518861737,0.0275225725,-0.000976661867,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,42.2729895,-0.415528631,0.004047247,0.000130794722,-0.0893493327,-0.0805558304,0.00110985132,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,44.343982,0.319741526,0.00672746658,-1.73661642e-05,-0.387520369,0.0832442331,-0.000516965547,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,46.5031765,-0.0692914439,-0.0135002863,-1.26780865e-05,0.615242757,-0.0441398526,0.000298001746,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,48.9467917,-0.0899602939,0.014574774,-3.2680024e-05,-0.617124979,0.0109674632,0.000189372371,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,50.8949941,0.381907095,-0.00796244957,-8.4733877e-05,0.270651425,0.0659043897,-0.000765960541,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,53.1710954,-0.412476468,0.000194367212,3.06101229e-06,0.0785091199,-0.0878645695,0.000527767412,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,55.4164086,0.303021458,0.00766643698,9.55577688e-05,-0.420533572,0.0818419022,-0.00079158694,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,57.6467084,-0.0785643495,-0.0135078284,6.16565986e-06,0.617423795,-0.0463222525,0.000766289682,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,60.0405516,-0.102752074,0.0148170643,-8.65542806e-05,-0.619763511,0.00858618954,-0.000120314856,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,62.0226302,0.383978053,-0.00827522939,-3.31603994e-05,0.280980032,0.0657892066,-0.00109063481,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,63.4528859,-0.192103288,-0.0112691315,-6.31834748e-06,0.555828465,-0.0662530328,0.000656304993,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,65.9690829,0.0739335506,0.0136949688,-3.74377898e-05,-0.622156351,0.0456974417,-0.000460497242,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,68.5342503,0.0270700466,-0.0149494713,7.64463983e-05,0.636136907,-0.0252502011,0.000190126628,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,70.8001257,-0.252944991,0.0134234719,-3.09576633e-05,-0.522484709,-0.0272565949,0.00088045315,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,72.8950749,0.417276698,-0.00473643689,-0.000106726465,0.121263816,0.0798488501,-0.000863469589,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,74.9543565,-0.335717593,-0.00636970336,-5.21400031e-05,0.369863254,-0.0859669526,0.00065443749,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,77.0925272,0.0817106186,0.0135232167,-5.02297681e-06,-0.619979216,0.0471784987,-0.000643131152,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,79.5162426,0.0865059123,-0.0148547909,6.95738359e-05,0.626451718,-0.0123418765,8.3324557e-05,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,81.2192746,-0.417267488,0.00459297499,6.47413198e-05,-0.11542757,-0.0801070557,0.000931500789,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,83.3405756,0.350017778,0.00559976679,2.75759313e-05,-0.337687669,0.0873112699,-0.000791210992,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,85.6691946,-0.191046764,-0.0112890943,-1.22648791e-06,0.557113966,-0.0661273413,0.000826828266,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,88.1476503,0.0548070957,0.0140927291,-3.79723297e-05,-0.6271693,0.0420018652,-0.000557203002,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,90.5765638,0.110169567,-0.0148280677,0.000100425225,0.618630887,-0.00707342486,-8.20232102e-05,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,92.6077553,-0.37745098,0.00875591489,6.76393438e-05,-0.302259418,-0.0634451756,0.00109371749,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,94.5249041,0.368121136,0.00454087773,1.79289032e-05,-0.291872562,0.0887843061,-0.000665802798,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,96.6369933,-0.127714811,-0.0126681607,2.81827851e-06,0.599076036,-0.0554096892,0.0006847385,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,99.1610113,0.00788310018,0.0148556308,-2.69669755e-05,-0.634584053,0.0325676603,-0.000391144961,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,101.493927,0.196197218,-0.0142642023,6.30072657e-05,0.572065026,0.0130750486,-0.000517140682,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,103.459808,-0.415692109,0.00486868548,7.90639984e-05,-0.127895753,-0.0792237249,0.000875417405,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,105.629388,0.366534155,0.0046516696,3.2926266e-05,-0.296315214,0.0886676399,-0.000706882253,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,107.806446,-0.15392763,-0.0121412657,-2.39102016e-06,0.583897474,-0.0599721357,0.000783445283,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,110.343437,0.0420486352,0.0143706166,-2.15893657e-05,-0.629957058,0.0395030676,-0.000531560418,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,112.630937,0.185152626,-0.0143925188,7.86383083e-05,0.58001646,0.0103846817,-0.000439230728,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,114.54799,-0.417412464,0.00449808002,8.00090472e-05,-0.111800733,-0.0803011186,0.000905123753,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,116.613265,0.332877813,0.00646623111,3.7233019e-05,-0.37382185,0.0856026934,-0.00074889492,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,118.860926,-0.128443615,-0.0126540642,1.26725214e-05,0.598774442,-0.0555465598,0.000704953774,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,121.388366,0.0103570978,0.0148319709,-3.49957559e-05,-0.634463407,0.0330834833,-0.00041767889,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,123.712568,0.19766816,-0.0142497831,7.18763487e-05,0.571035061,0.0134245502,-0.000529815276,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,125.681046,-0.415774157,0.00485005802,8.50332862e-05,-0.127303634,-0.0792726086,0.000903260932,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,127.759628,0.342939224,0.00597047307,3.84475477e-05,-0.352994184,0.0866171088,-0.000721661018,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,129.969175,-0.127171174,-0.0126774686,8.46709659e-06,0.59942766,-0.0553185832,0.000710959957,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,132.493036,0.00730768087,0.0148545084,-3.24202784e-05,-0.63468545,0.0324467818,-0.000415697414,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,134.767403,0.220951707,-0.0139368539,5.9649347e-05,0.552124071,0.0191887971,-0.000626221702,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,136.73439,-0.419486863,0.00393411128,7.74591183e-05,-0.0863778895,-0.0818728406,0.000860622729,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,138.850169,0.337110106,0.00626222357,4.03434503e-05,-0.365222096,0.0860291644,-0.000742648526,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,141.082122,-0.127979757,-0.0126653939,1.07310921e-05,0.598996682,-0.0554722761,0.000717649603,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,143.604764,0.00757915105,0.0148529911,-3.4233367e-05,-0.634674397,0.0324985114,-0.000419724689,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,145.86999,0.22443911,-0.0138839388,5.95470382e-05,0.549061257,0.0200565315,-0.000645036904,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,147.834527,-0.420015151,0.00375777415,7.77938236e-05,-0.0785370378,-0.0823333094,0.000856984069,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,149.945438,0.332521197,0.00648456591,4.06792089e-05,-0.37452094,0.0855545164,-0.000744230071,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,152.191124,-0.127003598,-0.0126825129,1.08476976e-05,0.599537021,-0.0552948466,0.000711698552,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,154.716413,0.00781635848,0.0148535082,-3.40772065e-05,-0.634682921,0.0325538493,-0.000417871563,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,156.978082,0.225671875,-0.0138642901,5.82925497e-05,0.547985631,0.0203643811,-0.000652102834,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,158.965519,-0.419067078,0.0040734801,7.98899698e-05,-0.0926953232,-0.0815103898,0.000869789989,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,161.071995,0.337022201,0.00626558676,3.99908532e-05,-0.365481499,0.086026578,-0.000737171567,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,163.302317,-0.127076922,-0.0126825424,1.02271295e-05,0.599507773,-0.0553038188,0.000712040746,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,165.825722,0.00699056322,0.0148584668,-3.38720167e-05,-0.634738114,0.0323860067,-0.000416063591,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,168.138606,0.205398711,-0.0141541328,6.7770774e-05,0.56508976,0.015324667,-0.000555444049,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,170.107902,-0.417103484,0.0045701589,8.16367876e-05,-0.114868555,-0.0801118632,0.000892254103,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,172.214664,0.345838609,0.00582119235,3.71288072e-05,-0.34669242,0.0868973825,-0.000727210667,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,174.43288,-0.135878917,-0.012512938,6.57212162e-06,0.594717904,-0.0568517817,0.000729260863,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,176.958214,0.0171799868,0.0147615771,-2.88205184e-05,-0.633797051,0.0344924181,-0.000445566766,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,179.250764,0.204982304,-0.0141620051,6.82016098e-05,0.565433893,0.015220428,-0.000553361228,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,181.223172,-0.416819694,0.00463523927,8.1962705e-05,-0.117788944,-0.0799185458,0.00089560088,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,183.331485,0.347405199,0.00574109138,3.65387649e-05,-0.343242223,0.087040003,-0.000724961435,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,185.542823,-0.135371299,-0.0125233599,6.86833289e-06,0.595011739,-0.0567710242,0.000729370138,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,188.070329,0.0176682337,0.0147561159,-2.86346678e-05,-0.633741343,0.0345873017,-0.000446631097,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,190.190989,0.270791368,-0.0130254886,2.58729158e-05,0.499025577,0.0322623029,-0.000851595228,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,192.036364,-0.412171374,0.000917376319,4.56251396e-05,0.0802230125,-0.0896691867,0.000920227574,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,194.522477,0.359019678,0.00114859989,3.14991837e-05,-0.205965734,0.0838576008,-0.000757030275,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,196.829058,-0.248341217,-0.0054274587,-4.03273767e-05,0.335492071,-0.0708672727,0.00104803534,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,199.296415,0.185248556,0.0050667203,1.09187152e-05,-0.296672408,0.0578311781,-0.00111020764,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,201.498776,-0.0814621432,-0.00675193169,0.000140341761,0.290276884,-0.0386888728,0.000718093199,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,203.799655,0.0250089409,0.00693297847,-9.65117513e-05,-0.244309834,0.0234013069,0.000173285567,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,206.291241,-0.0219791117,-0.00594960028,0.000133846753,0.192708887,-0.0196279001,-0.000646465484,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,208.836883,0.0266683464,0.00420933242,-0.000257496238,-0.150246659,0.0179664646,0.00110450591,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,211.312781,-0.0206180509,-0.00364494515,0.000351381973,0.12075367,-0.0149743638,-0.00188708169,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,213.779085,0.0151486358,0.00259422346,-0.000394035443,-0.0993144017,0.0118852164,0.00283700115,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,216.172905,-0.00555910285,-0.00201301006,0.000101205941,0.0857501148,-0.0080414312,-0.00395260932,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,218.62232,0.00249563437,0.00119179496,0.000100518043,-0.0755754928,0.00632920551,0.00428935147,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,220.937229,0.00842648569,-0.000987627179,-0.000782342273,0.0677410436,-0.00439543523,-0.00310096648,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,223.28144,-0.0155706389,0.00076642879,0.00105277206,-0.0597474213,0.00362448619,0.000813643322,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,225.571572,0.0238814967,-0.000605316876,-0.000842834328,0.0495439838,-0.00255854745,0.00230436287,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,227.889751,-0.0288569756,0.000532587584,0.000259857331,-0.0394314842,0.00199810123,-0.00370736626,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,230.248307,0.0309759752,-0.000429412501,0.000238785247,0.031118983,-0.00155129232,0.00347093588,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,232.521411,-0.0338461147,0.000434901268,-0.000756575004,-0.0183131141,0.00079985034,-0.00143526399,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,234.882713,0.0334954047,-0.000415251417,0.000766626134,0.0107203102,-0.000478218601,-0.000276891686,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,237.281406,-0.0322411454,0.000421287866,-0.00062317266,-0.00574438706,0.000138518216,0.00133188263,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,239.560719,0.0305604594,-0.000449103885,0.000150384072,-0.00503160585,0.00049167007,-0.00253577341,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,241.955088,-0.0283727901,0.000420149539,0.000109711577,0.00894179809,-0.000796690814,0.00235901242,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,244.262818,0.0248855367,-0.000407296667,-0.00043690877,-0.0161483932,0.00130807855,-0.00134624381,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,246.595176,-0.021065561,0.000326724303,0.000502216721,0.0210132738,-0.00166646543,2.84805207e-05,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,248.913168,0.0165408193,-0.000247992281,-0.000350295091,-0.025096997,0.00199753846,0.00115355279,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,251.274242,-0.0128616206,0.000164461913,0.000134000734,0.0268005081,-0.00206173898,-0.0015627551,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,253.623879,0.00893556085,-8.2256636e-05,9.86339798e-05,-0.0279000148,0.0021427645,0.00145602115,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,255.882076,-0.00268220134,-2.27395284e-05,-0.000326267726,0.0288289968,-0.0021037589,-0.000510745021,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,258.2277,-0.0009347403,8.15774975e-05,0.000313561475,-0.0276887036,0.00197892139,-0.000291111655,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,260.524599,0.00536494189,-0.000117207059,-0.000158766716,0.025490901,-0.00177730923,0.00100503835,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,262.875275,-0.00796364477,0.00014254724,-3.91871654e-06,-0.0228836023,0.00155802292,-0.00108773656,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,265.147315,0.0115253905,-0.000169866932,0.000191229975,0.0184984258,-0.00126772653,0.000635864811,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,267.534177,-0.0124110528,0.000175254065,-0.000217936155,-0.0157809425,0.00106536089,-0.000219868721,,,,,
component_realism_timeseries,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,discovery,,varactor_pair_mixer,270.0,0.0119854641,-0.000173208836,0.000202717316,0.0147177845,-0.00101415438,7.71776389e-05,,,,,
component_realism_phase_window,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,,,varactor_pair_mixer,72.92667861289779,,,,,,,arbitrary-normalized-scale,-2.9335250165211972,-2.9335250165211972,0.0007180743654527702,9.667683387741396e-05
component_realism_phase_window,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,,,varactor_pair_mixer,74.05529234771377,,,,,,,arbitrary-normalized-scale,0.874893675320985,-5.408291631858601,0.002071325339239923,9.277837759807902e-05
component_realism_phase_window,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,,,varactor_pair_mixer,75.18390608252979,,,,,,,arbitrary-normalized-scale,-1.5757543168859431,-7.858939624065529,0.0004135191246071292,8.237750342141544e-05
component_realism_phase_window,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,,,varactor_pair_mixer,76.31251981734579,,,,,,,arbitrary-normalized-scale,-1.4078186115554843,-7.6910039187350705,0.0017933495842874787,8.008869788464934e-05
component_realism_phase_window,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,,,varactor_pair_mixer,77.4411335521618,,,,,,,arbitrary-normalized-scale,2.5018403073195508,-10.064530307039622,0.0014100742972991572,7.389310210435774e-05
component_realism_phase_window,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,,,varactor_pair_mixer,78.56974728697779,,,,,,,arbitrary-normalized-scale,2.917450785428013,-9.64891982893116,0.0009157452615863334,7.100343263280741e-05
component_realism_phase_window,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,,,varactor_pair_mixer,79.69836102179379,,,,,,,arbitrary-normalized-scale,0.5570433743576544,-12.009327240001518,0.002029620567426584,5.929987595376466e-05
component_realism_phase_window,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,,,varactor_pair_mixer,80.8269747566098,,,,,,,arbitrary-normalized-scale,-1.6769354561566416,-14.243306070515814,0.0002369520308294605,5.272703152586131e-05
component_realism_phase_window,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,,,varactor_pair_mixer,81.95558849142581,,,,,,,arbitrary-normalized-scale,-1.4291378547322573,-13.99550846909143,0.0018932467732052617,5.437556108407821e-05
component_realism_phase_window,c014_vpair_c1p5_d2_l1_z500_relaxed_m2,c014,,,varactor_pair_mixer,83.08420222624181,,,,,,,arbitrary-normalized-scale,2.6747953678563263,-16.174760553682432,0.0012609025936480278,5.456565282262982e-05
