row_type,case_id,name,topology,role,time,source_envelope,generated_envelope,target_envelope,target_phase_error,spatial_target_coherence,energy_proxy
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,0.0004,1.882063240485204e-13,0.0,0.0,,0.0,2.0815938737131176e-17
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,0.0027328123,4.4871786477615906e-12,7.094489361348645e-24,1.5559177513903396e-35,,1.5338685236404684e-43,1.1832439601602607e-14
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,0.0413046148,1.0030398874180544e-09,5.1882808874099856e-18,3.6100067512637824e-26,,5.817768652025953e-26,5.91240305190614e-10
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,0.175228693,1.8010567189617103e-08,8.430524988559176e-15,5.791791576912741e-21,,2.7233177360943194e-16,1.9062623319856453e-07
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,0.455228693,1.2104783219422112e-07,1.0280489567957825e-12,1.2476116697299454e-17,,4.807709835848317e-10,8.610776227191353e-06
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,0.735228693,3.1443789100826744e-07,1.1219316015593974e-11,5.66374441969544e-16,,6.186791392667276e-07,5.810296790310701e-05
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,1.01522869,5.970476731878506e-07,5.5832979568847574e-11,7.361020403913874e-15,,7.597289332587459e-05,0.00020948213768179607
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,1.29522869,9.677572703024203e-07,1.870186788471226e-10,5.0881682494211935e-14,,0.0028508986085905804,0.000550379753500557
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,1.57522869,1.4254597583702238e-06,4.930772147921181e-10,2.40002185189281e-13,,0.05221436341912964,0.0011940989040523237
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,1.85522869,1.9690609143589245e-06,1.1071761594028901e-09,8.759613816363036e-13,,0.591003284273651,0.002278503936303231
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,2.13522869,2.597478923003619e-06,2.215548641705261e-09,2.6594470677173967e-12,,0.9999430883178914,0.00396494371014104
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,2.41522869,3.3096439886053392e-06,4.065194003712141e-09,7.028920654717034e-12,,0.9999279352028393,0.0064372078711676575
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,2.69522869,4.10449795836374e-06,6.971098198391904e-09,1.667283500564908e-11,,0.9999111362402825,0.009900516182328142
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,2.97522869,4.980993824827139e-06,1.1322990025783853e-08,3.6262096126034525e-11,,0.9998927627610066,0.014580541433166653
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,3.25522869,5.938095293284838e-06,1.7591648179972455e-08,7.345204893991903e-11,,0.9998728919206412,0.02072246775227417
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,3.53522869,6.974776103380103e-06,2.6334772613963094e-08,1.4020547569473657e-10,,0.9998516058626619,0.028590087284225744
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,3.81522869,8.09001945496151e-06,3.820243068480667e-08,2.5448960968254037e-10,,0.9998289907980167,0.03846493973944122
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,4.09522869,9.282817297649965e-06,5.3942088910083455e-08,4.424010398407709e-10,,0.9998051361233364,0.05064550085638859
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,4.37522869,1.055216951369091e-05,7.440323618348015e-08,7.407725604846523e-10,,0.9997801334923294,0.06544642935356638
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,4.65522869,1.1897083134203927e-05,1.0054160405726558e-07,1.2003156438035953e-09,,0.9997540758917711,0.08319787972317065
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,4.93522869,1.3316571347050594e-05,1.334229841067357e-07,1.8893511112765205e-09,,0.9997270567068786,0.10424489931263425
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,5.21522869,1.4809652610542506e-05,1.7422665083743545e-07,2.898178809096683e-09,,0.9996991687915416,0.1289469198157629
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,5.49522869,1.6375349393715987e-05,2.2424837134210378e-07,4.344134781812211e-09,,0.9996705035987304,0.15767736508339633
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,5.77522869,1.8012687294103784e-05,2.8490300933989804e-07,6.377381217394725e-09,,0.9996411502680789,0.19082339684547467
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,6.05522869,1.9720693661844813e-05,3.5772671433036403e-07,9.187470449279809e-09,,0.999611194826775,0.22878582198272104
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,6.33522869,2.149839634302862e-05,4.443786709524644e-07,1.3010719757943504e-08,,0.9995807194344001,0.2719791895277442
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,6.61522869,2.334482232433777e-05,5.466424095467905e-07,1.813842795544444e-08,,0.9995498016378418,0.32083210901544623
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,6.89522869,2.5258996293062855e-05,6.664266490600014e-07,2.4925957501656802e-08,,0.999518513782948,0.3757878287481982
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,7.17522869,2.723993891309078e-05,8.057656503143724e-07,3.380270021550303e-08,,0.9994869224077046,0.4373051025385602
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,7.45522869,2.9286665701278214e-05,9.668190606812719e-07,4.5282932297780945e-08,0.19733436776424762,0.9994550878196851,0.5058594069811557
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,7.73522869,3.1398184919173906e-05,1.1518712141039804e-06,5.997755785691927e-08,0.20424763256389422,0.9994230637109508,0.5819445274448084
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,8.01522869,3.357349587940875e-05,1.3633298608658894e-06,7.860672605817708e-08,0.21112520006090252,0.9993908968258773,0.6660745969728794
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,8.29522869,3.581158695061995e-05,1.6037242663879734e-06,1.0201329500959285e-07,0.21796721691174747,0.9993586267592068,0.7587866188575942
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,8.57522869,3.8111433885135036e-05,1.8757026878871431e-06,1.3117709951994524e-07,0.22477383351344438,0.9993262858501597,0.8606435407512708
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,8.85522869,4.04719974446956e-05,2.1820290875774073e-06,1.6722996610112007e-07,0.23154519767405857,0.9992938991068506,0.972237955777591
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,9.13522869,4.2892221149798e-05,2.525579177925805e-06,2.114713929777692e-07,0.23828145584167748,0.999261484159622,1.094196480213889
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,9.41522869,4.5371028923175815e-05,2.9093355340440586e-06,2.6538479878883575e-07,0.24498274935997477,0.9992290513405301,1.2271849240164938
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,9.69522869,4.790732246289981e-05,3.336381925291763e-06,3.3065421844715855e-07,0.251649212979431,0.9991966037958708,1.3719142662013184
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,9.97522869,5.049997861024924e-05,3.809896626991997e-06,4.09181295370323e-07,0.25828097207065115,0.9991641375329082,1.529147621368934
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,10.2552287,5.3147846134980696e-05,4.333144713473025e-06,5.03102380048035e-07,0.2648781386115626,0.9991316415732472,1.6997081622057824
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,10.5352287,5.584974255114559e-05,4.909469155809593e-06,6.148055355089715e-07,0.2714408122565959,0.9990990980517573,1.8844882046297973
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,10.8152287,5.860445078012546e-05,5.542280754002693e-06,7.4694718996085e-07,0.2779690708209057,0.9990664822339129,2.0844594472817013
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,11.0952287,6.141071467877707e-05,6.235046620017602e-06,9.024681299596713e-07,0.2844629770674727,0.9990337626590579,2.300684483370869
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,11.3752287,6.426723556093006e-05,6.991277173916995e-06,1.084608516275585e-06,0.2909225632879813,0.9990009010148186,2.5343296166868523
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,11.548,6.605385108170264e-05,7.4911213134389145e-06,1.2118170749339274e-06,0.29489307383467844,0.9989805418121015,2.687706617577367
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,11.82,6.885310866554023e-05,8.331174315622453e-06,1.43744400201515e-06,0.3012705236972417,0.9989489945125376,2.940247448433193
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,12.1,7.169300415793683e-05,9.264652308717975e-06,1.705239908123378e-06,0.30805771856224196,0.9989173158651242,3.213020467078093
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,12.38,7.449046820222787e-05,1.0268424360790164e-05,2.0128177246111368e-06,0.31504992670682697,0.9988861774988885,3.499493010406856
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,12.66,7.724535373927807e-05,1.1342819954098755e-05,2.3640457960196684e-06,0.32222546035931643,0.998855282361612,3.8005074134988277
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,12.94,7.99574936836076e-05,1.2487917614713852e-05,2.7628641107344846e-06,0.32956307131180607,0.9988243455801871,4.1170346448464805
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,13.22,8.262669599534475e-05,1.370354359879658e-05,3.2132523953748756e-06,0.3370426738097665,0.9987931098857908,4.450173906071826
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,13.5,8.525274050244726e-05,1.4989268965188942e-05,3.7191956972571476e-06,0.3446457110604211,0.9987613505219965,4.801150133367074
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,13.78,8.783537503995452e-05,1.6344406727351615e-05,4.284647506948e-06,0.35235527580298953,0.9987288739930408,5.1713079818134196
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,14.06,9.037431207124265e-05,1.7768008008038314e-05,4.91349045455732e-06,0.3601560927179821,0.9986955135481839,5.562102306881928
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,14.34,9.28692259229769e-05,1.9258858440151135e-05,5.6094946339200164e-06,0.36803442387751684,0.9986611234394435,5.975083741851629
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,14.62,9.531975007775136e-05,2.0815473395117912e-05,6.376273740569073e-06,0.3759779405698591,0.9986255731720625,6.411879134220938
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,14.9,9.772547519082034e-05,2.2436094246056726e-05,7.217239279200589e-06,0.3839755737704835,0.998588742001592,6.874165734511784
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,15.18,0.00010008594829581437,2.4118684155395224e-05,8.135553025901009e-06,0.392017372501424,0.9985505143681399,7.363638575172557
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,15.46,0.00010240067254646479,2.5860924892277684e-05,9.134078417298895e-06,0.40009436659340114,0.9985107762395107,7.881970816448399
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,15.74,0.00010466910849572671,2.7660215026617652e-05,1.0215331336626923e-05,0.40819844463022337,0.9984694124261702,8.43076637630026
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,16.02,0.0001068906754579452,2.9513669407653756e-05,1.1381431108580861e-05,0.4163222437379046,0.9984263049150844,9.01150578195569
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,16.3,0.00010906475885277169,3.141812194055346e-05,1.2634052865044068e-05,0.42445904751231067,0.9983813323339089,9.625485143376636
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,16.58,0.00011119071018455646,3.3370130154506246e-05,1.397438229627483e-05,0.43260271782534376,0.9983343701540239,10.273750485345941
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,16.86,0.00011326786219560122,3.536598483629609e-05,1.5403074079912003e-05,0.4407476117657061,0.9982852921330658,10.957028383464388
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,17.14,0.00011529553352320055,3.740172300467597e-05,1.6920216055666438e-05,0.44888852929953993,0.9982339726734734,11.675656622572845
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,17.42,0.0001172730395237323,3.947314679304311e-05,1.852529991040929e-05,0.45702067802083857,0.9981802902042006,12.42951750020865
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,17.7,0.00011919971293740447,4.1575846600413316e-05,2.021720069260869e-05,0.46513961325446385,0.998124131354673,13.217977347100835
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,17.98,0.00012107490872180284,4.370523070427933e-05,2.1994166527504595e-05,0.4732412372453858,0.9980653959578545,14.03983804350793
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,18.26,0.00012289803112107731,4.585656002862438e-05,2.3853819477958497e-05,0.48132175533819277,0.9980040031059145,14.893302083165525
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,18.54,0.00012466854012807433,4.802498752241847e-05,2.5793168701302685e-05,0.48937768817161764,0.9979398972792074,15.77595738864032
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,18.82,0.00012638597828515895,5.0205602886577376e-05,2.7808637008099798e-05,0.49740583351532486,0.997873055058991,16.684783888795277
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,19.1,0.0001280499786726248,5.239347985948764e-05,2.9896099285538324e-05,0.5054032882829969,0.9978034918674252,17.616183222287777
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,19.38,0.00012966028601356516,5.458372562653964e-05,3.2050933969374726e-05,0.513367436009383,0.9977312684381097,18.566033343942358
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,19.66,0.0001312167661997246,5.677153158418782e-05,3.4268084105275124e-05,0.5212959413952598,0.9976564964223793,19.52976565734985
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,19.94,0.0001327194188830114,5.895222187919708e-05,3.654212832074711e-05,0.5291867610604095,0.9975793433049583,20.50246236659616
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,20.22,0.00013416838592518338,6.11213004508728e-05,3.886735802056143e-05,0.5370381285990256,0.9975000358199043,21.478969055218858
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,20.5,0.00013556395001829117,6.327449286413219e-05,4.1237858087948595e-05,0.5448485724271519,0.9974188614281194,22.454018032638356
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,20.78,0.0001369065440827547,6.540778292349931e-05,4.364758896492546e-05,0.5526168818313271,0.9973361684042478,23.42235430562988
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,21.06,0.00013819673879019768,6.751744338980554e-05,4.609046684572098e-05,0.5603421230562424,0.9972523632446569,24.378859288405625
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,21.34,0.0001394352457987819,6.960005809449866e-05,4.8560440229066785e-05,0.5680236050017795,0.9971679065366735,25.31866542458138
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,21.62,0.00014062290068810794,7.165253788766202e-05,5.105155912083502e-05,0.5756608802990439,0.9970833060013801,26.237257015818763
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,21.9,0.00014176065795889757,7.36721286930215e-05,5.3558036913235805e-05,0.5832537134228257,0.9969991085128984,27.130552570792513
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,22.18,0.00014284957099954196,7.56564122142078e-05,5.607430317958956e-05,0.5908020731819708,0.996915889884474,27.994967102815078
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,22.46,0.00014389078609133597,7.760330086287428e-05,5.859504620050684e-05,0.5983060899840833,0.9968342435971532,28.827453453565308
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,22.74,0.00014488551982559233,7.951102725198306e-05,6.111524653550626e-05,0.6057660454195557,0.9967547688786619,29.625522348641887
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,23.02,0.0001458350463733887,8.137812856151982e-05,6.36302001504922e-05,0.6131823512007957,0.9966780580962814,30.387243333839137
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,23.3,0.0001467406858253854,8.320342870871269e-05,6.61355335281117e-05,0.6205554989840145,0.9966046848985184,31.11122972330049
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,23.58,0.00014760378451419748,8.498601690172851e-05,6.862721128693348e-05,0.6278860667807038,0.9965351918324716,31.796608830714632
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,23.86,0.0001484257063924195,8.672522601017614e-05,7.11015358925799e-05,0.6351746774734939,0.9964700796260385,32.442982265342046
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,24.14,0.00014920782052673667,8.842060875350246e-05,7.355514342392406e-05,0.6424219762166081,0.9964097971542357,33.05037931823808
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,24.42,0.00014995148923009773,9.00719152781283e-05,7.598499355621827e-05,0.6496286229628052,0.9963547322231281,33.619205182843764
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,24.7,0.000150658059367585,9.167907090199222e-05,7.83883570119291e-05,0.6567952699823247,0.9963052045485633,34.150188188717415
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,24.98,0.0001513288568011554,9.324215465509486e-05,8.076280057814887e-05,0.6639225437469998,0.9962614589716563,34.644326512686284
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,25.26,0.00015196517855506627,9.476137937425525e-05,8.310616982428765e-05,0.6710110355890615,0.9962236611818855,35.10283811918506
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,25.54,0.0001525682893913747,9.623707321566735e-05,8.54165719268468e-05,0.6780612905498229,0.9961918937822871,35.52711299434437
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,25.82,0.00015313941668578795,9.766966284286166e-05,8.769235764822667e-05,0.685073805793464,0.9961661546003322,35.91867015819045
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,26.1,0.00015367974782013428,9.905965833432648e-05,8.993210322728743e-05,0.6920490186213435,0.9961463560369331,36.27911861759153
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,26.38,0.00015419042960481026,0.00010040763954750124,9.21345935234687e-05,0.6989873033118861,0.9961323255856279,36.61012403482025
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,26.66,0.00015467256672107237,0.00010171424425762832,9.429880480170401e-05,0.7058889708255762,0.9961238082513311,36.9133792322261
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,26.94,0.00015512722103003948,0.00010298015726374777,9.642388961359956e-05,0.7127542599905827,0.9961204692999039,37.190579854769084
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,27.22,0.0001555554118770198,0.00010420610211817238,9.850916175551763e-05,0.719583347404432,0.9961218986552812,37.44340372266308
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,27.5,0.0001559581179194699,0.00010539283232168064,0.00010055408309408009,0.7263763303587192,0.9961276152528431,37.67349492322611
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,27.78,0.00015633627661691584,0.00010654112561625444,0.00010255825078809162,0.7331332432089424,0.9961370720831849,37.88245015372054
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,28.06,0.00015669078466910367,0.00010765177736953748,0.00010452138631179723,0.7398540566643526,0.9961496612940963,38.07180933269085
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,28.34,0.00015702250361272183,0.0001087255962002334,0.00010644332487839742,0.7465386638610729,0.9961647188055288,38.24304796328672
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,28.62,0.000157332255883928,0.00010976339995104575,0.00010832400603121195,0.7531869080924594,0.9961815284764384,38.3975718947502
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,28.9,0.00015762083006672193,0.00011076601184658989,0.0001101634648613005,0.7597985723484744,0.9961993263916414,38.5367145800399
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,29.18,0.00015788898269141158,0.00011173425831085067,0.00011196182430225529,0.7663733827486938,0.9962173040677441,38.66173483575537
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,29.46,0.0001581374362992321,0.00011266896538629011,0.00011371928719557121,0.7729110265658901,0.9962346122804154,38.77381688665197
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,29.74,0.00015836688656493156,0.00011357095812403629,0.00011543613129049059,0.7794111445151715,0.9962503640679407,38.874070883464135
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,30.02,0.0001585779984868935,0.00011444105775572595,0.00011711269857801951,0.7858733423200959,0.9962636391856955,38.96353389654913
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,30.3,0.00015877141359914087,0.00011528008092487918,0.00011874939383107654,0.7922971787584108,0.9962734878102449,39.0431727012556
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,30.58,0.00015894774568465044,0.00011608883853361297,0.00012034667807387022,0.7986822008512253,0.9962789360671748,39.113885628239935
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,30.86,0.00015910758729219694,0.00011686813479076249,0.00012190506223197074,0.8050279097608701,0.9962789913330371,39.17650572889748
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,31.14,0.00015925150644534617,0.00011761876689837844,0.00012342510128261563,0.8113337779988612,0.9962726479796231,39.23180347092255
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,31.42,0.00015938005451504993,0.00011834152430948695,0.0001249073956115991,0.8175992490965998,0.996258893988423,39.280490264178766
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,31.7,0.00015949375944064804,0.00011903718846570637,0.0001263525826123606,0.8238237468603344,0.9962367162877359,39.32322133642831
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,31.98,0.0001595931345585149,0.00011970653241734763,0.00012776133438399068,0.8300066480225103,0.996205106720895,39.36059916416352
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,32.26,0.000159678674350774,0.00012035032125904073,0.0001291343558168538,0.8361473311117651,0.9961630664234921,39.393176652008314
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,32.54,0.0001597508562932679,0.00012096931098012098,0.0001304723788359494,0.8422451210763624,0.9961096098318521,39.42145997883125
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,32.82,0.00015981014679946067,0.00012156424913641184,0.00013177616491945242,0.8482993465290929,0.9960437674544037,39.445912053183335
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,33.1,0.00015985699354215889,0.00012213587409135908,0.00013304649561725603,0.8543093106636253,0.9959645882282107,39.46695497636927
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,33.38,0.00015989183492380956,0.00012268491535215713,0.00013428417533598692,0.8602743068443157,0.9958711409007542,39.48497347669442
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,33.66,0.00015991509396965988,0.00012321209257886402,0.00013549002398344315,0.8661936347115731,0.9957625155801197,39.50031686449696
spice_distributed_ladder_timeseries,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,33.94,0.00015992718305773653,0.00012371811640096516,0.00013666487864111092,0.8720665836978663,0.9956378253645045,39.513302215983664
