row_type,valid_spice_netlists_generated,run_requested,ngspice_available,execution_statuses,rows_total,discovery_rows,control_rows,successful_discovery_rows,spice_distributed_phase_candidate_count,spice_distributed_phase_near_miss_count,best_phase_lock_case,best_phase_lock_topology,best_phase_lock,best_bridge_ratio,phase_matched_ladder_lock,phase_matched_ladder_bridge_ratio,lumped_control_lock,lumped_control_bridge_ratio,phase_matched_beats_lumped,mismatched_ladder_lock,phase_mismatch_kills_lock,qpm_ladder_lock,qpm_ladder_bridge_ratio,qpm_helps,controls_dead,controls_mostly_clean,max_control_leakage_score,recommended_next_step,case_id,name,topology,role,netlist_file,csv_file,execution_status,execution_status_allowed,convergence_failure_reason,source_mode,generated_mode,target_mode,k4,k8,k12,delta_k_448,delta_k_4812,qpm_period_448,qpm_period_4812,qpm_duty_cycle,grating_kind,coupling_sign_pattern,chain_length,cell_count,group_velocity_mismatch_8,group_velocity_mismatch_12,nonlinear_strength_448,nonlinear_strength_4812,coupling_strength,damping_loss,saturation_loss,direct_8_drive_present,direct_12_drive_present,target_frequency_injection_present,phase_lock_target,phase_lock_generated,bridge_ratio,target_spectral_purity,target_coherent_growth,target_coherent_power,target_total_power,generated_envelope_cv,target_envelope_cv,max_phase_jump,near_slip_count,spatial_coherence_length,spatial_target_coherence,spatial_generated_coherence,accumulated_phase_mismatch,qpm_gain_factor,energy_budget_proxy,stored_energy_proxy_final,stored_energy_proxy_peak,control_leakage_score,promotion_category
aggregate,True,True,True,ran_successfully,8,2,5,2,1,0,d001,co_directional_phase_matched,0.915420671203912,3.7184380579556167,0.915420671203912,3.7184380579556167,0.45330745299975866,837399.0479965085,True,0.013549706598009194,True,0.6209769504873119,5.746898032612119,True,True,True,0.0,physical waveguide modeling and transmission-line ladder refinement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spice_distributed_ladder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d001,phase_matched_codirectional_ladder,co_directional_phase_matched,discovery,phase_matched_codirectional_ladder.cir,phase_matched_codirectional_ladder_tran.csv,ran_successfully,True,,4.0,8.0,12.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.5,none,uniform,24.0,32,0.0,0.0,0.13175,0.17825000000000002,0.16,0.045,0.01,False,False,False,0.915420671203912,0.9373232851908729,3.7184380579556167,0.9700295013650013,18.0639527160933,3.517774921924216e-08,3.6264617900528704e-08,0.03284623213837692,0.027282611859642772,0.003169079966480748,0.0,22.587434125654582,0.9411430885689409,0.9679528645415016,0.0,1.0,0.527790289761043,20.8825238324509,39.56594927486343,0.0,spice_distributed_phase_candidate
spice_distributed_ladder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d002,qpm_ladder,quasi_phase_matched_grating,discovery,qpm_ladder.cir,qpm_ladder_tran.csv,ran_successfully,True,,4.0,8.0,12.0,1.0,2.0,3.0,1.2,1.2,5.235987755982989,5.235987755982989,0.5,square,uniform,24.0,32,0.0,0.0,0.22,0.3,0.2,0.038,0.01,False,False,False,0.6209769504873119,0.6943350331463849,5.746898032612119,0.7182000579848182,129.13656078213947,5.436770348971033e-08,7.569994305244067e-08,0.20923077671949372,0.36792639574799624,0.02306293782552782,0.0,18.052478938686708,0.7521866224452795,0.8396040494787564,40.729350596345135,0.6208077728785025,0.5014109512578158,22.21245059934088,44.299891224194,0.0,not_promoted
spice_distributed_ladder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c001,mismatched_ladder_control,phase_mismatched_control,control,mismatched_ladder_control.cir,mismatched_ladder_control_tran.csv,ran_successfully,True,,4.0,8.0,12.0,1.0,2.0,3.0,1.8,2.2,0.0,0.0,0.5,none,uniform,24.0,32,0.18,-0.22,0.085,0.115,0.16,0.045,0.01,False,False,False,0.013549706598009194,0.014736595952426214,1.830844287395895,0.925000565055341,530.7299785530755,1.7320439441958737e-08,1.8724787958288963e-08,0.3227731797275124,0.22995206117594302,0.021253579168599046,0.0,5.4866018238847865,0.22860840932853277,0.11260791525632244,68.2208179370491,0.022791491963537806,0.4847908009247704,11.615156895458156,23.959111586485303,0.0,reject_due_to_phase_mismatch
spice_distributed_ladder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c002,lumped_equivalent_control,compact_lumped_equivalent_control,control,lumped_equivalent_control.cir,lumped_equivalent_control_tran.csv,ran_successfully,True,,4.0,8.0,12.0,1.0,2.0,3.0,0.55,0.7,0.0,0.0,0.5,none,uniform,2.0,8,0.04,-0.06,0.06,0.075,0.16,0.045,0.01,False,False,False,0.45330745299975866,0.8747169002225528,837399.0479965085,0.9819992767043265,28844.01979585223,0.007922093429478586,0.008067310860009804,0.14064616679812256,0.07582371556555115,0.0025047885433415185,0.0,1.2032612134635716,0.6016306067317858,0.9375713759773436,1.7804493814764855,0.9170974702326243,0.5364943013852245,5.082795454234315,9.474090295294047,0.0,reject_due_to_phase_mismatch
spice_distributed_ladder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c003,linear_no_nonlinearity_control,linear_no_nonlinearity_control,control,linear_no_nonlinearity_control.cir,linear_no_nonlinearity_control_tran.csv,ran_successfully,True,,4.0,8.0,12.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.5,none,uniform,24.0,32,0.0,0.0,0.13175,0.17825000000000002,0.16,0.045,0.01,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3932542737746174,6.336250688587971,16.11235048450971,0.0,control_dead
spice_distributed_ladder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c004,detuned_target_control,detuned_target_control,control,detuned_target_control.cir,detuned_target_control_tran.csv,ran_successfully,True,,4.0,8.0,12.65,1.0,2.0,3.0,0.0,1.15,0.0,0.0,0.5,none,uniform,24.0,32,0.0,0.4,0.13175,0.17825000000000002,0.16,0.045,0.01,False,False,False,0.0028385035526556743,0.9421729834628854,0.0003454537339067657,0.0014592942788865374,0.5037243452342581,3.2681154368628365e-12,2.2395177478229105e-09,0.027551007031493827,0.06924177246756737,0.03268598801342293,0.0,8.633722888405838,0.3597384536835766,0.9716272935345722,27.599999999999998,0.2686071169794573,0.48913884849694556,15.130424616439106,30.932780462915098,0.0,control_dead
spice_distributed_ladder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c005,shuffled_frequency_control,shuffled_frequency_control,control,shuffled_frequency_control.cir,shuffled_frequency_control_tran.csv,ran_successfully,True,,4.0,12.0,8.0,1.0,3.0,2.0,1.0,-1.0,0.0,0.0,0.5,none,uniform,24.0,32,0.25,-0.35,0.13175,0.17825000000000002,0.16,0.045,0.01,False,False,False,0.010354523028331314,0.010776347787464419,9.255544832191717e-08,0.00025731420886036257,0.3811060199088669,8.75607526385153e-16,3.402872815547941e-12,0.09002700809943956,0.25836590699376016,0.14842739673433414,0.0,16.427087720989533,0.6844619883745638,0.5111362754990516,33.941125496954285,0.014761121213453788,0.38917570867491297,6.326284023656953,16.25559839075526,0.0,control_dead
spice_distributed_ladder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,direct_4plus8_ceiling_reference,direct_4plus8_ceiling_reference,direct_4plus8_ceiling_reference,ceiling_reference,direct_4plus8_ceiling_reference.cir,direct_4plus8_ceiling_reference_tran.csv,ran_successfully,True,,4.0,8.0,12.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.5,none,uniform,10.0,24,0.0,0.0,0.055,0.075,0.16,0.055,0.01,True,False,False,0.833879007301706,0.8473484667360112,,0.8901672754734724,19.660710177792623,9.460356383772264e-09,1.062761645415507e-08,0.11454655534587256,0.05157728375605272,0.0017290108881877764,0.0,9.262618609693465,0.9262618609693465,0.9251692015140698,0.0,1.0,0.4362441838009103,8.913549931824093,20.4324785585955,0.0,ceiling_reference_not_discovery
