 time            time            v(n1)           v(n2)           v(n3)           i(L1)           i(L2)           i(L3)
 2.50008505e+02  2.50008505e+02 -2.19056973e-04  6.96734743e-05 -6.80739693e-05 -3.34036229e-02 -7.97671017e-05 -1.04100343e-04
 2.50037146e+02  2.50037146e+02  7.36911328e-04  7.18095795e-05 -6.47891854e-05 -3.33669157e-02 -6.94578533e-05 -1.25544521e-04
 2.50068127e+02  2.50068127e+02  1.76914984e-03  7.37955338e-05 -6.05680357e-05 -3.32878771e-02 -5.83373508e-05 -1.47387698e-04
 2.50101071e+02  2.50101071e+02  2.86330734e-03  7.55415196e-05 -5.53700046e-05 -3.31591428e-02 -4.66053789e-05 -1.68819383e-04
 2.50136420e+02  2.50136420e+02  4.03165805e-03  7.70036225e-05 -4.90530113e-05 -3.29700435e-02 -3.41928420e-05 -1.89471564e-04
 2.50174081e+02  2.50174081e+02  5.26789684e-03  7.81078872e-05 -4.15812828e-05 -3.27109313e-02 -2.12495518e-05 -2.08495275e-04
 2.50208537e+02  2.50208537e+02  6.38947175e-03  7.87222221e-05 -3.41709755e-05 -3.24221991e-02 -9.72868292e-06 -2.22974016e-04
 2.50237479e+02  2.50237479e+02  7.32335996e-03  7.89574113e-05 -2.75923782e-05 -3.21418596e-02 -3.32367319e-07 -2.32837755e-04
 2.50262257e+02  2.50262257e+02  8.11615918e-03  7.89638290e-05 -2.17518820e-05 -3.18746701e-02  7.48091580e-06 -2.39539223e-04
 2.50284173e+02  2.50284173e+02  8.81165884e-03  7.88264147e-05 -1.64604881e-05 -3.16176394e-02  1.41960333e-05 -2.44084088e-04
 2.50303815e+02  2.50303815e+02  9.43004595e-03  7.85943659e-05 -1.16430768e-05 -3.13709123e-02  2.00464785e-05 -2.47031633e-04
 2.50321074e+02  2.50321074e+02  9.96933294e-03  7.83093295e-05 -7.36867409e-06 -3.11414404e-02  2.50489265e-05 -2.48731959e-04
 2.50335482e+02  2.50335482e+02  1.04164215e-02  7.80157510e-05 -3.78177216e-06 -3.09408775e-02  2.91212791e-05 -2.49509197e-04
 2.50347571e+02  2.50347571e+02  1.07892958e-02  7.77319448e-05 -7.65546085e-07 -3.07663118e-02  3.24630653e-05 -2.49708804e-04
 2.50359702e+02  2.50359702e+02  1.11613075e-02  7.74142523e-05  2.26141110e-06 -3.05854194e-02  3.57454277e-05 -2.49493491e-04
 2.50372147e+02  2.50372147e+02  1.15406007e-02  7.70553501e-05  5.36121408e-06 -3.03939415e-02  3.90367473e-05 -2.48840486e-04
 2.50388659e+02  2.50388659e+02  1.20400972e-02  7.65302443e-05  9.45572749e-06 -3.01307071e-02  4.32821945e-05 -2.47301214e-04
 2.50407331e+02  2.50407331e+02  1.25995517e-02  7.58734869e-05  1.40456372e-05 -2.98205519e-02  4.79116409e-05 -2.44643126e-04
 2.50429682e+02  2.50429682e+02  1.32613870e-02  7.50065671e-05  1.94590655e-05 -2.94320592e-02  5.32077740e-05 -2.40197872e-04
 2.50453865e+02  2.50453865e+02  1.39673506e-02  7.39797912e-05  2.51838827e-05 -2.89908855e-02  5.86291693e-05 -2.33868738e-04
 2.50480932e+02  2.50480932e+02  1.47444382e-02  7.27357344e-05  3.13834759e-05 -2.84718111e-02  6.43082808e-05 -2.24966722e-04
 2.50509674e+02  2.50509674e+02  1.55537344e-02  7.13242381e-05  3.76721288e-05 -2.78919202e-02  6.98814899e-05 -2.13495816e-04
 2.50540958e+02  2.50540958e+02  1.64149920e-02  6.97072385e-05  4.41053506e-05 -2.72279301e-02  7.54058332e-05 -1.98778541e-04
 2.50574043e+02  2.50574043e+02  1.73025116e-02  6.79369412e-05  5.03678453e-05 -2.64893854e-02  8.06322329e-05 -1.80863941e-04
 2.50609695e+02  2.50609695e+02  1.82306177e-02  6.60071255e-05  5.64080943e-05 -2.56529914e-02  8.55605535e-05 -1.59114577e-04
 2.50643182e+02  2.50643182e+02  1.90743925e-02  6.42069090e-05  6.13419441e-05 -2.48302789e-02  8.95362764e-05 -1.36641910e-04
 2.50673245e+02  2.50673245e+02  1.98078894e-02  6.26291935e-05  6.51115958e-05 -2.40620049e-02  9.25803900e-05 -1.15008127e-04
 2.50700246e+02  2.50700246e+02  2.04465780e-02  6.12648696e-05  6.79325854e-05 -2.33488399e-02  9.49046908e-05 -9.45863066e-05
 2.50724794e+02  2.50724794e+02  2.10102385e-02  6.00839077e-05  7.00129066e-05 -2.26820291e-02  9.66943031e-05 -7.53509257e-05
 2.50747166e+02  2.50747166e+02  2.15094121e-02  5.90688744e-05  7.14941408e-05 -2.20595404e-02  9.80682652e-05 -5.73816680e-05
 2.50767287e+02  2.50767287e+02  2.19463160e-02  5.82141396e-05  7.24813513e-05 -2.14879191e-02  9.91043323e-05 -4.09473790e-05
 2.50784884e+02  2.50784884e+02  2.23188381e-02  5.75174068e-05  7.30729800e-05 -2.09791717e-02  9.98625838e-05 -2.64251356e-05
 2.50799567e+02  2.50799567e+02  2.26227249e-02  5.69755691e-05  7.33709337e-05 -2.05485196e-02  1.00394514e-04 -1.42389487e-05
 2.50811680e+02  2.50811680e+02  2.28686231e-02  5.65574510e-05  7.34820986e-05 -2.01890941e-02  1.00767362e-04 -4.16022818e-06
 2.50823745e+02  2.50823745e+02  2.31091720e-02  5.61685596e-05  7.34715491e-05 -1.98274532e-02  1.01082099e-04  5.88190601e-06
 2.50836201e+02  2.50836201e+02  2.33528705e-02  5.57968732e-05  7.33337185e-05 -1.94503769e-02  1.01350428e-04  1.62338196e-05
 2.50852185e+02  2.50852185e+02  2.36586132e-02  5.53664782e-05  7.29685058e-05 -1.89610887e-02  1.01615288e-04  2.94632946e-05
 2.50870801e+02  2.50870801e+02  2.40047048e-02  5.49343875e-05  7.22780099e-05 -1.83837552e-02  1.01818852e-04  4.47460153e-05
 2.50892710e+02  2.50892710e+02  2.43980345e-02  5.45256981e-05  7.11041769e-05 -1.76943423e-02  1.01926807e-04  6.24810714e-05
 2.50916839e+02  2.50916839e+02  2.48134380e-02  5.42062097e-05  6.93678464e-05 -1.69231530e-02  1.01899933e-04  8.15899770e-05
 2.50943568e+02  2.50943568e+02  2.52515362e-02  5.40182415e-05  6.69162405e-05 -1.60548955e-02  1.01718771e-04  1.02096003e-04
 2.50972239e+02  2.50972239e+02  2.56952290e-02  5.40163990e-05  6.36928823e-05 -1.51081912e-02  1.01382763e-04  1.23137810e-04
 2.51003238e+02  2.51003238e+02  2.61439089e-02  5.42510748e-05  5.95522446e-05 -1.40678636e-02  1.00900058e-04  1.44560401e-04
 2.51032210e+02  2.51032210e+02  2.65336818e-02  5.46981673e-05  5.51045659e-05 -1.30808554e-02  1.00379435e-04  1.63147534e-04
 2.51054866e+02  2.51054866e+02  2.68183285e-02  5.51977548e-05  5.12629731e-05 -1.22998049e-02  9.99508429e-05  1.76610375e-04
 2.51074236e+02  2.51074236e+02  2.70475338e-02  5.57270092e-05  4.77432143e-05 -1.16260093e-02  9.95857207e-05  1.87310434e-04
 2.51094574e+02  2.51094574e+02  2.72740057e-02  5.63802753e-05  4.38328489e-05 -1.09130066e-02  9.92190246e-05  1.97683279e-04
 2.51114880e+02  2.51114880e+02  2.74855007e-02  5.71292335e-05  3.97278731e-05 -1.01958638e-02  9.88839401e-05  2.07109872e-04
 2.51144492e+02  2.51144492e+02  2.77675582e-02  5.83836177e-05  3.34268169e-05 -9.14145248e-03  9.84812618e-05  2.19094241e-04
 2.51175649e+02  2.51175649e+02  2.80302642e-02  5.98954243e-05  2.64566480e-05 -8.02228733e-03  9.82050154e-05  2.29338528e-04
 2.51204536e+02  2.51204536e+02  2.82424212e-02  6.14551611e-05  1.97435690e-05 -6.97678854e-03  9.81171318e-05  2.36586520e-04
 2.51227879e+02  2.51227879e+02  2.83916610e-02  6.28140676e-05  1.41831814e-05 -6.12712383e-03  9.81842500e-05  2.40818575e-04
 2.51246920e+02  2.51246920e+02  2.84986374e-02  6.39784216e-05  9.58255053e-06 -5.43130803e-03  9.83413635e-05  2.43174898e-04
 2.51262710e+02  2.51262710e+02  2.85772583e-02  6.49764461e-05  5.73780312e-06 -4.85268473e-03  9.85472507e-05  2.44373605e-04
