 time            time            v(n1)           v(n2)           v(n3)           i(L1)           i(L2)           i(L3)
 8.37587800e-03  8.37587800e-03  1.76249647e-09  7.08984867e-17 -4.41417402e-19  4.79091236e-12 -4.10961846e-14  2.55862058e-16
 8.95915343e-03  8.95915343e-03  2.15605382e-09  9.88348388e-17 -6.15346211e-19  6.26076456e-12 -5.37040710e-14  3.34354914e-16
 9.58294164e-03  9.58294164e-03  2.63759997e-09  1.37883852e-16 -8.58458956e-19  8.18375336e-12 -7.01986259e-14  4.37043650e-16
 1.02501175e-02  1.02501175e-02  3.22685175e-09  1.92484424e-16 -1.19838956e-18  1.06999168e-11 -9.17809145e-14  5.71404721e-16
 1.09636665e-02  1.09636665e-02  3.94785785e-09  2.68841972e-16 -1.67376850e-18  1.39922002e-11 -1.20019969e-13  7.47204850e-16
 1.17268561e-02  1.17268561e-02  4.83012041e-09  3.75649872e-16 -2.33871345e-18  1.83003803e-11 -1.56972195e-13  9.77244097e-16
 1.25431179e-02  1.25431179e-02  5.90966787e-09  5.25067378e-16 -3.26891602e-18  2.39379220e-11 -2.05325895e-13  1.27825520e-15
 1.34161752e-02  1.34161752e-02  7.23065640e-09  7.34123803e-16 -4.57038139e-18  3.13154502e-11 -2.68602534e-13  1.67215586e-15
 1.43499659e-02  1.43499659e-02  8.84705183e-09  1.02664546e-15 -6.39142106e-18  4.09700206e-11 -3.51407682e-13  2.18761005e-15
 1.52848765e-02  1.52848765e-02  1.06901372e-08  1.40605049e-15 -8.75329271e-18  5.27133707e-11 -4.52125862e-13  2.81455493e-15
 1.62078069e-02  1.62078069e-02  1.27442102e-08  1.88264482e-15 -1.17201302e-17  6.66115017e-11 -5.71322403e-13  3.55650319e-15
 1.71109295e-02  1.71109295e-02  1.49932803e-08  2.46557528e-15 -1.53488483e-17  8.26992453e-11 -7.09295298e-13  4.41530326e-15
 1.79937224e-02  1.79937224e-02  1.74329637e-08  3.16618596e-15 -1.97100360e-17  1.01073020e-10 -8.66870706e-13  5.39609079e-15
 1.88592549e-02  1.88592549e-02  2.00684532e-08  3.99888847e-15 -2.48933724e-17  1.21897273e-10 -1.04545816e-12  6.50763189e-15
 1.97103249e-02  1.97103249e-02  2.29063407e-08  4.97957367e-15 -3.09977383e-17  1.45352987e-10 -1.24660886e-12  7.75957355e-15
 2.05854495e-02  2.05854495e-02  2.60911154e-08  6.17965515e-15 -3.84676029e-17  1.72844804e-10 -1.48236745e-12  9.22686880e-15
 2.14981469e-02  2.14981469e-02  2.97137145e-08  7.66754431e-15 -4.77287123e-17  2.05496993e-10 -1.76237324e-12  1.09694923e-14
 2.24508736e-02  2.24508736e-02  3.38377574e-08  9.51393891e-15 -5.92210048e-17  2.44311205e-10 -2.09521324e-12  1.30408618e-14
 2.34488408e-02  2.34488408e-02  3.85495548e-08  1.18139673e-14 -7.35364305e-17  2.90620719e-10 -2.49231726e-12  1.55120781e-14
 2.44905998e-02  2.44905998e-02  4.39148915e-08  1.46699203e-14 -9.13114537e-17  3.45691798e-10 -2.96453931e-12  1.84506470e-14
 2.55801106e-02  2.55801106e-02  5.00360877e-08  1.82232438e-14 -1.13426152e-16  4.11309346e-10 -3.52717921e-12  2.19517265e-14
 2.67171361e-02  2.67171361e-02  5.70048729e-08  2.26350826e-14 -1.40883087e-16  4.89329111e-10 -4.19614234e-12  2.61142247e-14
 2.79054448e-02  2.79054448e-02  6.49498826e-08  2.81208024e-14 -1.75022113e-16  5.82227641e-10 -4.99265471e-12  3.10701330e-14
 2.91458336e-02  2.91458336e-02  7.39967798e-08  3.49335882e-14 -2.17418239e-16  6.92707502e-10 -5.93987719e-12  3.69634518e-14
