 time            time            v(n1)           v(n2)           v(n3)           i(L1)           i(L2)           i(L3)
 2.24025594e-05  2.24025594e-05  4.89790838e-06  1.36984781e-08  5.45756731e-11  2.10364058e-09 -1.21283152e-12  7.48555128e-14
 2.33984614e-05  2.33984614e-05  5.58028080e-06  1.56080975e-08  6.21788265e-11  2.50326005e-09 -1.44220042e-12  8.90711087e-14
 2.44386857e-05  2.44386857e-05  6.35773027e-06  1.77840108e-08  7.08407194e-11  2.97880866e-09 -1.71490373e-12  1.05986098e-13
 2.55252101e-05  2.55252101e-05  7.24350499e-06  2.02633668e-08  8.07086253e-11  3.54471650e-09 -2.03911699e-12  1.26112938e-13
 2.66601047e-05  2.66601047e-05  8.25270186e-06  2.30885067e-08  9.19502880e-11  4.21815860e-09 -2.42455611e-12  1.50061390e-13
 2.78438919e-05  2.78438919e-05  9.40085938e-06  2.63030281e-08  1.04738215e-10  5.01838975e-09 -2.88208829e-12  1.78514752e-13
 2.90813322e-05  2.90813322e-05  1.07098862e-05  2.99683887e-08  1.19315653e-10  5.97129981e-09 -3.42632461e-12  2.12391681e-13
 3.03727363e-05  3.03727363e-05  1.21998585e-05  3.41409457e-08  1.35905167e-10  7.10414872e-09 -4.07259546e-12  2.52658786e-13
 3.17224155e-05  3.17224155e-05  1.38982267e-05  3.88977440e-08  1.54811089e-10  8.45285817e-09 -4.84109594e-12  3.00589583e-13
 3.31313906e-05  3.31313906e-05  1.58319160e-05  4.43144009e-08  1.76331450e-10  1.00567271e-08 -5.75384761e-12  3.57576307e-13
 3.46036240e-05  3.46036240e-05  1.80355312e-05  5.04880977e-08  2.00849182e-10  1.19657733e-08 -6.83885223e-12  4.25390350e-13
 3.55113636e-05  3.55113636e-05  1.94903500e-05  5.45644395e-08  2.17031952e-10  1.32690247e-08 -7.57878906e-12  4.71676179e-13
 3.56650847e-05  3.56650847e-05  1.97451112e-05  5.52783109e-08  2.19865481e-10  1.35008646e-08 -7.71035525e-12  4.79909375e-13
 3.59725269e-05  3.59725269e-05  2.02599137e-05  5.67208777e-08  2.25591037e-10  1.39717963e-08 -7.97755783e-12  4.96632750e-13
 3.65874112e-05  3.65874112e-05  2.13151331e-05  5.96779265e-08  2.37325855e-10  1.49491908e-08 -8.53189533e-12  5.31338433e-13
 3.74329891e-05  3.74329891e-05  2.28246730e-05  6.39084461e-08  2.54110230e-10  1.63756488e-08 -9.34037925e-12  5.81982752e-13
 3.90638215e-05  3.90638215e-05  2.59347150e-05  7.26255828e-08  2.88679641e-10  1.94157749e-08 -1.10614116e-11  6.89891126e-13
 4.06053212e-05  4.06053212e-05  2.91230059e-05  8.15635657e-08  3.24104121e-10  2.26629885e-08 -1.28969484e-11  8.05112558e-13
 4.25598244e-05  4.25598244e-05  3.35281449e-05  9.39151836e-08  3.73024447e-10  2.73495240e-08 -1.55416824e-11  9.71341966e-13
 4.43630723e-05  4.43630723e-05  3.79664248e-05  1.06362253e-07  4.22285025e-10  3.22847351e-08 -1.83218535e-11  1.14631741e-12
 4.64388439e-05  4.64388439e-05  4.35403062e-05  1.21997424e-07  4.84110580e-10  3.87612284e-08 -2.19635432e-11  1.37583038e-12
 4.84353180e-05  4.84353180e-05  4.93903726e-05  1.38410990e-07  5.48953861e-10  4.58633614e-08 -2.59493129e-11  1.62738520e-12
 5.06531416e-05  5.06531416e-05  5.64767360e-05  1.58297917e-07  6.27438702e-10  5.48505544e-08 -3.09827487e-11  1.94552744e-12
 5.28546869e-05  5.28546869e-05  6.41489012e-05  1.79834158e-07  7.12337057e-10  6.50151805e-08 -3.66634810e-11  2.30512595e-12
 5.52479113e-05  5.52479113e-05  7.32419437e-05  2.05365562e-07  8.12860094e-10  7.75997813e-08 -4.36808511e-11  2.75003080e-12
 5.76694061e-05  5.76694061e-05  8.32747855e-05  2.33543507e-07  9.23651819e-10  9.21051328e-08 -5.17501025e-11  3.26245250e-12
 6.02641098e-05  6.02641098e-05  9.49953259e-05  2.66471066e-07  1.05292387e-09  1.09807294e-07 -6.15731046e-11  3.88728494e-12
 6.29205170e-05  6.29205170e-05  1.08078730e-04  3.03238761e-07  1.19703348e-09  1.30451194e-07 -7.29982905e-11  4.61528459e-12
 6.57407236e-05  6.57407236e-05  1.23221520e-04  3.45807707e-07  1.36357737e-09  1.55412975e-07 -8.67747062e-11  5.49466555e-12
 6.86495687e-05  6.86495687e-05  1.40249595e-04  3.93692988e-07  1.55054574e-09  1.84738902e-07 -1.02912116e-10  6.52664725e-12
 7.17198020e-05  7.17198020e-05  1.59841839e-04  4.48809130e-07  1.76527359e-09  2.19992053e-07 -1.22250864e-10  7.76569765e-12
 7.49016365e-05  7.49016365e-05  1.81975918e-04  5.11099862e-07  2.00736611e-09  2.61604366e-07 -1.45003060e-10  9.22629848e-12
 7.82477352e-05  7.82477352e-05  2.07347620e-04  5.82531199e-07  2.28424548e-09  3.11443704e-07 -1.72158794e-10  1.09730979e-11
 8.17260872e-05  8.17260872e-05  2.36095206e-04  6.63501975e-07  2.59718429e-09  3.70451294e-07 -2.04191712e-10  1.30378933e-11
 8.53756982e-05  8.53756982e-05  2.68969046e-04  7.56137230e-07  2.95405497e-09  4.40962973e-07 -2.42320575e-10  1.55008655e-11
 8.91771100e-05  8.91771100e-05  3.06285829e-04  8.61343353e-07  3.35792428e-09  5.24608757e-07 -2.87364836e-10  1.84169245e-11
 9.31601535e-05  9.31601535e-05  3.48893538e-04  9.81527944e-07  3.81750532e-09  6.24420754e-07 -3.40879338e-10  2.18891330e-11
 9.73143464e-05  9.73143464e-05  3.97315640e-04  1.11818806e-06  4.33786272e-09  7.42976518e-07 -4.04147862e-10  2.60037147e-11
 1.01663484e-04  1.01663484e-04  4.52548697e-04  1.27416108e-06  4.92897862e-09  8.84325920e-07 -4.79207981e-10  3.08967359e-11
 1.06203628e-04  1.06203628e-04  5.15363978e-04  1.45165511e-06  5.59819774e-09  1.05236554e-06 -5.67972980e-10  3.66972370e-11
 1.10954755e-04  1.10954755e-04  5.86968683e-04  1.65411777e-06  6.35724512e-09  1.25261799e-06 -6.73163483e-10  4.35882342e-11
