 time            time            v(n1)           v(n2)           v(n3)           i(L1)           i(L2)           i(L3)
 4.26046812e-02  4.26046812e-02  1.63352959e-07  6.55598941e-07  5.29072790e-12  2.15638478e-09  3.61563290e-08 -2.24561593e-10
 4.44982860e-02  4.44982860e-02  1.86109501e-07  7.46857382e-07  6.39698860e-12  2.56594053e-09  4.30200476e-08 -2.67152409e-10
 4.64761859e-02  4.64761859e-02  2.12037606e-07  8.50816884e-07  7.73803934e-12  3.05331965e-09  5.11870317e-08 -3.17819920e-10
 4.85419794e-02  4.85419794e-02  2.41577011e-07  9.69234181e-07  9.36432984e-12  3.63326734e-09  6.09039270e-08 -3.78089861e-10
 5.06997182e-02  5.06997182e-02  2.75232866e-07  1.10412636e-06  1.13375634e-11  4.32341220e-09  7.24655301e-08 -4.49785088e-10
 5.29533931e-02  5.29533931e-02  3.13576970e-07  1.25777528e-06  1.37327430e-11  5.14465677e-09  8.62212768e-08 -5.35065321e-10
 5.53073760e-02  5.53073760e-02  3.57264212e-07  1.43279286e-06  1.66415594e-11  6.12194957e-09  1.02588105e-07 -6.36506265e-10
 5.77660675e-02  5.77660675e-02  4.07037664e-07  1.63214068e-06  2.01756886e-11  7.28491294e-09  1.22060877e-07 -7.57163421e-10
 6.03342056e-02  6.03342056e-02  4.63746763e-07  1.85920184e-06  2.44716580e-11  8.66886622e-09  1.45229401e-07 -9.00676511e-10
 6.30166261e-02  6.30166261e-02  5.28356800e-07  2.11781774e-06  2.96960146e-11  1.03157823e-08  1.72794290e-07 -1.07136644e-09
 6.58184793e-02  6.58184793e-02  6.01969917e-07  2.41237065e-06  3.60524349e-11  1.22756742e-08  2.05589972e-07 -1.27437612e-09
 6.87450679e-02  6.87450679e-02  6.85839797e-07  2.74784055e-06  4.37897018e-11  1.46080106e-08  2.44608132e-07 -1.51581346e-09
 7.18020012e-02  7.18020012e-02  7.81396775e-07  3.12990336e-06  5.32122177e-11  1.73836237e-08  2.91029303e-07 -1.80294409e-09
 7.49950874e-02  7.49950874e-02  8.90268868e-07  3.56501207e-06  6.46922117e-11  2.06867701e-08  3.46256901e-07 -2.14439847e-09
 7.83304444e-02  7.83304444e-02  1.01431262e-06  4.06051644e-06  7.86854117e-11  2.46177839e-08  4.11961047e-07 -2.55043834e-09
 8.18144300e-02  8.18144300e-02  1.15564199e-06  4.62477403e-06  9.57496400e-11  2.92960462e-08  4.90127489e-07 -3.03325336e-09
 8.54537239e-02  8.54537239e-02  1.31666698e-06  5.26729878e-06  1.16568306e-10  3.48637012e-08  5.83118770e-07 -3.60733166e-09
 8.68055556e-02  8.68055556e-02  1.38004175e-06  5.52008012e-06  1.25125407e-10  3.71167179e-08  6.20739377e-07 -3.83950053e-09
 8.71095056e-02  8.71095056e-02  1.39460925e-06  5.57817649e-06  1.27124504e-10  3.76400183e-08  6.29476554e-07 -3.89341338e-09
 8.77174058e-02  8.77174058e-02  1.42398849e-06  5.69533597e-06  1.31183151e-10  3.86998466e-08  6.47171032e-07 -4.00259116e-09
 8.89332062e-02  8.89332062e-02  1.48392943e-06  5.93433400e-06  1.39597086e-10  4.08840603e-08  6.83634144e-07 -4.22754345e-09
 9.06971555e-02  9.06971555e-02  1.57382496e-06  6.29267441e-06  1.52556479e-10  4.42152130e-08  7.39234606e-07 -4.57047944e-09
 9.42250540e-02  9.42250540e-02  1.76439338e-06  7.05194595e-06  1.81370339e-10  5.14906563e-08  8.60630031e-07 -5.31890045e-09
 9.81056803e-02  9.81056803e-02  1.99116580e-06  7.95483250e-06  2.17928877e-10  6.05014540e-08  1.01091129e-06 -6.24483056e-09
 1.02614752e-01  1.02614752e-01  2.27815109e-06  9.09651674e-06  2.67539444e-10  7.24094491e-08  1.20940373e-06 -7.46692106e-09
 1.07135014e-01  1.07135014e-01  2.59223861e-06  1.03448788e-05  3.25863362e-10  8.60311210e-08  1.43632464e-06 -8.86293674e-09
 1.11727753e-01  1.11727753e-01  2.93957484e-06  1.17240676e-05  3.94986728e-10  1.01750013e-07  1.69801814e-06 -1.04715547e-08
 1.16173106e-01  1.16173106e-01  3.30394615e-06  1.31694723e-05  4.72441964e-10  1.18918978e-07  1.98366891e-06 -1.22259774e-08
 1.20512143e-01  1.20512143e-01  3.68737732e-06  1.46889705e-05  5.59147463e-10  1.37680010e-07  2.29560571e-06 -1.41402557e-08
 1.24861694e-01  1.24861694e-01  4.10030237e-06  1.63236745e-05  6.58227169e-10  1.58624668e-07  2.64361778e-06 -1.62741146e-08
 1.29386182e-01  1.29386182e-01  4.56128944e-06  1.81466623e-05  7.75547700e-10  1.82854257e-07  3.04592739e-06 -1.87387061e-08
 1.34022624e-01  1.34022624e-01  5.06813800e-06  2.01486752e-05  9.12370331e-10  2.10456631e-07  3.50389321e-06 -2.15416020e-08
 1.38863108e-01  1.38863108e-01  5.63582334e-06  2.23881828e-05  1.07495368e-09  2.42488750e-07  4.03492538e-06 -2.47884154e-08
 1.43842654e-01  1.43842654e-01  6.26232968e-06  2.48564164e-05  1.26535835e-09  2.79117138e-07  4.64162855e-06 -2.84939159e-08
 1.49022580e-01  1.49022580e-01  6.96140534e-06  2.76065774e-05  1.49085128e-09  3.21464109e-07  5.34240126e-06 -3.27690682e-08
 1.54360468e-01  1.54360468e-01  7.73408365e-06  3.06415858e-05  1.75541633e-09  3.69958943e-07  6.14411251e-06 -3.76540614e-08
 1.59900844e-01  1.59900844e-01  8.59415719e-06  3.40142645e-05  2.06806073e-09  4.25885441e-07  7.06769800e-06 -4.32743706e-08
 1.65618451e-01  1.65618451e-01  9.54592683e-06  3.77398684e-05  2.43541615e-09  4.90004986e-07  8.12537734e-06 -4.97018008e-08
 1.71546067e-01  1.71546067e-01  1.06038663e-05  4.18731457e-05  2.86903432e-09  5.63843961e-07  9.34189415e-06 -5.70835988e-08
 1.77669785e-01  1.77669785e-01  1.17755567e-05  4.64414453e-05  3.37907658e-09  6.48566341e-07  1.07358906e-05 -6.55290718e-08
 1.84014382e-01  1.84014382e-01  1.30768220e-05  5.15037712e-05  3.98074406e-09  7.46044157e-07  1.23375118e-05 -7.52161951e-08
 1.90573710e-01  1.90573710e-01  1.45187399e-05  5.71000179e-05  4.68898393e-09  8.57944943e-07  1.41733488e-05 -8.63001031e-08
 1.97367414e-01  1.97367414e-01  1.61192504e-05  6.32960152e-05  5.52419532e-09  9.86622529e-07  1.62810260e-05 -9.90009894e-08
 2.04394847e-01  2.04394847e-01  1.78933447e-05  7.01452811e-05  6.50789281e-09  1.13438876e-06  1.86971901e-05 -1.13531164e-07
 2.11672553e-01  2.11672553e-01  1.98619461e-05  7.77232337e-05  7.66783496e-09  1.30425796e-06  2.14696285e-05 -1.30167583e-07
 2.19203921e-01  2.19203921e-01  2.20445761e-05  8.60986447e-05  9.03461521e-09  1.49937840e-06  2.46478793e-05 -1.49194736e-07
 2.27003815e-01  2.27003815e-01  2.44661457e-05  9.53595322e-05  1.06463737e-08  1.72366085e-06  2.82933733e-05 -1.70964758e-07
 2.35007847e-01  2.35007847e-01  2.71271587e-05  1.05499346e-04  1.25284929e-08  1.97896587e-06  3.24336983e-05 -1.95624203e-07
 2.42726302e-01  2.42726302e-01  2.98674389e-05  1.15902425e-04  1.45830190e-08  2.25091883e-06  3.68337737e-05 -2.21759660e-07
 2.50254308e-01  2.50254308e-01  3.27098480e-05  1.26653019e-04  1.68340118e-08  2.54210708e-06  4.15341389e-05 -2.49603163e-07
 2.57501646e-01  2.57501646e-01  3.56091262e-05  1.37577815e-04  1.92513102e-08  2.84812296e-06  4.64624207e-05 -2.78717932e-07
 2.64763501e-01  2.64763501e-01  3.86787969e-05  1.49100869e-04  2.19398590e-08  3.18151229e-06  5.18189488e-05 -3.10276049e-07
 2.72243313e-01  2.72243313e-01  4.20173828e-05  1.61583536e-04  2.50101803e-08  3.55452128e-06  5.77972956e-05 -3.45396515e-07
 2.79882882e-01  2.79882882e-01  4.56172082e-05  1.74986293e-04  2.84861028e-08  3.96825903e-06  6.44111868e-05 -3.84132722e-07
 2.87791599e-01  2.87791599e-01  4.95512132e-05  1.89567803e-04  3.24747055e-08  4.43340782e-06  7.18264511e-05 -4.27422773e-07
 2.95890897e-01  2.95890897e-01  5.38041451e-05  2.05256616e-04  3.70026705e-08  4.95076410e-06  8.00499414e-05 -4.75267534e-07
 3.04253642e-01  3.04253642e-01  5.84393579e-05  2.22269504e-04  4.21849879e-08  5.53090998e-06  8.92430110e-05 -5.28559993e-07
 3.12827513e-01  3.12827513e-01  6.34552865e-05  2.40581291e-04  4.80741412e-08  6.17687446e-06  9.94455842e-05 -5.87477760e-07
 3.21666533e-01  3.21666533e-01  6.89127221e-05  2.60391777e-04  5.48028626e-08  6.90006940e-06  1.10828421e-04 -6.52943850e-07
 3.30739085e-01  3.30739085e-01  7.48240991e-05  2.81720662e-04  6.24565580e-08  7.70616954e-06  1.23469647e-04 -7.25333246e-07
 3.40085551e-01  3.40085551e-01  8.12500466e-05  3.04757626e-04  7.11932590e-08  8.60793797e-06  1.37556235e-04 -8.05629265e-07
 3.49687911e-01  3.49687911e-01  8.82156703e-05  3.29559261e-04  8.11378679e-08  9.61395159e-06  1.53206601e-04 -8.94403902e-07
 3.59577050e-01  3.59577050e-01  9.57838098e-05  3.56311060e-04  9.24832266e-08  1.07389417e-05  1.70631575e-04 -9.92731807e-07
 3.69744303e-01  3.69744303e-01  1.03991914e-04  3.85101456e-04  1.05403040e-07  1.19948333e-05  1.89994196e-04 -1.10139000e-06
 3.80214404e-01  3.80214404e-01  1.12907601e-04  4.16117266e-04  1.20137360e-07  1.33991014e-05  2.11538320e-04 -1.22157841e-06
 3.90985439e-01  3.90985439e-01  1.22581116e-04  4.49475429e-04  1.36921401e-07  1.49676778e-05  2.35478169e-04 -1.35429327e-06
 4.02078418e-01  4.02078418e-01  1.33087498e-04  4.85368358e-04  1.56058326e-07  1.67217369e-05  2.62101237e-04 -1.50089370e-06
 4.13496504e-01  4.13496504e-01  1.44490858e-04  5.23938820e-04  1.77861738e-07  1.86821214e-05  2.91681705e-04 -1.66261232e-06
 4.25258719e-01  4.25258719e-01  1.56876461e-04  5.65387660e-04  2.02718328e-07  2.08748991e-05  3.24563050e-04 -1.84099954e-06
 4.37372271e-01  4.37372271e-01  1.70323984e-04  6.09880866e-04  2.31042327e-07  2.33270394e-05  3.61090688e-04 -2.03754211e-06
 4.49855486e-01  4.49855486e-01  1.84932039e-04  6.57629003e-04  2.63330308e-07  2.60710272e-05  4.01678680e-04 -2.25400990e-06
 4.62719048e-01  4.62719048e-01  2.00798292e-04  7.08818172e-04  3.00126338e-07  2.91415885e-05  4.46757932e-04 -2.49215859e-06
 4.75981631e-01  4.75981631e-01  2.18038349e-04  7.63668126e-04  3.42071048e-07  3.25796067e-05  4.96830566e-04 -2.75399800e-06
 4.89657196e-01  4.89657196e-01  2.36771159e-04  8.22380790e-04  3.89876656e-07  3.64297552e-05  5.52430828e-04 -3.04155923e-06
 5.03765683e-01  5.03765683e-01  2.57133749e-04  8.85182189e-04  4.44372335e-07  4.07439382e-05  6.14170040e-04 -3.35709850e-06
 5.18324453e-01  5.18324453e-01  2.79270760e-04  9.52283684e-04  5.06488723e-07  4.55797476e-05  6.82708047e-04 -3.70291171e-06
 5.33355641e-01  5.33355641e-01  3.03346213e-04  1.02391140e-03  5.77301645e-07  5.10036431e-05  7.58791190e-04 -4.08148337e-06
 5.48880447e-01  5.48880447e-01  3.29536359e-04  1.10027636e-03  6.58026227e-07  5.70902166e-05  8.43232690e-04 -4.49533273e-06
 5.64924264e-01  5.64924264e-01  3.58039455e-04  1.18159397e-03  7.50061187e-07  6.39253468e-05  9.36945770e-04 -4.94711262e-06
 5.81512950e-01  5.81512950e-01  3.89071422e-04  1.26805985e-03  8.54993246e-07  7.16063365e-05  1.04093191e-03 -5.43947128e-06
 5.98676509e-01  5.98676509e-01  4.22874501e-04  1.35986100e-03  9.74644597e-07  8.02453352e-05  1.15631107e-03 -5.97510013e-06
 6.16446794e-01  6.16446794e-01  4.59715523e-04  1.45715453e-03  1.11108908e-06  8.99705411e-05  1.28431735e-03 -6.55659285e-06
 6.34860308e-01  6.34860308e-01  4.99894351e-04  1.56007092e-03  1.26670612e-06  1.00930312e-04  1.42632832e-03 -7.18643378e-06
 6.53957016e-01  6.53957016e-01  5.43744949e-04  1.66869292e-03  1.44421131e-06  1.13295835e-04  1.58386832e-03 -7.86682917e-06
 6.73782746e-01  6.73782746e-01  5.91644761e-04  1.78305028e-03  1.64672144e-06  1.27266616e-04  1.75863942e-03 -8.59961590e-06
 6.94389006e-01  6.94389006e-01  6.44019378e-04  1.90309509e-03  1.87780410e-06  1.43075431e-04  1.95253378e-03 -9.38602657e-06
 7.15835463e-01  7.15835463e-01  7.01354683e-04  2.02868566e-03  2.14156093e-06  1.60996446e-04  2.16767005e-03 -1.02264763e-05
 7.38190954e-01  7.38190954e-01  7.64207116e-04  2.15955285e-03  2.44270492e-06  1.81354140e-04  2.40641865e-03 -1.11201949e-05
