 time            time            v(n1)           v(n2)           v(n3)           i(L1)           i(L2)           i(L3)
 2.82048838e-02  2.82048838e-02  4.29032444e-01 -4.12075106e-01 -5.93276627e-02  2.68048615e-02  1.68442375e-02  2.41895874e-03
 2.82181659e-02  2.82181659e-02  3.97469015e-01 -4.38792829e-01 -6.92209900e-02  2.72019513e-02  1.59950089e-02  2.22966719e-03
 2.82318798e-02  2.82318798e-02  3.64543735e-01 -4.65997925e-01 -7.85965459e-02  2.75779407e-02  1.50665356e-02  2.00540775e-03
 2.82468814e-02  2.82468814e-02  3.28153323e-01 -4.95098974e-01 -8.77396840e-02  2.79492808e-02  1.39920815e-02  1.72993608e-03
 2.82603467e-02  2.82603467e-02  2.95154663e-01 -5.20420327e-01 -9.48534406e-02  2.82467306e-02  1.29767780e-02  1.45897177e-03
 2.82722616e-02  2.82722616e-02  2.65676435e-01 -5.42005155e-01 -1.00214748e-01  2.84813883e-02  1.20396557e-02  1.20308980e-03
 2.82828685e-02  2.82828685e-02  2.39192839e-01 -5.60415654e-01 -1.04204415e-01  2.86675472e-02  1.11760682e-02  9.64564367e-04
 2.82924694e-02  2.82924694e-02  2.15004275e-01 -5.76298295e-01 -1.07150083e-01  2.88174195e-02  1.03717035e-02  7.41507615e-04
 2.83011533e-02  2.83011533e-02  1.92929015e-01 -5.89923605e-01 -1.09251150e-01  2.89376004e-02  9.62656616e-03  5.35093218e-04
 2.83088594e-02  2.83088594e-02  1.73167092e-01 -6.01352000e-01 -1.10656634e-01  2.90319161e-02  8.95210736e-03  3.49082648e-04
 2.83154472e-02  2.83154472e-02  1.56134349e-01 -6.10579380e-01 -1.11510077e-01  2.91032758e-02  8.36623965e-03  1.88532316e-04
 2.83207252e-02  2.83207252e-02  1.42390220e-01 -6.17584914e-01 -1.11959712e-01  2.91542391e-02  7.89102226e-03  5.92124515e-05
 2.83256297e-02  2.83256297e-02  1.29536972e-01 -6.23767260e-01 -1.12189349e-01  2.91966104e-02  7.44505766e-03 -6.12600092e-05
 2.83308093e-02  2.83308093e-02  1.15873829e-01 -6.29936760e-01 -1.12234052e-01  2.92361088e-02  6.96978126e-03 -1.88564669e-04
 2.83363095e-02  2.83363095e-02  1.01261518e-01 -6.36066801e-01 -1.12058505e-01  2.92721087e-02  6.46056451e-03 -3.23569197e-04
 2.83438149e-02  2.83438149e-02  8.11468297e-02 -6.43700754e-01 -1.11448488e-01  2.93112685e-02  5.75891984e-03 -5.06938805e-04
 2.83518658e-02  2.83518658e-02  5.93415938e-02 -6.50918239e-01 -1.10320729e-01  2.93403738e-02  4.99851997e-03 -7.01817620e-04
 2.83615981e-02  2.83615981e-02  3.26661529e-02 -6.58254090e-01 -1.08309827e-01  2.93575277e-02  4.07031976e-03 -9.33645585e-04
 2.83717936e-02  2.83717936e-02  4.35530824e-03 -6.64266849e-01 -1.05455493e-01  2.93540824e-02  3.08958543e-03 -1.17058481e-03
 2.83832991e-02  2.83832991e-02 -2.80293109e-02 -6.68954041e-01 -1.01339851e-01  2.93235314e-02  1.97575981e-03 -1.42858666e-03
 2.83952930e-02  2.83952930e-02 -6.22632100e-02 -6.71431491e-01 -9.60764772e-02  2.92611889e-02  8.10511149e-04 -1.68453889e-03
 2.84040065e-02  2.84040065e-02 -8.74295191e-02 -6.71668699e-01 -9.16526435e-02  2.91961681e-02 -3.66106892e-05 -1.86091820e-03
 2.84122626e-02  2.84122626e-02 -1.11497621e-01 -6.70663543e-01 -8.70162968e-02  2.91190789e-02 -8.37972481e-04 -2.01962642e-03
 2.84207669e-02  2.84207669e-02 -1.36512797e-01 -6.68360099e-01 -8.18104292e-02  2.90237663e-02 -1.66048497e-03 -2.17366817e-03
 2.84317910e-02  2.84317910e-02 -1.69270211e-01 -6.63433767e-01 -7.44555486e-02  2.88759411e-02 -2.71937280e-03 -2.35768798e-03
 2.84441713e-02  2.84441713e-02 -2.06494513e-01 -6.55262115e-01 -6.54470470e-02  2.86769049e-02 -3.89459391e-03 -2.54144815e-03
 2.84587959e-02  2.84587959e-02 -2.51040371e-01 -6.41995466e-01 -5.39058026e-02  2.83962262e-02 -5.25715977e-03 -2.72468105e-03
 2.84720361e-02  2.84720361e-02 -2.91877169e-01 -6.26624237e-01 -4.27349897e-02  2.80990785e-02 -6.46070764e-03 -2.85689632e-03
 2.84830088e-02  2.84830088e-02 -3.26060364e-01 -6.11495372e-01 -3.30432271e-02  2.78215220e-02 -7.43241644e-03 -2.94100948e-03
 2.84921733e-02  2.84921733e-02 -3.54827566e-01 -5.97228555e-01 -2.47039394e-02  2.75677841e-02 -8.22358874e-03 -2.99293580e-03
 2.85000859e-02  2.85000859e-02 -3.79809859e-01 -5.83741008e-01 -1.73628347e-02  2.73325533e-02 -8.89012573e-03 -3.02401478e-03
 2.85069626e-02  2.85069626e-02 -4.01621170e-01 -5.71157648e-01 -1.09019574e-02  2.71158913e-02 -9.45592983e-03 -3.04050416e-03
 2.85127034e-02  2.85127034e-02 -4.19893736e-01 -5.60052473e-01 -5.46645596e-03  2.69262809e-02 -9.91806354e-03 -3.04670073e-03
 2.85176520e-02  2.85176520e-02 -4.35687566e-01 -5.50050210e-01 -7.60459433e-04  2.67564341e-02 -1.03086000e-02 -3.04648152e-03
 2.85226689e-02  2.85226689e-02 -4.51736293e-01 -5.39512279e-01  4.02096580e-03  2.65781732e-02 -1.06968124e-02 -3.04098638e-03
 2.85277734e-02  2.85277734e-02 -4.68099077e-01 -5.28388616e-01  8.88781229e-03  2.63905193e-02 -1.10835144e-02 -3.02994213e-03
 2.85347600e-02  2.85347600e-02 -4.90543029e-01 -5.12524630e-01  1.55351161e-02  2.61233808e-02 -1.15986701e-02 -3.00592701e-03
 2.85424195e-02  2.85424195e-02 -5.15201607e-01 -4.94310898e-01  2.27800157e-02  2.58168179e-02 -1.21439005e-02 -2.96784477e-03
 2.85512681e-02  2.85512681e-02 -5.43739860e-01 -4.72243191e-01  3.10570298e-02  2.54448044e-02 -1.27471632e-02 -2.90870489e-03
 2.85612882e-02  2.85612882e-02 -5.76097785e-01 -4.45992584e-01  4.02564134e-02  2.50003910e-02 -1.33942455e-02 -2.82246594e-03
 2.85721539e-02  2.85721539e-02 -6.11200013e-01 -4.16108488e-01  4.99538874e-02  2.44906874e-02 -1.40506412e-02 -2.70641165e-03
 2.85839753e-02  2.85839753e-02 -6.49354425e-01 -3.82058594e-01  6.00861436e-02  2.39033440e-02 -1.47088150e-02 -2.55449173e-03
 2.85965111e-02  2.85965111e-02 -6.89704934e-01 -3.44389073e-01  7.02499921e-02  2.32432577e-02 -1.53403813e-02 -2.36563722e-03
 2.86099885e-02  2.86099885e-02 -7.32852531e-01 -3.02382719e-01  8.03863373e-02  2.24910252e-02 -1.59403374e-02 -2.13287270e-03
 2.86233906e-02  2.86233906e-02 -7.75357858e-01 -2.59465728e-01  8.95294045e-02  2.16996301e-02 -1.64534157e-02 -1.87345623e-03
 2.86369533e-02  2.86369533e-02 -8.17728365e-01 -2.15441765e-01  9.77077775e-02  2.08553175e-02 -1.68863876e-02 -1.58563192e-03
 2.86479386e-02  2.86479386e-02 -8.51387385e-01 -1.79781566e-01  1.03465756e-01  2.01399691e-02 -1.71732026e-02 -1.33602867e-03
 2.86559541e-02  2.86559541e-02 -8.75457238e-01 -1.54029538e-01  1.07143747e-01  1.96005459e-02 -1.73465958e-02 -1.14570827e-03
 2.86604553e-02  2.86604553e-02 -8.88735543e-01 -1.39792265e-01  1.09005636e-01  1.92912828e-02 -1.74308275e-02 -1.03610383e-03
 2.86637343e-02  2.86637343e-02 -8.98257581e-01 -1.29614452e-01  1.10264906e-01  1.90631640e-02 -1.74863405e-02 -9.55143345e-04
 2.86665749e-02  2.86665749e-02 -9.06359880e-01 -1.21021779e-01  1.11285873e-01  1.88636593e-02 -1.75305395e-02 -8.84314236e-04
 2.86690831e-02  2.86690831e-02 -9.13357075e-01 -1.13699819e-01  1.12130138e-01  1.86860749e-02 -1.75666561e-02 -8.21278301e-04
 2.86714308e-02  2.86714308e-02 -9.19724278e-01 -1.07173856e-01  1.12868380e-01  1.85186784e-02 -1.75980928e-02 -7.61887147e-04
 2.86737113e-02  2.86737113e-02 -9.25685531e-01 -1.01252797e-01  1.13533710e-01  1.83550210e-02 -1.76265640e-02 -7.03862963e-04
 2.86759981e-02  2.86759981e-02 -9.31379977e-01 -9.58584550e-02  1.14145614e-01  1.81899152e-02 -1.76532339e-02 -6.45376051e-04
 2.86783941e-02  2.86783941e-02 -9.36973844e-01 -9.09322283e-02  1.14722969e-01  1.80159174e-02 -1.76793842e-02 -5.83803152e-04
 2.86810245e-02  2.86810245e-02 -9.42606880e-01 -8.65233675e-02  1.15277181e-01  1.78238030e-02 -1.77063182e-02 -5.15903325e-04
 2.86837274e-02  2.86837274e-02 -9.47801684e-01 -8.31651922e-02  1.15757209e-01  1.76253046e-02 -1.77324796e-02 -4.45846469e-04
 2.86874108e-02  2.86874108e-02 -9.53936658e-01 -8.04496065e-02  1.16266484e-01  1.73532858e-02 -1.77665300e-02 -3.50019996e-04
 2.86893577e-02  2.86893577e-02 -9.56773382e-01 -7.98104437e-02  1.16470160e-01  1.72088600e-02 -1.77840266e-02 -2.99230243e-04
 2.86912964e-02  2.86912964e-02 -9.59358097e-01 -7.96398347e-02  1.16630292e-01  1.70646460e-02 -1.78012989e-02 -2.48581454e-04
 2.86933811e-02  2.86933811e-02 -9.61912865e-01 -7.98853634e-02  1.16757540e-01  1.69091845e-02 -1.78198621e-02 -1.94063498e-04
 2.86959764e-02  2.86959764e-02 -9.64832791e-01 -8.06769565e-02  1.16854824e-01  1.67151371e-02 -1.78431523e-02 -1.26145068e-04
 2.86983889e-02  2.86983889e-02 -9.67341168e-01 -8.17845728e-02  1.16887727e-01  1.65342859e-02 -1.78651203e-02 -6.29903557e-05
 2.87012525e-02  2.87012525e-02 -9.70126420e-01 -8.34268776e-02  1.16858892e-01  1.63190796e-02 -1.78917468e-02  1.19554048e-05
 2.87040715e-02  2.87040715e-02 -9.72715671e-01 -8.52833434e-02  1.16761739e-01  1.61066878e-02 -1.79186538e-02  8.56748265e-05
 2.87074604e-02  2.87074604e-02 -9.75685042e-01 -8.77090678e-02  1.16558315e-01  1.58506951e-02 -1.79520269e-02  1.74158178e-04
 2.87110480e-02  2.87110480e-02 -9.78704526e-01 -9.04083058e-02  1.16243055e-01  1.55789457e-02 -1.79886599e-02  2.67588709e-04
 2.87154728e-02  2.87154728e-02 -9.82302060e-01 -9.38175249e-02  1.15716322e-01  1.52427569e-02 -1.80357607e-02  3.82362377e-04
 2.87205197e-02  2.87205197e-02 -9.86274993e-01 -9.77239453e-02  1.14933233e-01  1.48579743e-02 -1.80921052e-02  5.12471219e-04
 2.87270215e-02  2.87270215e-02 -9.91226240e-01 -1.02693539e-01  1.13643232e-01  1.43602685e-02 -1.81687858e-02  6.78475840e-04
 2.87351205e-02  2.87351205e-02 -9.97157094e-01 -1.08707376e-01  1.11601851e-01  1.37372754e-02 -1.82706011e-02  8.82065899e-04
 2.87455234e-02  2.87455234e-02 -1.00439899e+00 -1.16079242e-01  1.08290174e-01  1.29323825e-02 -1.84112104e-02  1.13704189e-03
 2.87562006e-02  2.87562006e-02 -1.01138171e+00 -1.23196163e-01  1.04110174e-01  1.21011322e-02 -1.85664174e-02  1.38946096e-03
 2.87685676e-02  2.87685676e-02 -1.01887402e+00 -1.30837792e-01  9.83247694e-02  1.11323288e-02 -1.87589983e-02  1.66768290e-03
 2.87811924e-02  2.87811924e-02 -1.02583147e+00 -1.37942886e-01  9.14339434e-02  1.01372920e-02 -1.89685993e-02  1.93344182e-03
 2.87952760e-02  2.87952760e-02 -1.03272734e+00 -1.45001551e-01  8.26658597e-02  9.02093949e-03 -1.92162687e-02  2.20487646e-03
 2.88098653e-02  2.88098653e-02 -1.03886265e+00 -1.51306758e-01  7.25017062e-02  7.85847320e-03 -1.94862471e-02  2.45481356e-03
 2.88233253e-02  2.88233253e-02 -1.04357475e+00 -1.56179126e-01  6.22660448e-02  6.78150395e-03 -1.97456127e-02  2.65451965e-03
 2.88355066e-02  2.88355066e-02 -1.04702547e+00 -1.59779584e-01  5.23938498e-02  5.80393230e-03 -1.99873425e-02  2.80782131e-03
 2.88465708e-02  2.88465708e-02 -1.04946843e+00 -1.62363794e-01  4.30079237e-02  4.91421956e-03 -2.02114842e-02  2.92323976e-03
 2.88567034e-02  2.88567034e-02 -1.05111281e+00 -1.64143017e-01  3.41289232e-02  4.09843364e-03 -2.04196347e-02  3.00825222e-03
 2.88659528e-02  2.88659528e-02 -1.05210787e+00 -1.65266584e-01  2.58395942e-02  3.35330534e-03 -2.06113184e-02  3.06810724e-03
 2.88742610e-02  2.88742610e-02 -1.05258216e+00 -1.65861387e-01  1.82834964e-02  2.68393799e-03 -2.07843090e-02  3.10715982e-03
 2.88815105e-02  2.88815105e-02 -1.05266664e+00 -1.66055401e-01  1.16324688e-02  2.10001026e-03 -2.09355041e-02  3.12972919e-03
 2.88875441e-02  2.88875441e-02 -1.05249996e+00 -1.65983293e-01  6.07315313e-03  1.61426168e-03 -2.10612762e-02  3.14028304e-03
 2.88925530e-02  2.88925530e-02 -1.05219639e+00 -1.65760749e-01  1.45166168e-03  1.21124182e-03 -2.11655039e-02  3.14334802e-03
 2.88975580e-02  2.88975580e-02 -1.05174201e+00 -1.65389765e-01 -3.16314860e-03  8.08813977e-04 -2.12693598e-02  3.14124632e-03
 2.89027133e-02  2.89027133e-02 -1.05111488e+00 -1.64851239e-01 -7.90475833e-03  3.94658724e-04 -2.13759097e-02  3.13369407e-03
 2.89094187e-02  2.89094187e-02 -1.05005560e+00 -1.63911564e-01 -1.40393556e-02 -1.43368474e-04 -2.15136404e-02  3.11573047e-03
 2.89171428e-02  2.89171428e-02 -1.04849120e+00 -1.62491449e-01 -2.10377203e-02 -7.62039519e-04 -2.16707710e-02  3.08372604e-03
 2.89262965e-02  2.89262965e-02 -1.04615584e+00 -1.60336794e-01 -2.92003953e-02 -1.49341720e-03 -2.18543339e-02  3.03033998e-03
 2.89363114e-02  2.89363114e-02 -1.04299733e+00 -1.57389032e-01 -3.79184929e-02 -2.29094550e-03 -2.20511187e-02  2.95312749e-03
 2.89474541e-02  2.89474541e-02 -1.03873558e+00 -1.53379187e-01 -4.72902574e-02 -3.17447484e-03 -2.22640456e-02  2.84483041e-03
 2.89593637e-02  2.89593637e-02 -1.03330339e+00 -1.48238329e-01 -5.68429285e-02 -4.11363322e-03 -2.24832796e-02  2.70409031e-03
 2.89722794e-02  2.89722794e-02 -1.02638133e+00 -1.41660398e-01 -6.65611945e-02 -5.12516098e-03 -2.27095748e-02  2.52391542e-03
 2.89859961e-02  2.89859961e-02 -1.01785016e+00 -1.33529845e-01 -7.60383229e-02 -6.19033337e-03 -2.29347610e-02  2.30349935e-03
 2.89988554e-02  2.89988554e-02 -1.00874611e+00 -1.24837129e-01 -8.40380478e-02 -7.17937908e-03 -2.31297903e-02  2.07206240e-03
 2.90103272e-02  2.90103272e-02 -9.99721004e-01 -1.16210556e-01 -9.03832860e-02 -8.05307716e-03 -2.32891429e-02  1.84740356e-03
 2.90200710e-02  2.90200710e-02 -9.91387292e-01 -1.08240394e-01 -9.51453589e-02 -8.78823794e-03 -2.34126586e-02  1.64458740e-03
 2.90282010e-02  2.90282010e-02 -9.83965544e-01 -1.01140649e-01 -9.86547388e-02 -9.39642547e-03 -2.35067856e-02  1.46789374e-03
 2.90365044e-02  2.90365044e-02 -9.75947600e-01 -9.34700907e-02 -1.01784751e-01 -1.00123757e-02 -2.35939751e-02  1.28134582e-03
 2.90449427e-02  2.90449427e-02 -9.67348373e-01 -8.52440492e-02 -1.04480236e-01 -1.06326418e-02 -2.36727906e-02  1.08639239e-03
 2.90543475e-02  2.90543475e-02 -9.57231921e-01 -7.55687512e-02 -1.06892484e-01 -1.13168358e-02 -2.37483526e-02  8.63911183e-04
 2.90631398e-02  2.90631398e-02 -9.47270680e-01 -6.60451890e-02 -1.08572254e-01 -1.19493578e-02 -2.38067048e-02  6.52058240e-04
 2.90707759e-02  2.90707759e-02 -9.38227738e-01 -5.74031142e-02 -1.09573745e-01 -1.24928815e-02 -2.38473230e-02  4.65862040e-04
 2.90770432e-02  2.90770432e-02 -9.30535946e-01 -5.00553504e-02 -1.10075218e-01 -1.29347870e-02 -2.38734127e-02  3.12026324e-04
 2.90820258e-02  2.90820258e-02 -9.24248582e-01 -4.40514993e-02 -1.10266700e-01 -1.32833333e-02 -2.38893515e-02  1.89354489e-04
 2.90869135e-02  2.90869135e-02 -9.17933819e-01 -3.80237488e-02 -1.10275778e-01 -1.36227890e-02 -2.39007397e-02  6.89320672e-05
 2.90920145e-02  2.90920145e-02 -9.11189129e-01 -3.15882863e-02 -1.10096454e-01 -1.39744128e-02 -2.39080300e-02 -5.66133626e-05
 2.90981483e-02  2.90981483e-02 -9.02872307e-01 -2.36568140e-02 -1.09626123e-01 -1.43935424e-02 -2.39104248e-02 -2.07063530e-04
 2.91057274e-02  2.91057274e-02 -8.92287263e-01 -1.35690758e-02 -1.08663092e-01 -1.49057400e-02 -2.39035100e-02 -3.91634733e-04
 2.91143599e-02  2.91143599e-02 -8.79821341e-01 -1.69928155e-03 -1.07057389e-01 -1.54812221e-02 -2.38819412e-02 -5.99214752e-04
 2.91242042e-02  2.91242042e-02 -8.65082024e-01  1.23196544e-02 -1.04576198e-01 -1.61268701e-02 -2.38389605e-02 -8.31231448e-04
 2.91348945e-02  2.91348945e-02 -8.48456970e-01  2.81106227e-02 -1.01116715e-01 -1.68147447e-02 -2.37693348e-02 -1.07586093e-03
 2.91465857e-02  2.91465857e-02 -8.29555664e-01  4.60339611e-02 -9.64537096e-02 -1.75506342e-02 -2.36648531e-02 -1.33254060e-03
 2.91590630e-02  2.91590630e-02 -8.08577850e-01  6.58866984e-02 -9.05119119e-02 -1.83164262e-02 -2.35195173e-02 -1.59145586e-03
 2.91724868e-02  2.91724868e-02 -7.85112463e-01  8.80402603e-02 -8.30780296e-02 -1.91168721e-02 -2.33227624e-02 -1.84972179e-03
 2.91867553e-02  2.91867553e-02 -7.59192837e-01  1.12439831e-01 -7.40924570e-02 -1.99400848e-02 -2.30661233e-02 -2.09787411e-03
 2.92020528e-02  2.92020528e-02 -7.30339157e-01  1.39505354e-01 -6.33565430e-02 -2.07899037e-02 -2.27347812e-02 -2.33008212e-03
 2.92166999e-02  2.92166999e-02 -7.01734106e-01  1.66227974e-01 -5.21543774e-02 -2.15707657e-02 -2.23614227e-02 -2.51652858e-03
 2.92301420e-02  2.92301420e-02 -6.74687598e-01  1.91383806e-01 -4.12115930e-02 -2.22582953e-02 -2.19692453e-02 -2.65453855e-03
 2.92411422e-02  2.92411422e-02 -6.52019076e-01  2.12376722e-01 -3.18728033e-02 -2.27997124e-02 -2.16123324e-02 -2.74274949e-03
 2.92503817e-02  2.92503817e-02 -6.32626147e-01  2.30264196e-01 -2.38188045e-02 -2.32394165e-02 -2.12871244e-02 -2.79904895e-03
 2.92583743e-02  2.92583743e-02 -6.15603375e-01  2.45906186e-01 -1.67347369e-02 -2.36085121e-02 -2.09868518e-02 -2.83434717e-03
 2.92653314e-02  2.92653314e-02 -6.00607916e-01  2.59635924e-01 -1.05050954e-02 -2.39211665e-02 -2.07110375e-02 -2.85480604e-03
 2.92711445e-02  2.92711445e-02 -5.87955986e-01  2.71181646e-01 -5.26972658e-03 -2.41761949e-02 -2.04701931e-02 -2.86451287e-03
 2.92761309e-02  2.92761309e-02 -5.77017857e-01  2.81133526e-01 -7.66720016e-04 -2.43904072e-02 -2.02560283e-02 -2.86745604e-03
 2.92811832e-02  2.92811832e-02 -5.65857777e-01  2.91257156e-01  3.79851985e-03 -2.46031289e-02 -2.00318764e-02 -2.86535909e-03
 2.92863328e-02  2.92863328e-02 -5.54404833e-01  3.01613047e-01  8.44636437e-03 -2.48154497e-02 -1.97959589e-02 -2.85796373e-03
 2.92933662e-02  2.92933662e-02 -5.38640991e-01  3.15807883e-01  1.47693031e-02 -2.50980370e-02 -1.94615615e-02 -2.83931825e-03
 2.93011196e-02  2.93011196e-02 -5.21108446e-01  3.31509334e-01  2.16831750e-02 -2.53995725e-02 -1.90765950e-02 -2.80741237e-03
 2.93105348e-02  2.93105348e-02 -4.99611637e-01  3.50625798e-01  2.99606044e-02 -2.57515473e-02 -1.85860317e-02 -2.75287024e-03
 2.93205615e-02  2.93205615e-02 -4.76485278e-01  3.71007194e-01  3.85827272e-02 -2.61091152e-02 -1.80357565e-02 -2.67610327e-03
 2.93318794e-02  2.93318794e-02 -4.50112016e-01  3.93986334e-01  4.80061255e-02 -2.64911331e-02 -1.73801537e-02 -2.56697444e-03
 2.93437814e-02  2.93437814e-02 -4.22093374e-01  4.18045230e-01  5.74796045e-02 -2.68679252e-02 -1.66514798e-02 -2.42752287e-03
 2.93567976e-02  2.93567976e-02 -3.91142810e-01  4.44123733e-01  6.72256703e-02 -2.72504498e-02 -1.58089451e-02 -2.24762695e-03
 2.93704655e-02  2.93704655e-02 -3.58316163e-01  4.71100523e-01  7.66548435e-02 -2.76186129e-02 -1.48736150e-02 -2.03012564e-03
 2.93852161e-02  2.93852161e-02 -3.22527464e-01  4.99534385e-01  8.57741958e-02 -2.79770569e-02 -1.38073319e-02 -1.76567168e-03
 2.93987716e-02  2.93987716e-02 -2.89301980e-01  5.24822099e-01  9.30823389e-02 -2.82705545e-02 -1.27769190e-02 -1.49851426e-03
 2.94108559e-02  2.94108559e-02 -2.59392524e-01  5.46484807e-01  9.86571197e-02 -2.85029470e-02 -1.18190634e-02 -1.24346995e-03
 2.94216568e-02  2.94216568e-02 -2.32404347e-01  5.64976956e-01  1.02840805e-01 -2.86871174e-02 -1.09329776e-02 -1.00410261e-03
 2.94314401e-02  2.94314401e-02 -2.07727193e-01  5.80880882e-01  1.05947368e-01 -2.88345828e-02 -1.01072137e-02 -7.79612733e-04
 2.94403032e-02  2.94403032e-02 -1.85159440e-01  5.94486741e-01  1.08180991e-01 -2.89521532e-02 -9.34117978e-03 -5.71190492e-04
 2.94482015e-02  2.94482015e-02 -1.64862128e-01  6.05889516e-01  1.09694070e-01 -2.90439744e-02 -8.64504014e-03 -3.82340365e-04
 2.94550099e-02  2.94550099e-02 -1.47213760e-01  6.15120435e-01  1.10630650e-01 -2.91132466e-02 -8.03540377e-03 -2.17824413e-04
 2.94605529e-02  2.94605529e-02 -1.32735089e-01  6.22197544e-01  1.11138662e-01 -2.91628394e-02 -7.53292878e-03 -8.30733261e-05
 2.94654760e-02  2.94654760e-02 -1.19788946e-01  6.28134755e-01  1.11396709e-01 -2.92017276e-02 -7.08231790e-03  3.69640199e-05
 2.94707063e-02  2.94707063e-02 -1.05942807e-01  6.34066171e-01  1.11470680e-01 -2.92376868e-02 -6.59944204e-03  1.64602018e-04
 2.94757680e-02  2.94757680e-02 -9.24499454e-02  6.39423998e-01  1.11345389e-01 -2.92671995e-02 -6.12832835e-03  2.88012953e-04
 2.94832278e-02  2.94832278e-02 -7.23949875e-02  6.46607523e-01  1.10807702e-01 -2.93011293e-02 -5.42789347e-03  4.69163864e-04
 2.94908918e-02  2.94908918e-02 -5.15787791e-02  6.53075855e-01  1.09818771e-01 -2.93240150e-02 -4.70155488e-03  6.53730533e-04
 2.95005827e-02  2.95005827e-02 -2.49507300e-02  6.59892425e-01  1.07940759e-01 -2.93353863e-02 -3.77502596e-03  8.83683861e-04
 2.95104820e-02  2.95104820e-02  2.59696705e-03  6.65249806e-01  1.05309738e-01 -2.93265165e-02 -2.82128726e-03  1.11323220e-03
 2.95219293e-02  2.95219293e-02  3.48761773e-02  6.69383065e-01  1.01391848e-01 -2.92901134e-02 -1.71233198e-03  1.36989453e-03
 2.95336768e-02  2.95336768e-02  6.84575853e-02  6.71288993e-01  9.64283143e-02 -2.92232287e-02 -5.71170397e-04  1.62121332e-03
 2.95424337e-02  2.95424337e-02  9.37815993e-02  6.71150941e-01  9.21290808e-02 -2.91537101e-02  2.79449020e-04  1.79934799e-03
 2.95516131e-02  2.95516131e-02  1.20588994e-01  6.69554699e-01  8.70983016e-02 -2.90626055e-02  1.16895006e-03  1.97642178e-03
 2.95604748e-02  2.95604748e-02  1.46717481e-01  6.66586478e-01  8.17577946e-02 -2.89567804e-02  2.02367479e-03  2.13698681e-03
 2.95727479e-02  2.95727479e-02  1.83300908e-01  6.60128557e-01  7.36325805e-02 -2.87808832e-02  3.19718316e-03  2.34067010e-03
 2.95854578e-02  2.95854578e-02  2.21660112e-01  6.50543036e-01  6.44024403e-02 -2.85624244e-02  4.39525351e-03  2.52667046e-03
 2.95981073e-02  2.95981073e-02  2.60297462e-01  6.38070839e-01  5.44827381e-02 -2.83079139e-02  5.56519760e-03  2.68459664e-03
 2.96096646e-02  2.96096646e-02  2.95978909e-01  6.24132797e-01  4.48631747e-02 -2.80426966e-02  6.61026287e-03  2.80366795e-03
 2.96200858e-02  2.96200858e-02  3.28442573e-01  6.09510011e-01  3.58029600e-02 -2.77765483e-02  7.52973705e-03  2.88937062e-03
 2.96294472e-02  2.96294472e-02  3.57819902e-01  5.94743158e-01  2.74061829e-02 -2.75154649e-02  8.33477506e-03  2.94820195e-03
 2.96378200e-02  2.96378200e-02  3.84252306e-01  5.80255884e-01  1.97302253e-02 -2.72641942e-02  9.03629255e-03  2.98588523e-03
 2.96451659e-02  2.96451659e-02  4.07553159e-01  5.66573483e-01  1.28960683e-02 -2.70298639e-02  9.63619245e-03  3.00712519e-03
 2.96513519e-02  2.96513519e-02  4.27246982e-01  5.54363211e-01  7.08757511e-03 -2.68224342e-02  1.01293525e-02  3.01634333e-03
 2.96563340e-02  2.96563340e-02  4.43151783e-01  5.44081435e-01  2.38457522e-03 -2.66486371e-02  1.05181599e-02  3.01796614e-03
 2.96612408e-02  2.96612408e-02  4.58850202e-01  5.33573390e-01 -2.26007715e-03 -2.64715796e-02  1.08934596e-02  3.01448422e-03
 2.96663479e-02  2.96663479e-02  4.75221250e-01  5.22243319e-01 -7.09892713e-03 -2.62810788e-02  1.12757276e-02  3.00549778e-03
 2.96725335e-02  2.96725335e-02  4.95087905e-01  5.07997187e-01 -1.29530599e-02 -2.60418334e-02  1.17268946e-02  2.98729580e-03
 2.96800859e-02  2.96800859e-02  5.19390561e-01  4.89851180e-01 -2.00687253e-02 -2.57370646e-02  1.22594539e-02  2.95424911e-03
 2.96887127e-02  2.96887127e-02  5.47197407e-01  4.68151960e-01 -2.81200701e-02 -2.53718799e-02  1.28421230e-02  2.90206830e-03
 2.96984691e-02  2.96984691e-02  5.78681186e-01  4.42426008e-01 -3.70776960e-02 -2.49369399e-02  1.34666412e-02  2.82478744e-03
 2.97090818e-02  2.97090818e-02  6.12938084e-01  4.13102990e-01 -4.65781635e-02 -2.44373833e-02  1.41025980e-02  2.71921109e-03
 2.97206303e-02  2.97206303e-02  6.50179659e-01  3.79738885e-01 -5.65449118e-02 -2.38624933e-02  1.47410498e-02  2.57970067e-03
 2.97329130e-02  2.97329130e-02  6.89682300e-01  3.42766784e-01 -6.66216322e-02 -2.32153695e-02  1.53563198e-02  2.40444097e-03
 2.97461193e-02  2.97461193e-02  7.31929669e-01  3.01576266e-01 -7.67355061e-02 -2.24787604e-02  1.59418622e-02  2.18700443e-03
 2.97596165e-02  2.97596165e-02  7.74705843e-01  2.58341893e-01 -8.61751922e-02 -2.16825655e-02  1.64566780e-02  1.93619627e-03
 2.97731687e-02  2.97731687e-02  8.17010795e-01  2.14344389e-01 -9.46158382e-02 -2.08396284e-02  1.68871066e-02  1.65824250e-03
 2.97841422e-02  2.97841422e-02  8.50608623e-01  1.78720859e-01 -1.00613025e-01 -2.01256743e-02  1.71718832e-02  1.41609388e-03
