 time            time            v(n1)           v(n2)           v(n3)           i(L1)           i(L2)           i(L3)
 1.21157903e-07  1.21157903e-07  8.26000169e-04  1.51583254e-05  3.45385537e-07  1.01704831e-06  3.05374711e-08  1.24473666e-09
 1.26988479e-07  1.26988479e-07  9.42666371e-04  1.71255828e-05  3.79723978e-07  1.22001835e-06  3.63440769e-08  1.45661344e-09
 1.33153458e-07  1.33153458e-07  1.07604132e-03  1.93291349e-05  4.15520265e-07  1.46489954e-06  4.32574118e-08  1.70114120e-09
 1.39682337e-07  1.39682337e-07  1.22859469e-03  2.17916082e-05  4.52174522e-07  1.76087651e-06  5.14897563e-08  1.98211912e-09
 1.46609651e-07  1.46609651e-07  1.40319544e-03  2.45358542e-05  4.88808847e-07  2.11937639e-06  6.12951420e-08  2.30328680e-09
 1.53976103e-07  1.53976103e-07  1.60318391e-03  2.75839140e-05  5.24177652e-07  2.55470652e-06  7.29777243e-08  2.66802433e-09
 1.61830716e-07  1.61830716e-07  1.83247745e-03  3.09556477e-05  5.56553866e-07  3.08495738e-06  8.69029344e-08  3.07890669e-09
 1.70233503e-07  1.70233503e-07  2.09570029e-03  3.46664440e-05  5.83577096e-07  3.73325411e-06  1.03511086e-07  3.53698819e-09
 1.79004463e-07  1.79004463e-07  2.38954241e-03  3.86089803e-05  6.01710277e-07  4.50553310e-06  1.22746851e-07  4.02649414e-09
 1.87382165e-07  1.87382165e-07  2.68757730e-03  4.23941204e-05  6.07940992e-07  5.33998148e-06  1.42919177e-07  4.49504174e-09
 1.95926868e-07  1.95926868e-07  3.00795722e-03  4.62219178e-05  6.01742596e-07  6.29406392e-06  1.65261703e-07  4.96243001e-09
 2.04178094e-07  2.04178094e-07  3.33186774e-03  4.98354532e-05  5.82622196e-07  7.31890756e-06  1.88463180e-07  5.39206965e-09
 2.12593832e-07  2.12593832e-07  3.67552754e-03  5.33817961e-05  5.48919727e-07  8.47349715e-06  2.13671722e-07  5.79550929e-09
 2.20875131e-07  2.20875131e-07  4.02524850e-03  5.66790739e-05  5.01141752e-07  9.72128181e-06  2.39871296e-07  6.14535339e-09
 2.29338448e-07  2.29338448e-07  4.39268843e-03  5.97928784e-05  4.36993964e-07  1.11143880e-05  2.67907794e-07  6.44083837e-09
 2.37780302e-07  2.37780302e-07  4.76731391e-03  6.25819263e-05  3.57565298e-07  1.26255239e-05  2.96942896e-07  6.65940902e-09
 2.46427111e-07  2.46427111e-07  5.15715547e-03  6.50483690e-05  2.60563430e-07  1.43014744e-05  3.27543940e-07  6.79033507e-09
 2.55146422e-07  2.55146422e-07  5.55400601e-03  6.70726035e-05  1.47458728e-07  1.61242682e-05  3.58994937e-07  6.81337907e-09
 2.64118247e-07  2.64118247e-07  5.96336137e-03  6.86047261e-05  1.62712154e-08  1.81396725e-05  3.91631098e-07  6.70934881e-09
 2.73275254e-07  2.73275254e-07  6.37894778e-03  6.95261599e-05 -1.31371030e-07  2.03424567e-05  4.24820812e-07  6.45702493e-09
 2.82840865e-07  2.82840865e-07  6.80682266e-03  6.97264590e-05 -2.98002978e-07  2.27989253e-05  4.58866465e-07  6.02431278e-09
 2.92883599e-07  2.92883599e-07  7.24454662e-03  6.90267557e-05 -4.83290378e-07  2.55449225e-05  4.93315147e-07  5.37460054e-09
 3.03769009e-07  3.03769009e-07  7.69978003e-03  6.71381111e-05 -6.91448892e-07  2.87074349e-05  5.28358961e-07  4.43805072e-09
 3.16158709e-07  3.16158709e-07  8.18503820e-03  6.34695799e-05 -9.30468623e-07  3.25289012e-05  5.64170166e-07  3.07849884e-09
