 time            time            v(n1)           v(n2)           v(n3)           i(L1)           i(L2)           i(L3)
 2.68674104e-01  2.68674104e-01  5.69225390e-05  2.24201567e-07  8.74045573e-10  4.92239299e-06  3.61416408e-08  4.50321630e-10
 2.80754721e-01  2.80754721e-01  6.48678705e-05  2.55355351e-07  9.93414614e-10  5.86380960e-06  4.30279830e-08  5.35343308e-10
 2.93394861e-01  2.93394861e-01  7.39256358e-05  2.90830699e-07  1.12879868e-09  6.98624269e-06  5.12280835e-08  6.36346910e-10
 3.06617991e-01  3.06617991e-01  8.42485125e-05  3.31209971e-07  1.28221620e-09  8.32427654e-06  6.09893641e-08  7.56269013e-10
 3.20457019e-01  3.20457019e-01  9.60168337e-05  3.77178882e-07  1.45601712e-09  9.92004881e-06  7.26122447e-08  8.98655415e-10
 3.34940208e-01  3.34940208e-01  1.09430760e-04  4.29494500e-07  1.65274424e-09  1.18231938e-05  8.64489455e-08  1.06763155e-09
 3.50103186e-01  3.50103186e-01  1.24723762e-04  4.89036170e-07  1.87530447e-09  1.40938163e-05  1.02924103e-07  1.26813561e-09
 3.65979271e-01  3.65979271e-01  1.42157700e-04  5.56784115e-07  2.12686170e-09  1.68031869e-05  1.22538453e-07  1.50593801e-09
 3.82607897e-01  3.82607897e-01  1.62035659e-04  6.33866635e-07  2.41098007e-09  2.00373265e-05  1.45892997e-07  1.78790228e-09
 4.00028011e-01  4.00028011e-01  1.84699894e-04  7.21548657e-07  2.73153984e-09  2.38987315e-05  1.73699076e-07  2.12206347e-09
 4.18284062e-01  4.18284062e-01  2.10544700e-04  8.21277188e-07  3.09285313e-09  2.85109414e-05  2.06808127e-07  2.51793025e-09
 4.37421571e-01  4.37421571e-01  2.40017371e-04  9.34679492e-07  3.49959233e-09  3.40217259e-05  2.46230351e-07  2.98663426e-09
 4.57491469e-01  4.57491469e-01  2.73631841e-04  1.06360867e-06  3.95687435e-09  4.06091996e-05  2.93172917e-07  3.54128847e-09
 4.78547246e-01  4.78547246e-01  3.11973019e-04  1.21015140e-06  4.47018701e-09  4.84871468e-05  3.49070469e-07  4.19722052e-09
 5.00648225e-01  5.00648225e-01  3.55712110e-04  1.37667541e-06  5.04543065e-09  5.79135590e-05  4.15635840e-07  4.97240200e-09
 5.23857894e-01  5.23857894e-01  4.05614939e-04  1.56584689e-06  5.68882064e-09  6.91991756e-05  4.94907125e-07  5.88777679e-09
 5.48246578e-01  5.48246578e-01  4.62560115e-04  1.78068132e-06  6.40686420e-09  8.27198390e-05  5.89316784e-07  6.96777071e-09
 5.73890745e-01  5.73890745e-01  5.27552390e-04  2.02457073e-06  7.20620400e-09  9.89300161e-05  7.01762250e-07  8.24071676e-09
 6.00875459e-01  6.00875459e-01  6.01745255e-04  2.30133892e-06  8.09349011e-09  1.18381276e-04  8.35702071e-07  9.73943875e-09
 6.29294644e-01  6.29294644e-01  6.86461009e-04  2.61527830e-06  9.07510721e-09  1.41743783e-04  9.95260501e-07  1.15017504e-08
 6.59253733e-01  6.59253733e-01  7.83220188e-04  2.97120983e-06  1.01568713e-08  1.69834874e-04  1.18536374e-06  1.35710684e-08
 6.90871078e-01  6.90871078e-01  8.93771156e-04  3.37452812e-06  1.13435440e-08  2.03653840e-04  1.41189472e-06  1.59969043e-08
 7.24281404e-01  7.24281404e-01  1.02013028e-03  3.83126479e-06  1.26382310e-08  2.44427869e-04  1.68189009e-06  1.88353759e-08
 7.59638938e-01  7.59638938e-01  1.16462610e-03  4.34813856e-06  1.40415166e-08  2.93670201e-04  2.00377172e-06  2.21494839e-08
 7.97122749e-01  7.97122749e-01  1.32995747e-03  4.93261783e-06  1.55503424e-08  3.53257764e-04  2.38763958e-06  2.60092007e-08
