 time            time            v(n1)           v(n2)           v(n3)           i(L1)           i(L2)           i(L3)
 2.92451541e-06  2.92451541e-06  1.09756787e-08  6.30591181e-15 -3.53338254e-18  6.25531745e-13 -3.67813600e-15  1.91888024e-17
 3.09969879e-06  3.09969879e-06  1.30595612e-08  7.96879795e-15 -4.69211303e-18  7.87201156e-13 -4.62869350e-15  2.41477084e-17
 3.27059813e-06  3.27059813e-06  1.53320045e-08  9.89374792e-15 -6.09935165e-18  9.73395125e-13 -5.72342810e-15  2.98587168e-17
 3.43781028e-06  3.43781028e-06  1.77969747e-08  1.21012029e-14 -7.78631303e-18  1.18585531e-12 -6.97257525e-15  3.63752111e-17
 3.60177078e-06  3.60177078e-06  2.04578898e-08  1.46116685e-14 -9.78574237e-18  1.42630810e-12 -8.38628022e-15  4.37501031e-17
 3.76306386e-06  3.76306386e-06  2.33224171e-08  1.74504172e-14 -1.21358050e-17  1.69691296e-12 -9.97723390e-15  5.20495825e-17
 3.93124070e-06  3.93124070e-06  2.65821334e-08  2.08399817e-14 -1.50495409e-17  2.01846571e-12 -1.18676917e-14  6.19113915e-17
 4.10507087e-06  4.10507087e-06  3.02574472e-08  2.48500668e-14 -1.86280953e-17  2.39698206e-12 -1.40930086e-14  7.35199288e-17
 4.28805627e-06  4.28805627e-06  3.44774895e-08  2.96827418e-14 -2.31048740e-17  2.85076699e-12 -1.67607846e-14  8.74364524e-17
 4.47837791e-06  4.47837791e-06  3.92658104e-08  3.54398566e-14 -2.86406825e-17  3.38842190e-12 -1.99215667e-14  1.03924583e-16
 4.67809698e-06  4.67809698e-06  4.47476411e-08  4.23617043e-14 -3.55487148e-17  4.03119832e-12 -2.37002637e-14  1.23635829e-16
 4.88602042e-06  4.88602042e-06  5.09740854e-08  5.06206835e-14 -4.41023884e-17  4.79363768e-12 -2.81823292e-14  1.47015855e-16
 5.10374278e-06  5.10374278e-06  5.80871937e-08  6.05345658e-14 -5.47558879e-17  5.70326429e-12 -3.35295276e-14  1.74908361e-16
 5.33062948e-06  5.33062948e-06  6.61741460e-08  7.23806898e-14 -6.79617015e-17  6.78328780e-12 -3.98782468e-14  2.08024628e-16
 5.56796500e-06  5.56796500e-06  7.54029459e-08  8.65926256e-14 -8.43939045e-17  8.07047472e-12 -4.74445500e-14  2.47491491e-16
 5.81548608e-06  5.81548608e-06  8.59031721e-08  1.03596042e-13 -1.04780234e-16  9.59996625e-12 -5.64349261e-14  2.94385771e-16
 6.07425617e-06  6.07425617e-06  9.78787166e-08  1.23993563e-13 -1.30134025e-16  1.14217571e-11 -6.71431480e-14  3.50239482e-16
 6.34427287e-06  6.34427287e-06  1.11510858e-07  1.48422764e-13 -1.61606733e-16  1.35875919e-11 -7.98732422e-14  4.16638003e-16
 6.62645838e-06  6.62645838e-06  1.27052394e-07  1.77733258e-13 -2.00735819e-16  1.61663793e-11 -9.50300791e-14  4.95692559e-16
 6.92100600e-06  6.92100600e-06  1.44749342e-07  2.12867929e-13 -2.49326320e-16  1.92331605e-11 -1.13054524e-13  5.89701932e-16
 7.22875737e-06  7.22875737e-06  1.64920076e-07  2.55037054e-13 -3.09725629e-16  2.28838160e-11 -1.34509859e-13  7.01603143e-16
 7.55005916e-06  7.55005916e-06  1.87892764e-07  3.05625395e-13 -3.84747503e-16  2.72261942e-11 -1.60029620e-13  8.34699336e-16
 7.88571601e-06  7.88571601e-06  2.14072641e-07  3.66369660e-13 -4.77990651e-16  3.23945410e-11 -1.90402383e-13  9.93101852e-16
 8.23620012e-06  8.23620012e-06  2.43892952e-07  4.39296193e-13 -5.93825969e-16  3.85429959e-11 -2.26533506e-13  1.18153058e-15
 8.60231077e-06  8.60231077e-06  2.77873102e-07  5.26910327e-13 -7.37785015e-16  4.58602841e-11 -2.69531432e-13  1.40576390e-15
 8.98462815e-06  8.98462815e-06  3.16581449e-07  6.32172429e-13 -9.16642679e-16  5.45659456e-11 -3.20685478e-13  1.67252262e-15
 9.38396990e-06  9.38396990e-06  3.60686764e-07  7.58711064e-13 -1.13891574e-15  6.49259859e-11 -3.81557745e-13  1.98994901e-15
 9.80101395e-06  9.80101395e-06  4.10931723e-07  9.10849551e-13 -1.41509076e-15  7.72524195e-11 -4.53980354e-13  2.36759204e-15
 1.02366148e-05  1.02366148e-05  4.68179947e-07  1.09385995e-12 -1.75829472e-15  9.19208052e-11 -5.40158382e-13  2.81694371e-15
 1.06915431e-05  1.06915431e-05  5.33399520e-07  1.31405870e-12 -2.18474501e-15  1.09373984e-10 -6.42691696e-13  3.35155231e-15
 1.11667051e-05  1.11667051e-05  6.07707780e-07  1.57912616e-12 -2.71468795e-15  1.30142755e-10 -7.64696281e-13  3.98765432e-15
 1.16629633e-05  1.16629633e-05  6.92364688e-07  1.89829943e-12 -3.37318953e-15  1.54855106e-10 -9.09858261e-13  4.74445510e-15
 1.21812884e-05  1.21812884e-05  7.88817581e-07  2.28279355e-12 -4.19148953e-15  1.84261767e-10 -1.08258376e-12  5.64490899e-15
 1.27226363e-05  1.27226363e-05  8.98704708e-07  2.74613397e-12 -5.20831644e-15  2.19252808e-10 -1.28809610e-12  6.71622451e-15
 1.32880539e-05  1.32880539e-05  1.02390231e-06  3.30473270e-12 -6.47188513e-15  2.60890483e-10 -1.53262831e-12  7.99086585e-15
 1.38785944e-05  1.38785944e-05  1.16653921e-06  3.97842398e-12 -8.04201913e-15  3.10435910e-10 -1.82357934e-12  9.50736458e-15
 1.44953916e-05  1.44953916e-05  1.32904886e-06  4.79127452e-12 -9.99314366e-15  3.69392572e-10 -2.16976890e-12  1.13116447e-14
 1.51396020e-05  1.51396020e-05  1.51419648e-06  5.77241779e-12 -1.24176524e-14  4.39546962e-10 -2.58167534e-12  1.34582579e-14
 1.58124570e-05  1.58124570e-05  1.72513922e-06  6.95721615e-12 -1.54304389e-14  5.23027482e-10 -3.07178052e-12  1.60121757e-14
 1.65152236e-05  1.65152236e-05  1.96546813e-06  8.38853666e-12 -1.91741826e-14  6.22364568e-10 -3.65492151e-12  1.90506150e-14
 1.72492416e-05  1.72492416e-05  2.23928007e-06  1.01184414e-11 -2.38262573e-14  7.40571696e-10 -4.34876461e-12  2.26654984e-14
 1.80158974e-05  1.80158974e-05  2.55123788e-06  1.22101190e-11 -2.96069769e-14  8.81232827e-10 -5.17431660e-12  2.69661065e-14
 1.88166505e-05  1.88166505e-05  2.90665861e-06  1.47403675e-11 -3.67901746e-14  1.04861498e-09 -6.15658291e-12  3.20824911e-14
 1.96530166e-05  1.96530166e-05  3.31159619e-06  1.78025037e-11 -4.57160163e-14  1.24779413e-09 -7.32530339e-12  3.81692884e-14
 2.05265870e-05  2.05265870e-05  3.77295190e-06  2.15100339e-11 -5.68072464e-14  1.48481277e-09 -8.71587243e-12  4.54104852e-14
 2.14390181e-05  2.14390181e-05  4.29858543e-06  2.60010269e-11 -7.05890482e-14  1.76686006e-09 -1.03703912e-11  5.40248662e-14
 2.23920460e-05  2.23920460e-05  4.89745488e-06  3.14435683e-11 -8.77140364e-14  2.10249326e-09 -1.23389597e-11  6.42726989e-14
 2.33874804e-05  2.33874804e-05  5.57976406e-06  3.80423275e-11 -1.08992991e-13  2.50189471e-09 -1.46811759e-11  7.64634827e-14
 2.44272161e-05  2.44272161e-05  6.35714146e-06  4.60466932e-11 -1.35433348e-13  2.97718386e-09 -1.74679549e-11  9.09653483e-14
 2.55132302e-05  2.55132302e-05  7.24283405e-06  5.57606364e-11 -1.68286708e-13  3.54278289e-09 -2.07836594e-11  1.08216053e-13
 2.66475917e-05  2.66475917e-05  8.25193733e-06  6.75548833e-11 -2.09108159e-13  4.21585748e-09 -2.47286666e-11  1.28736217e-13
 2.78324609e-05  2.78324609e-05  9.40164909e-06  8.18817394e-11 -2.59829658e-13  5.01683623e-09 -2.94223903e-11  1.53144894e-13
 2.90700974e-05  2.90700974e-05  1.07115662e-05  9.92933489e-11 -3.22851490e-13  5.97003393e-09 -3.50069067e-11  1.82178227e-13
 3.03628620e-05  3.03628620e-05  1.22040160e-05  1.20464001e-10 -4.01155567e-13  7.10438900e-09 -4.16512383e-11  2.16711473e-13
 3.17132238e-05  3.17132238e-05  1.39044397e-05  1.46217577e-10 -4.98446449e-13  8.45434571e-09 -4.95564774e-11  2.57785297e-13
 3.31237631e-05  3.31237631e-05  1.58418247e-05  1.77561162e-10 -6.19326200e-13  1.00609005e-08 -5.89618555e-11  3.06636890e-13
 3.45971788e-05  3.45971788e-05  1.80492010e-05  2.15726385e-10 -7.69511845e-13  1.19728519e-08 -7.01519869e-11  3.64737041e-13
 3.55113636e-05  3.55113636e-05  1.95160164e-05  2.42421698e-10 -8.76146783e-13  1.32867685e-08 -7.78402468e-11  4.04643223e-13
 3.56652750e-05  3.56652750e-05  1.97714310e-05  2.47183024e-10 -8.95295038e-13  1.35192085e-08 -7.92002032e-11  4.11701126e-13
 3.59730977e-05  3.59730977e-05  2.02875606e-05  2.56882135e-10 -9.34391364e-13  1.39913684e-08 -8.19626050e-11  4.26036717e-13
 3.65887430e-05  3.65887430e-05  2.13455320e-05  2.77150519e-10 -1.01654318e-12  1.49713564e-08 -8.76955632e-11  4.55784454e-13
 3.74351860e-05  3.74351860e-05  2.28587483e-05  3.07054407e-10 -1.13881780e-12  1.64013844e-08 -9.60600066e-11  4.99177819e-13
 3.90683568e-05  3.90683568e-05  2.59778991e-05  3.72048196e-10 -1.40852244e-12  1.94507504e-08 -1.13891379e-10  5.91649803e-13
 4.06122190e-05  4.06122190e-05  2.91761986e-05  4.43122191e-10 -1.70860958e-12  2.27087020e-08 -1.32935929e-10  6.90366178e-13
 4.25701147e-05  4.25701147e-05  3.35966224e-05  5.48363567e-10 -2.16101346e-12  2.74125935e-08 -1.60422027e-10  8.32760186e-13
 4.43766865e-05  4.43766865e-05  3.80513857e-05  6.62128347e-10 -2.65873000e-12  3.23676276e-08 -1.89363387e-10  9.82602892e-13
 4.64566313e-05  4.64566313e-05  4.36476917e-05  8.15452201e-10 -3.34103698e-12  3.88726085e-08 -2.27340465e-10  1.17909864e-12
 4.84574089e-05  4.84574089e-05  4.95230130e-05  9.88171484e-10 -4.12238565e-12  4.60086037e-08 -2.68981391e-10  1.39439867e-12
 5.06803922e-05  5.06803922e-05  5.66422807e-05  1.21278957e-09 -5.15480555e-12  5.50422940e-08 -3.21668695e-10  1.66660277e-12
 5.28874471e-05  5.28874471e-05  6.43526750e-05  1.47397114e-09 -6.37388837e-12  6.52638061e-08 -3.81250673e-10  1.97417008e-12
 5.52871012e-05  5.52871012e-05  7.34942590e-05  1.80656631e-09 -7.94960140e-12  7.79244172e-08 -4.55006304e-10  2.35455585e-12
 5.77155903e-05  5.77155903e-05  8.35844949e-05  2.20103148e-09 -9.84555081e-12  9.25242674e-08 -5.40004658e-10  2.79249006e-12
 6.03183150e-05  6.03183150e-05  9.53766869e-05  2.69659161e-09 -1.22608319e-11  1.10350437e-07 -6.43714599e-10  3.32625384e-12
 6.29835359e-05  6.29835359e-05  1.08545655e-04  3.29174421e-09 -1.52008293e-11  1.31149885e-07 -7.64632844e-10  3.94785149e-12
 6.58137397e-05  6.58137397e-05  1.23794100e-04  4.03314169e-09 -1.89112063e-11  1.56313387e-07 -9.10804713e-10  4.69830519e-12
 6.87336329e-05  6.87336329e-05  1.40949072e-04  4.93084650e-09 -2.34605775e-11  1.85893602e-07 -1.08248488e-09  5.57848823e-12
 7.18163122e-05  7.18163122e-05  1.60696906e-04  6.04345541e-09 -2.91677468e-11  2.21473974e-07 -1.28879768e-09  6.63461657e-12
 7.50119455e-05  7.50119455e-05  1.83018473e-04  7.39795888e-09 -3.61973979e-11  2.63499907e-07 -1.53224142e-09  7.87875036e-12
 7.80946022e-05  7.80946022e-05  2.06407827e-04  8.92156893e-09 -4.41901569e-11  3.09422770e-07 -1.79798718e-09  9.23452953e-12
 8.10751263e-05  8.10751263e-05  2.30823141e-04  1.06201925e-08 -5.31874624e-11  3.59259305e-07 -2.08608890e-09  1.07018418e-11
 8.39188312e-05  8.39188312e-05  2.55827310e-04  1.24690993e-08 -6.30663152e-11  4.12165609e-07 -2.39163249e-09  1.22553333e-11
 8.66444686e-05  8.66444686e-05  2.81412358e-04  1.44707041e-08 -7.38454907e-11  4.68130157e-07 -2.71452308e-09  1.38942571e-11
 8.92655467e-05  8.92655467e-05  3.07556604e-04  1.66263316e-08 -8.55379362e-11  5.27114745e-07 -3.05451223e-09  1.56170888e-11
 9.18055679e-05  9.18055679e-05  3.34374842e-04  1.89491914e-08 -9.82216599e-11  5.89402086e-07 -3.41319948e-09  1.74316511e-11
 9.44800042e-05  9.44800042e-05  3.64233892e-04  2.16643612e-08 -1.13143900e-10  6.60767204e-07 -3.82375894e-09  1.95050190e-11
 9.71567586e-05  9.71567586e-05  3.95828934e-04  2.46801457e-08 -1.29824915e-10  7.38471529e-07 -4.27032870e-09  2.17561061e-11
 9.99764476e-05  9.99764476e-05  4.31011479e-04  2.82052031e-08 -1.49447776e-10  8.27511200e-07 -4.78149106e-09  2.43277835e-11
 1.02826858e-04  1.02826858e-04  4.68611254e-04  3.21595713e-08 -1.71602303e-10  9.25439163e-07 -5.34304217e-09  2.71471442e-11
 1.05804169e-04  1.05804169e-04  5.10126578e-04  3.67420514e-08 -1.97442608e-10  1.03671627e-06 -5.98038200e-09  3.03400246e-11
 1.08831749e-04  1.08831749e-04  5.54752909e-04  4.19111613e-08 -2.26783717e-10  1.15982492e-06 -6.68460599e-09  3.38598078e-11
 1.11977663e-04  1.11977663e-04  6.03765643e-04  4.78672351e-08 -2.60820828e-10  1.29898589e-06 -7.47961172e-09  3.78235815e-11
 1.15191435e-04  1.15191435e-04  6.56688145e-04  5.46124046e-08 -2.99637948e-10  1.45364849e-06 -8.36196205e-09  4.22114024e-11
 1.18521710e-04  1.18521710e-04  7.14649604e-04  6.23575991e-08 -3.44536722e-10  1.62800653e-06 -9.35524271e-09  4.71372459e-11
 1.21935890e-04  1.21935890e-04  7.77452914e-04  7.11523468e-08 -3.95915073e-10  1.82248742e-06 -1.04614881e-08  5.26072467e-11
 1.25469630e-04  1.25469630e-04  8.46153274e-04  8.12289010e-08 -4.55269030e-10  2.04150571e-06 -1.17053402e-08  5.87385556e-11
 1.29102986e-04  1.29102986e-04  9.20811624e-04  9.26908762e-08 -5.23388194e-10  2.28656674e-06 -1.30947962e-08  6.55649744e-11
 1.32863468e-04  1.32863468e-04  1.00248435e-03  1.05805172e-07 -6.02089632e-10  2.56262486e-06 -1.46572996e-08  7.32146198e-11
 1.36740631e-04  1.36740631e-04  1.09149707e-03  1.20739852e-07 -6.92684952e-10  2.87248796e-06 -1.64079814e-08  8.17534979e-11
 1.40757551e-04  1.40757551e-04  1.18899311e-03  1.37813131e-07 -7.97503221e-10  3.22209176e-06 -1.83794837e-08  9.13310976e-11
 1.44911620e-04  1.44911620e-04  1.29560393e-03  1.57272522e-07 -9.18596578e-10  3.61596436e-06 -2.05962888e-08  1.02054575e-10
 1.49224632e-04  1.49224632e-04  1.41267261e-03  1.79509060e-07 -1.05911274e-09  4.06169339e-06 -2.30998645e-08  1.14110188e-10
 1.53701493e-04  1.53701493e-04  1.54123064e-03  2.04871193e-07 -1.22222364e-09  4.56628290e-06 -2.59280937e-08  1.27662784e-10
 1.58365941e-04  1.58365941e-04  1.68299219e-03  2.33851799e-07 -1.41242394e-09  5.14008808e-06 -2.91373021e-08  1.42960578e-10
 1.63231622e-04  1.63231622e-04  1.83957708e-03  2.66931781e-07 -1.63469995e-09  5.79399125e-06 -3.27863320e-08  1.60257026e-10
 1.68328399e-04  1.68328399e-04  2.01336498e-03  3.04747630e-07 -1.89587665e-09  6.54314297e-06 -3.69573494e-08  1.79907541e-10
 1.73682249e-04  1.73682249e-04  2.20693995e-03  3.47961811e-07 -2.20412158e-09  7.40505700e-06 -4.17450620e-08  2.02314846e-10
 1.79335989e-04  1.79335989e-04  2.42391318e-03  3.97420851e-07 -2.57059473e-09  8.40373170e-06 -4.72794788e-08  2.28031058e-10
 1.85336174e-04  1.85336174e-04  2.66863009e-03  4.54054236e-07 -3.00960289e-09  9.56920369e-06 -5.37231903e-08  2.57737214e-10
 1.91752115e-04  1.91752115e-04  2.94716249e-03  5.19041531e-07 -3.54122737e-09  1.09434103e-05 -6.13035537e-08  2.92380738e-10
 1.98670546e-04  1.98670546e-04  3.26750883e-03  5.93756444e-07 -4.19321246e-09  1.25832027e-05 -7.03289728e-08  3.33230871e-10
 2.06219964e-04  2.06219964e-04  3.64133308e-03  6.79995202e-07 -5.00687811e-09  1.45723696e-05 -8.12547647e-08  3.82145856e-10
 2.14582048e-04  2.14582048e-04  4.08568843e-03  7.80048942e-07 -6.04530578e-09  1.70365900e-05 -9.47649772e-08  4.41881283e-10
 2.20840070e-04  2.20840070e-04  4.43946702e-03  8.55731570e-07 -6.92440485e-09  1.90705019e-05 -1.05902426e-07  4.90564961e-10
 2.22846253e-04  2.22846253e-04  4.55676401e-03  8.86549224e-07 -7.22540292e-09  1.97578741e-05 -1.09662864e-07  5.06899717e-10
 2.25292976e-04  2.25292976e-04  4.70240713e-03  9.26030747e-07 -7.60583922e-09  2.06204241e-05 -1.14378183e-07  5.27307036e-10
 2.25964746e-04  2.25964746e-04  4.74289425e-03  9.30166772e-07 -7.71289878e-09  2.08619543e-05 -1.15698421e-07  5.33006729e-10
 2.26778650e-04  2.26778650e-04  4.79223759e-03  9.33977899e-07 -7.84415653e-09  2.11573540e-05 -1.17313511e-07  5.39971273e-10
 2.27581053e-04  2.27581053e-04  4.84119562e-03  9.37234571e-07 -7.97524138e-09  2.14515736e-05 -1.18922750e-07  5.46901884e-10
 2.28288718e-04  2.28288718e-04  4.88463078e-03  9.41678381e-07 -8.09224777e-09  2.17135386e-05 -1.20356004e-07  5.53067235e-10
 2.28663164e-04  2.28663164e-04  4.90771137e-03  9.48847624e-07 -8.15469071e-09  2.18530975e-05 -1.21119516e-07  5.56348613e-10
 2.28837555e-04  2.28837555e-04  4.91848382e-03  9.48308260e-07 -8.18389888e-09  2.19183183e-05 -1.21476376e-07  5.57881650e-10
 2.29040259e-04  2.29040259e-04  4.93102370e-03  9.46735971e-07 -8.21795114e-09  2.19943075e-05 -1.21892241e-07  5.59667680e-10
 2.29100691e-04  2.29100691e-04  4.93476604e-03  9.52984282e-07 -8.22812388e-09  2.20169994e-05 -1.22016398e-07  5.60200759e-10
 2.29171393e-04  2.29171393e-04  4.93914665e-03  9.61476811e-07 -8.24003730e-09  2.20435697e-05 -1.22161719e-07  5.60824587e-10
 2.29199993e-04  2.29199993e-04  4.94091933e-03  9.60531301e-07 -8.24486011e-09  2.20543243e-05 -1.22220534e-07  5.61077040e-10
 2.29231819e-04  2.29231819e-04  4.94289243e-03  9.58558037e-07 -8.25022952e-09  2.20662965e-05 -1.22286014e-07  5.61358090e-10
 2.29238690e-04  2.29238690e-04  4.94331849e-03  9.68608252e-07 -8.25138904e-09  2.20688819e-05 -1.22300147e-07  5.61418741e-10
 2.29246440e-04  2.29246440e-04  4.94379910e-03  9.81317949e-07 -8.25269704e-09  2.20717985e-05 -1.22316079e-07  5.61487106e-10
 2.29254680e-04  2.29254680e-04  4.94431008e-03  9.95342275e-07 -8.25408761e-09  2.20748995e-05 -1.22333004e-07  5.61559714e-10
 2.29264964e-04  2.29264964e-04  4.94494786e-03  1.01306055e-06 -8.25582317e-09  2.20787702e-05 -1.22354107e-07  5.61650224e-10
 2.29267438e-04  2.29267438e-04  4.94510131e-03  1.00740707e-06 -8.25624075e-09  2.20797015e-05 -1.22359184e-07  5.61671996e-10
 2.29270369e-04  2.29270369e-04  4.94528309e-03  9.99232428e-07 -8.25673547e-09  2.20808048e-05 -1.22365200e-07  5.61697800e-10
 2.29273142e-04  2.29273142e-04  4.94545509e-03  9.90987232e-07 -8.25720361e-09  2.20818487e-05 -1.22370896e-07  5.61722231e-10
 2.29277043e-04  2.29277043e-04  4.94569705e-03  9.79167655e-07 -8.25786223e-09  2.20833172e-05 -1.22378914e-07  5.61756628e-10
 2.29278333e-04  2.29278333e-04  4.94577707e-03  9.81511192e-07 -8.25808004e-09  2.20838029e-05 -1.22381566e-07  5.61768006e-10
 2.29279756e-04  2.29279756e-04  4.94586535e-03  9.85221620e-07 -8.25832037e-09  2.20843388e-05 -1.22384491e-07  5.61780558e-10
 2.29281255e-04  2.29281255e-04  4.94595829e-03  9.89537707e-07 -8.25857334e-09  2.20849028e-05 -1.22387570e-07  5.61793766e-10
 2.29281640e-04  2.29281640e-04  4.94598218e-03  9.81663096e-07 -8.25863839e-09  2.20850479e-05 -1.22388362e-07  5.61797164e-10
 2.29282103e-04  2.29282103e-04  4.94601091e-03  9.70768934e-07 -8.25871659e-09  2.20852222e-05 -1.22389315e-07  5.61801251e-10
 2.29282526e-04  2.29282526e-04  4.94603717e-03  9.60327696e-07 -8.25878809e-09  2.20853816e-05 -1.22390186e-07  5.61804991e-10
 2.29283151e-04  2.29283151e-04  4.94607594e-03  9.44697055e-07 -8.25889366e-09  2.20856169e-05 -1.22391474e-07  5.61810518e-10
 2.29283265e-04  2.29283265e-04  4.94608299e-03  9.54220842e-07 -8.25891285e-09  2.20856597e-05 -1.22391708e-07  5.61811523e-10
 2.29283409e-04  2.29283409e-04  4.94609194e-03  9.67865813e-07 -8.25893722e-09  2.20857140e-05 -1.22392005e-07  5.61812798e-10
 2.29283542e-04  2.29283542e-04  4.94610018e-03  9.80967349e-07 -8.25895965e-09  2.20857640e-05 -1.22392278e-07  5.61813970e-10
 2.29283726e-04  2.29283726e-04  4.94611157e-03  9.99298389e-07 -8.25899065e-09  2.20858332e-05 -1.22392656e-07  5.61815588e-10
 2.29283997e-04  2.29283997e-04  4.94612838e-03  1.02648192e-06 -8.25903640e-09  2.20859352e-05 -1.22393212e-07  5.61817972e-10
 2.29284050e-04  2.29284050e-04  4.94613167e-03  1.01923412e-06 -8.25904536e-09  2.20859552e-05 -1.22393321e-07  5.61818439e-10
 2.29284115e-04  2.29284115e-04  4.94613570e-03  1.00873253e-06 -8.25905634e-09  2.20859797e-05 -1.22393454e-07  5.61819011e-10
 2.29284176e-04  2.29284176e-04  4.94613948e-03  9.98336064e-07 -8.25906661e-09  2.20860026e-05 -1.22393579e-07  5.61819547e-10
 2.29284258e-04  2.29284258e-04  4.94614458e-03  9.84050402e-07 -8.25908050e-09  2.20860335e-05 -1.22393748e-07  5.61820272e-10
 2.29284379e-04  2.29284379e-04  4.94615212e-03  9.62811548e-07 -8.25910103e-09  2.20860793e-05 -1.22393998e-07  5.61821345e-10
 2.29284409e-04  2.29284409e-04  4.94615396e-03  9.66802019e-07 -8.25910605e-09  2.20860905e-05 -1.22394059e-07  5.61821607e-10
 2.29284443e-04  2.29284443e-04  4.94615608e-03  9.72747115e-07 -8.25911182e-09  2.20861034e-05 -1.22394129e-07  5.61821909e-10
 2.29284477e-04  2.29284477e-04  4.94615820e-03  9.79168541e-07 -8.25911759e-09  2.20861162e-05 -1.22394200e-07  5.61822210e-10
 2.29284524e-04  2.29284524e-04  4.94616108e-03  9.88086540e-07 -8.25912541e-09  2.20861337e-05 -1.22394295e-07  5.61822619e-10
 2.29284539e-04  2.29284539e-04  4.94616202e-03  9.84496184e-07 -8.25912797e-09  2.20861394e-05 -1.22394326e-07  5.61822753e-10
 2.29284556e-04  2.29284556e-04  4.94616305e-03  9.79377172e-07 -8.25913079e-09  2.20861457e-05 -1.22394360e-07  5.61822900e-10
 2.29284573e-04  2.29284573e-04  4.94616413e-03  9.73633190e-07 -8.25913373e-09  2.20861522e-05 -1.22394396e-07  5.61823054e-10
