 time            time            v(n1)           v(n2)           v(n3)           i(L1)           i(L2)           i(L3)
 1.64999571e-08  1.64999571e-08  2.30759555e-06  1.66778973e-02  4.57698105e+05  1.47234816e-08 -4.62520515e-06  1.36605336e-03
 1.64999585e-08  1.64999585e-08  2.30759620e-06  1.78484493e-02  5.07521799e+05  1.55221318e-08 -4.88276561e-06  1.44217063e-03
 1.64999598e-08  1.64999598e-08  2.30759684e-06  1.90932700e-02  5.62725224e+05  1.63723752e-08 -5.15696458e-06  1.52320509e-03
 1.64999611e-08  1.64999611e-08  2.30759747e-06  2.04179433e-02  6.23917173e+05  1.72780447e-08 -5.44903820e-06  1.60952206e-03
 1.64999623e-08  1.64999623e-08  2.30759811e-06  2.18261765e-02  6.91672104e+05  1.82416930e-08 -5.75980968e-06  1.70136481e-03
 1.64999634e-08  1.64999634e-08  2.30759876e-06  2.33235530e-02  7.66707892e+05  1.92671569e-08 -6.09051634e-06  1.79909901e-03
 1.64999645e-08  1.64999645e-08  2.30759942e-06  2.49142735e-02  8.49735741e+05  2.03573280e-08 -6.44209074e-06  1.90300027e-03
 1.64999656e-08  1.64999656e-08  2.30760010e-06  2.66039585e-02  9.41606318e+05  2.15160713e-08 -6.81577935e-06  2.01343694e-03
 1.64999666e-08  1.64999666e-08  2.30760083e-06  2.83972032e-02  1.04318985e+06  2.27465500e-08 -7.21260223e-06  2.13071049e-03
 1.64999676e-08  1.64999676e-08  2.30760160e-06  3.02996628e-02  1.15549664e+06  2.40526550e-08 -7.63381418e-06  2.25519174e-03
 1.64999685e-08  1.64999685e-08  2.30760245e-06  3.23162172e-02  1.27958204e+06  2.54377455e-08 -8.08049855e-06  2.38720087e-03
 1.64999694e-08  1.64999694e-08  2.30760341e-06  3.44525154e-02  1.41664630e+06  2.69057093e-08 -8.55390913e-06  2.52710840e-03
 1.64999703e-08  1.64999703e-08  2.30760450e-06  3.67135956e-02  1.56796007e+06  2.84600151e-08 -9.05516455e-06  2.67524491e-03
 1.64999711e-08  1.64999711e-08  2.30760578e-06  3.91050217e-02  1.73494767e+06  3.01044928e-08 -9.58549993e-06  2.83197543e-03
 1.64999719e-08  1.64999719e-08  2.30760732e-06  4.16318433e-02  1.91912955e+06  3.18426189e-08 -1.01460364e-05  2.99763129e-03
 1.64999726e-08  1.64999726e-08  2.30760919e-06  4.42994238e-02  2.12219235e+06  3.36780861e-08 -1.07379649e-05  3.17256442e-03
 1.64999733e-08  1.64999733e-08  2.30761153e-06  4.71126548e-02  2.34594542e+06  3.56142618e-08 -1.13623714e-05  3.35709576e-03
 1.64999740e-08  1.64999740e-08  2.30761448e-06  5.00765519e-02  2.59238048e+06  3.76545991e-08 -1.20203694e-05  3.55155442e-03
 1.64999747e-08  1.64999747e-08  2.30761824e-06  5.31956583e-02  2.86363988e+06  3.98022256e-08 -1.27129676e-05  3.75623847e-03
 1.64999753e-08  1.64999753e-08  2.30762303e-06  5.64744680e-02  3.16206817e+06  4.20602348e-08 -1.34411637e-05  3.97144275e-03
 1.64999759e-08  1.64999759e-08  2.30762915e-06  5.99169708e-02  3.49019030e+06  4.44313728e-08 -1.42058432e-05  4.19742898e-03
 1.64999764e-08  1.64999764e-08  2.30763685e-06  6.35269491e-02  3.85075711e+06  4.69182424e-08 -1.50078456e-05  4.43444521e-03
 1.64999770e-08  1.64999770e-08  2.30764639e-06  6.73076304e-02  4.24673211e+06  4.95230638e-08 -1.58478867e-05  4.68270306e-03
 1.64999775e-08  1.64999775e-08  2.30765791e-06  7.12618926e-02  4.68133266e+06  5.22478164e-08 -1.67266051e-05  4.94239116e-03
 1.64999779e-08  1.64999779e-08  2.30767142e-06  7.53920017e-02  5.15802443e+06  5.50940571e-08 -1.76445027e-05  5.21365790e-03
 1.64999784e-08  1.64999784e-08  2.30768676e-06  7.96997544e-02  5.68055995e+06  5.80630194e-08 -1.86019774e-05  5.49662084e-03
 1.64999788e-08  1.64999788e-08  2.30770368e-06  8.41862839e-02  6.25298019e+06  6.11554790e-08 -1.95992794e-05  5.79135391e-03
