row_type,circuit,case_id,nonlinear_variant,time_s,v_source,v_generated,v_target,i_source,i_generated,i_target,scale_preset,phase_error_target,unwrapped_phase_error_target,generated_envelope,target_envelope
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,101.961554,0.387840532,0.0416596429,-0.00147728147,0.320953924,0.405802665,0.269929761,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,103.542656,-0.359797885,0.00523454321,0.0719099774,0.335424799,-0.290507928,0.0918194048,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,104.909647,-0.307113172,-0.00203564091,0.0206433918,-0.394910663,0.221405217,-0.214198131,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,106.468864,0.385927263,0.0583040558,-0.0246104452,-0.26598577,-0.0997860696,-0.149786427,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,108.125433,0.11854179,-0.133360602,-0.0756738153,0.519776456,0.23498349,-0.135886506,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,109.762692,-0.462356885,0.112194828,-0.0644549444,-0.0349854311,-0.0160495347,0.105087774,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,111.207705,0.0438903262,-0.0784146797,0.0119344991,-0.516523854,-0.0104591391,0.172518929,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,112.896027,0.432339923,0.0851676702,0.039032288,0.229238894,0.35113436,0.2331806,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,114.606157,-0.343707278,-0.00810091409,0.0756496899,0.357227873,-0.290804745,0.0516124936,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,115.993004,-0.31751889,0.00444318832,0.0144938927,-0.383858176,0.221239046,-0.220168138,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,117.335385,0.304336606,0.00550120186,-0.0531668406,-0.376860609,-0.141469124,-0.0345377221,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,118.998011,0.241369534,-0.0726172397,-0.0774855967,0.467407171,0.3683964,0.0823627233,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,120.42707,-0.418160403,0.0616964817,0.0327411498,0.225847174,-0.24923642,0.224559082,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,121.874896,-0.178936984,-0.0603627713,0.0623164126,-0.482403635,0.167086163,-0.0564671012,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,123.521648,0.457442868,0.115324377,0.0498855395,-0.0544892296,0.0779063917,-0.088533428,,,,,
spice_refine_timeseries,r001_beh_ns1_lim1_k1_drv1_default_m1,r001,behavioral_proxy_current,125.371855,-0.193535622,-0.107757409,0.0512290746,0.481456415,-0.189358727,-0.229133853,,,,,
